frame,time_s,scenario,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
170,5.6825,Midnight 00:00,0.1,1,-0.7156,-0.86568,2.65501,0.65501,-0.7156,-1.86568,3.22779,0.04864,-0.17616,600.0,5.128
171,5.7159,Midnight 00:00,0.1,1,-0.69328,-0.85357,2.61723,0.61723,-0.69328,-1.85357,3.17788,0.01657,-0.0542,625.0,5.118
172,5.7493,Midnight 00:00,0.1,1,-0.69195,-0.86623,2.65674,0.65674,-0.69195,-1.86623,3.23049,0.04882,-0.17784,600.0,5.135
173,5.7827,Midnight 00:00,0.1,1,-0.67617,-0.86661,2.65792,0.65792,-0.67617,-1.86661,3.23236,0.04894,-0.17896,600.0,5.127
174,5.8162,Midnight 00:00,0.1,1,-0.65248,-0.86719,2.65973,0.65973,-0.65248,-1.86719,3.23527,0.0491,-0.18063,600.0,5.134
175,5.8496,Midnight 00:00,0.1,1,-0.65248,-0.86719,2.65973,0.65973,-0.65248,-1.86719,3.23527,0.0491,-0.18063,600.0,5.134
176,5.883,Midnight 00:00,0.1,1,-0.63046,-0.85431,2.61952,0.61952,-0.63046,-1.85431,3.18091,0.0164,-0.05393,625.0,5.124
177,5.9164,Midnight 00:00,0.1,1,-0.62877,-0.86778,2.66159,0.66159,-0.62877,-1.86778,3.23831,0.04924,-0.18229,600.0,5.14
178,5.9499,Midnight 00:00,0.1,1,-0.61295,-0.86819,2.66286,0.66286,-0.61295,-1.86819,3.24041,0.04931,-0.18339,600.0,5.139
179,5.9833,Midnight 00:00,0.1,1,-0.59115,-0.85479,2.62103,0.62103,-0.59115,-1.85479,3.18293,0.01621,-0.05353,625.0,5.13
180,6.0167,Midnight 00:00,0.1,1,-0.58921,-0.86882,2.66482,0.66482,-0.58921,-1.86882,3.24367,0.04941,-0.18502,600.0,5.148
181,6.0501,Midnight 00:00,0.1,1,-0.57337,-0.86924,2.66615,0.66615,-0.57337,-1.86924,3.24594,0.04946,-0.1861,600.0,5.136
182,6.0836,Midnight 00:00,0.1,1,-0.56544,-0.86946,2.66683,0.66683,-0.56544,-1.86946,3.24709,0.04948,-0.18664,600.0,5.145
183,6.117,Midnight 00:00,0.1,1,-0.54958,-0.8699,2.6682,0.6682,-0.54958,-1.8699,3.24946,0.04951,-0.1877,600.0,5.149
184,6.1504,Midnight 00:00,0.1,1,-0.5282,-0.85561,2.62359,0.62359,-0.5282,-1.85561,3.18638,0.01578,-0.05242,625.0,5.134
185,6.1838,Midnight 00:00,0.1,1,-0.52577,-0.87057,2.67031,0.67031,-0.52577,-1.87057,3.25316,0.04953,-0.18928,600.0,5.153
186,6.2173,Midnight 00:00,0.1,1,-0.50988,-0.87103,2.67175,0.67175,-0.50988,-1.87103,3.25572,0.04952,-0.19031,600.0,5.146
187,6.2507,Midnight 00:00,0.1,1,-0.4888,-0.85615,2.62526,0.62526,-0.4888,-1.85615,3.18867,0.0154,-0.05138,625.0,5.144
188,6.2841,Midnight 00:00,0.1,1,-0.48603,-0.87173,2.67396,0.67396,-0.48603,-1.87173,3.25973,0.04948,-0.19182,600.0,5.155
189,6.3175,Midnight 00:00,0.1,1,-0.46515,-0.85648,2.62629,0.62629,-0.46515,-1.85648,3.19008,0.01513,-0.05061,625.0,5.14
190,6.351,Midnight 00:00,0.1,1,-0.4462,-0.87295,2.67777,0.67777,-0.4462,-1.87295,3.26685,0.04933,-0.19426,600.0,5.153
191,6.3844,Midnight 00:00,0.1,1,-0.42568,-0.85704,2.62804,0.62804,-0.42568,-1.85704,3.1925,0.01459,-0.04904,625.0,5.141
192,6.4178,Midnight 00:00,0.1,1,-0.42568,-0.85704,2.62804,0.62804,-0.42568,-1.85704,3.1925,0.01459,-0.04904,625.0,5.141
193,6.4513,Midnight 00:00,0.1,1,-0.42226,-0.87371,2.68014,0.68014,-0.42226,-1.87371,3.27143,0.04917,-0.19564,600.0,5.162
194,6.4847,Midnight 00:00,0.1,1,-0.40628,-0.87422,2.68176,0.68176,-0.40628,-1.87422,3.27461,0.04904,-0.19654,600.0,5.152
195,6.5181,Midnight 00:00,0.1,1,-0.39585,-0.87444,2.68229,0.68229,-0.39585,-1.87444,3.27096,0.0037,-0.02964,612.5,5.15
196,6.5515,Midnight 00:00,0.1,1,-0.38228,-0.87501,2.68423,0.68423,-0.38228,-1.87501,3.2796,0.0488,-0.19782,600.0,5.162
197,6.585,Midnight 00:00,0.1,1,-0.36243,-0.85795,2.63088,0.63088,-0.36243,-1.85795,3.1965,0.01349,-0.04568,625.0,5.145
198,6.6184,Midnight 00:00,0.1,1,-0.35825,-0.87581,2.68677,0.68677,-0.35825,-1.87581,3.28487,0.0485,-0.19902,600.0,5.162
199,6.6518,Midnight 00:00,0.1,1,-0.3422,-0.87636,2.68849,0.68849,-0.3422,-1.87636,3.28855,0.04826,-0.19977,600.0,5.157
200,6.6852,Midnight 00:00,0.1,1,-0.32282,-0.85853,2.63267,0.63267,-0.32282,-1.85853,3.19904,0.01262,-0.04297,625.0,5.147
201,6.7187,Midnight 00:00,0.1,1,-0.3181,-0.8772,2.69113,0.69113,-0.3181,-1.8772,3.29434,0.04785,-0.20083,600.0,5.164
202,6.7521,Midnight 00:00,0.1,1,-0.29903,-0.85887,2.63373,0.63373,-0.29903,-1.85887,3.20056,0.01203,-0.04108,625.0,5.145
203,6.7855,Midnight 00:00,0.1,1,-0.29396,-0.87806,2.69382,0.69382,-0.29396,-1.87806,3.30048,0.04737,-0.20178,600.0,5.158
204,6.8189,Midnight 00:00,0.1,1,-0.27468,-0.87671,2.68933,0.68933,-0.27468,-1.87671,3.27857,-0.00829,0.01879,612.5,5.161
205,6.8524,Midnight 00:00,0.1,1,-0.25934,-0.85942,2.63545,0.63545,-0.25934,-1.85942,3.20305,0.01093,-0.03748,625.0,5.144
206,6.8858,Midnight 00:00,0.1,1,-0.25363,-0.87952,2.69843,0.69843,-0.25363,-1.87952,3.31158,0.04638,-0.20312,600.0,5.166
207,6.9192,Midnight 00:00,0.1,1,-0.23468,-0.86282,2.64599,0.64599,-0.23468,-1.86282,3.20501,0.05022,-0.18063,612.5,5.153
208,6.9526,Midnight 00:00,0.1,1,-0.21958,-0.85994,2.63708,0.63708,-0.21958,-1.85994,3.20543,0.00965,-0.03326,625.0,5.151
209,6.9861,Midnight 00:00,0.1,1,-0.21316,-0.88102,2.70317,0.70317,-0.21316,-1.88102,3.32392,0.04513,-0.20411,600.0,5.165
210,7.0195,Midnight 00:00,0.1,1,-0.19569,-0.86023,2.63799,0.63799,-0.19569,-1.86023,3.20678,0.0088,-0.03043,625.0,5.14
211,7.0529,Midnight 00:00,0.1,1,-0.18882,-0.88193,2.70606,0.70606,-0.18882,-1.88193,3.33201,0.04424,-0.20454,600.0,5.161
212,7.0864,Midnight 00:00,0.1,1,-0.17256,-0.88254,2.708,0.708,-0.17256,-1.88254,3.33772,0.04358,-0.20477,600.0,5.159
213,7.1198,Midnight 00:00,0.1,1,-0.15584,-0.86068,2.63937,0.63937,-0.15584,-1.86068,3.20882,0.00726,-0.02519,625.0,5.144
214,7.1532,Midnight 00:00,0.1,1,-0.14813,-0.88345,2.7109,0.7109,-0.14813,-1.88345,3.3468,0.0425,-0.20506,600.0,5.165
215,7.1866,Midnight 00:00,0.1,1,-0.1319,-0.86091,2.64009,0.64009,-0.1319,-1.86091,3.20989,0.00626,-0.02176,625.0,5.148
216,7.2201,Midnight 00:00,0.1,1,-0.1196,-0.87548,2.68543,0.68543,-0.1196,-1.87548,3.26465,-0.03228,0.12607,612.5,5.157
217,7.2535,Midnight 00:00,0.1,1,-0.10326,-0.87498,2.68389,0.68389,-0.10326,-1.87498,3.26195,-0.03432,0.13458,612.5,5.163
218,7.2869,Midnight 00:00,0.1,1,-0.09197,-0.86122,2.64107,0.64107,-0.09197,-1.86122,3.21137,0.00447,-0.01559,625.0,5.143
219,7.3203,Midnight 00:00,0.1,1,-0.08271,-0.8858,2.7184,0.7184,-0.08271,-1.8858,3.37443,0.03911,-0.20639,600.0,5.164
220,7.3538,Midnight 00:00,0.1,1,-0.08271,-0.8858,2.7184,0.7184,-0.08271,-1.8858,3.37443,0.03911,-0.20639,600.0,5.164
221,7.3872,Midnight 00:00,0.1,1,-0.05199,-0.86143,2.64174,0.64174,-0.05199,-1.86143,3.21237,0.00257,-0.00898,625.0,5.148
222,7.4206,Midnight 00:00,0.1,1,-0.04164,-0.88706,2.7225,0.7225,-0.04164,-1.88706,3.39448,0.03687,-0.20997,600.0,5.165
223,7.454,Midnight 00:00,0.1,1,-0.028,-0.86151,2.64196,0.64196,-0.028,-1.86151,3.21271,0.00139,-0.00486,625.0,5.146
224,7.4875,Midnight 00:00,0.1,1,-0.01378,-0.8718,2.67398,0.67398,-0.01378,-1.8718,3.24581,-0.04249,0.16486,612.5,5.161
225,7.5209,Midnight 00:00,0.1,1,0.00241,-0.87119,2.67206,0.67206,0.00241,-1.87119,3.24282,-0.04353,0.1681,612.5,5.161
226,7.5543,Midnight 00:00,0.1,1,0.012,-0.86153,2.64204,0.64204,0.012,-1.86153,3.21283,-0.0006,0.00209,625.0,5.139
227,7.5877,Midnight 00:00,0.1,1,0.02517,-0.88747,2.72387,0.72387,0.02517,-1.88747,3.40312,-0.03611,0.21318,600.0,5.165
228,7.6212,Midnight 00:00,0.1,1,0.036,-0.86149,2.6419,0.6419,0.036,-1.86149,3.21262,-0.00179,0.00624,625.0,5.15
229,7.6546,Midnight 00:00,0.1,1,0.036,-0.85029,2.64371,0.64371,0.036,-1.85029,3.08733,0.00106,-0.00301,600.0,5.154
230,7.688,Midnight 00:00,0.1,1,0.036,-0.83395,2.64373,0.64373,0.036,-1.83395,3.08646,0.00107,-0.0031,600.0,5.161
231,7.7214,Midnight 00:00,0.1,1,0.036,-0.82058,2.64173,0.64173,0.036,-1.82058,3.2167,-0.00193,0.00719,625.0,5.141
232,7.7549,Midnight 00:00,0.1,1,0.036,-0.80945,2.64376,0.64376,0.036,-1.80945,3.08511,0.00109,-0.00325,600.0,5.163
233,7.7883,Midnight 00:00,0.1,1,0.036,-0.79311,2.64379,0.64379,0.036,-1.79311,3.08417,0.00111,-0.00335,600.0,5.156
234,7.8217,Midnight 00:00,0.1,1,0.0361,-0.78056,2.63655,0.63655,0.0361,-1.78056,-3.14729,-0.00442,-0.07846,612.5,5.144
235,7.8552,Midnight 00:00,0.1,1,0.036,-0.7686,2.64382,0.64382,0.036,-1.7686,3.08271,0.00113,-0.00351,600.0,5.165
236,7.8886,Midnight 00:00,0.1,1,0.036,-0.75509,2.64134,0.64134,0.036,-1.75509,3.22433,-0.00223,0.00932,625.0,5.144
237,7.922,Midnight 00:00,0.1,1,0.036,-0.74409,2.64386,0.64386,0.036,-1.74409,3.08118,0.00116,-0.00368,600.0,5.157
238,7.9554,Midnight 00:00,0.1,1,0.036,-0.72776,2.64388,0.64388,0.036,-1.72776,3.08013,0.00117,-0.0038,600.0,5.16
239,7.9889,Midnight 00:00,0.1,1,0.036,-0.71414,2.64099,0.64099,0.036,-1.71414,3.2299,-0.00248,0.01126,625.0,5.142
240,8.0223,Midnight 00:00,0.1,1,0.036,-0.70325,2.64392,0.64392,0.036,-1.70325,3.07847,0.0012,-0.00398,600.0,5.162
241,8.0557,Midnight 00:00,0.1,1,0.03878,-0.69897,2.6842,0.6842,0.03878,-1.69897,3.20157,0.02175,0.0813,600.5,5.151
242,8.0891,Midnight 00:00,0.1,1,0.0361,-0.67429,2.63534,0.63534,0.0361,-1.67429,-3.15057,-0.00517,-0.08524,612.5,5.149
243,8.1226,Midnight 00:00,0.1,1,0.036,-0.66241,2.64399,0.64399,0.036,-1.66241,3.07554,0.00124,-0.00433,600.0,5.161
244,8.156,Midnight 00:00,0.1,1,0.036,-0.64857,2.64012,0.64012,0.036,-1.64857,3.24027,-0.00308,0.01637,625.0,5.139
245,8.1894,Midnight 00:00,0.1,1,0.036,-0.6379,2.64404,0.64404,0.036,-1.6379,3.07366,0.00127,-0.00455,600.0,5.16
246,8.2228,Midnight 00:00,0.1,1,0.036,-0.62156,2.64408,0.64408,0.036,-1.62156,3.07235,0.00128,-0.00471,600.0,5.157
247,8.2563,Midnight 00:00,0.1,1,0.036,-0.60752,2.63923,0.63923,0.036,-1.60752,3.24751,-0.0037,0.02217,625.0,5.144
248,8.2897,Midnight 00:00,0.1,1,0.036,-0.59706,2.64413,0.64413,0.036,-1.59706,3.07031,0.00131,-0.00497,600.0,5.164
249,8.3231,Midnight 00:00,0.1,1,0.036,-0.58286,2.63848,0.63848,0.036,-1.58286,3.25188,-0.00426,0.02773,625.0,5.145
250,8.3565,Midnight 00:00,0.1,1,0.036,-0.57255,2.64419,0.64419,0.036,-1.57255,3.06816,0.00134,-0.00523,600.0,5.154
251,8.39,Midnight 00:00,0.1,1,0.036,-0.55622,2.64423,0.64423,0.036,-1.55622,3.06666,0.00136,-0.00542,600.0,5.162
252,8.4234,Midnight 00:00,0.1,1,0.03601,-0.54165,2.6366,0.6366,0.03601,-1.54165,3.25846,-0.00583,0.04448,625.0,5.14
253,8.4568,Midnight 00:00,0.1,1,0.036,-0.53171,2.64429,0.64429,0.036,-1.53171,3.06432,0.00139,-0.00573,600.0,5.16
254,8.4903,Midnight 00:00,0.1,1,0.03886,-0.52254,2.67358,0.67358,0.03886,-1.52254,3.21315,0.01459,0.18213,600.5,5.154
255,8.5237,Midnight 00:00,0.1,1,0.03605,-0.50025,2.63331,0.63331,0.03605,-1.50025,3.26294,-0.0088,0.07887,625.0,5.149
256,8.5571,Midnight 00:00,0.1,1,0.036,-0.49087,2.64441,0.64441,0.036,-1.49087,3.06012,0.00144,-0.00628,600.0,5.161
257,8.5905,Midnight 00:00,0.1,1,0.03607,-0.4753,2.63044,0.63044,0.03607,-1.4753,3.26388,-0.0109,0.10606,625.0,5.138
258,8.624,Midnight 00:00,0.1,1,0.036,-0.46636,2.64449,0.64449,0.036,-1.46636,3.05741,0.00147,-0.00664,600.0,5.156
259,8.6574,Midnight 00:00,0.1,1,0.036,-0.45003,2.64454,0.64454,0.036,-1.45003,3.05553,0.00149,-0.00689,600.0,5.154
260,8.6908,Midnight 00:00,0.1,1,0.03609,-0.43372,2.62488,0.62488,0.03609,-1.43372,3.26112,-0.01347,0.14732,625.0,5.132
261,8.7242,Midnight 00:00,0.1,1,0.036,-0.42552,2.64463,0.64463,0.036,-1.42552,3.05256,0.00152,-0.00729,600.0,5.153
262,8.7577,Midnight 00:00,0.1,1,0.036,-0.40919,2.64469,0.64469,0.036,-1.40919,3.05048,0.00154,-0.00758,600.0,5.14
263,8.7911,Midnight 00:00,0.1,1,0.03609,-0.39231,2.61923,0.61923,0.03609,-1.39231,3.2538,-0.01469,0.17954,625.0,5.141
264,8.8245,Midnight 00:00,0.1,1,0.036,-0.38468,2.64479,0.64479,0.036,-1.38468,3.04722,0.00157,-0.00802,600.0,5.149
265,8.8579,Midnight 00:00,0.1,1,0.03608,-0.36758,2.61599,0.61599,0.03608,-1.36758,3.248,-0.01492,0.19537,625.0,5.121
266,8.8914,Midnight 00:00,0.1,1,0.036,-0.36018,2.6449,0.6449,0.036,-1.36018,3.04377,0.0016,-0.0085,600.0,5.143
267,8.9248,Midnight 00:00,0.1,1,0.03607,-0.34293,2.61291,0.61291,0.03607,-1.34293,3.24151,-0.01486,0.20912,625.0,5.137
268,8.9582,Midnight 00:00,0.1,1,0.03607,-0.32655,2.61096,0.61096,0.03607,-1.32655,3.23689,-0.01469,0.21731,625.0,5.123
269,8.9916,Midnight 00:00,0.1,1,0.036,-0.31934,2.64509,0.64509,0.036,-1.31934,3.03755,0.00165,-0.00937,600.0,5.136
270,9.0251,Midnight 00:00,0.1,1,0.03606,-0.30203,2.60819,0.60819,0.03606,-1.30203,3.22964,-0.01425,0.2283,625.0,5.114
271,9.0585,Midnight 00:00,0.1,1,0.036,-0.29483,2.64521,0.64521,0.036,-1.29483,3.03351,0.00168,-0.00993,600.0,5.124
272,9.0919,Midnight 00:00,0.1,1,0.036,-0.27849,2.6453,0.6453,0.036,-1.27849,3.03068,0.00169,-0.01032,600.0,5.124
273,9.1253,Midnight 00:00,0.1,1,0.03604,-0.26134,2.60401,0.60401,0.03604,-1.26134,3.21693,-0.01314,0.24364,625.0,5.104
274,9.1588,Midnight 00:00,0.1,1,0.036,-0.25399,2.64544,0.64544,0.036,-1.25399,3.02623,0.00172,-0.01093,600.0,5.12
275,9.1922,Midnight 00:00,0.1,1,0.03603,-0.23701,2.60178,0.60178,0.03603,-1.23701,3.20906,-0.01228,0.25129,625.0,5.105
276,9.2256,Midnight 00:00,0.1,1,0.03501,-0.2237,2.61692,0.61692,0.03501,-1.2237,-2.90714,-0.02336,0.25435,612.5,5.098
277,9.2591,Midnight 00:00,0.1,1,0.03601,-0.21314,2.64569,0.64569,0.03601,-1.21314,3.01818,0.00176,-0.01203,600.0,5.107
278,9.2925,Midnight 00:00,0.1,1,0.03601,-0.19659,2.59853,0.59853,0.03601,-1.19659,3.19567,-0.01061,0.26176,625.0,5.079
279,9.3259,Midnight 00:00,0.1,1,0.03601,-0.18863,2.64585,0.64585,0.03601,-1.18863,3.01295,0.00178,-0.01273,600.0,5.099
280,9.3593,Midnight 00:00,0.1,1,0.03601,-0.17229,2.64596,0.64596,0.03601,-1.17229,3.00929,0.00179,-0.01321,600.0,5.092
281,9.3928,Midnight 00:00,0.1,1,0.03599,-0.15631,2.59588,0.59588,0.03599,-1.15631,3.1821,-0.00869,0.26968,625.0,5.08
282,9.4262,Midnight 00:00,0.1,1,0.03601,-0.14778,2.64614,0.64614,0.03601,-1.14778,3.0035,0.00181,-0.01396,600.0,5.096
283,9.4596,Midnight 00:00,0.1,1,0.03599,-0.13219,2.59457,0.59457,0.03599,-1.13219,3.17391,-0.00744,0.27331,625.0,5.074
284,9.493,Midnight 00:00,0.1,1,0.03617,-0.1186,2.61446,0.61446,0.03617,-1.1186,-2.96245,0.02189,-0.22637,612.5,5.082
285,9.5265,Midnight 00:00,0.1,1,0.03601,-0.10692,2.64645,0.64645,0.03601,-1.10692,2.99306,0.00183,-0.01526,600.0,5.085
286,9.5599,Midnight 00:00,0.1,1,0.03598,-0.09207,2.59287,0.59287,0.03598,-1.09207,3.16025,-0.00527,0.27764,625.0,5.059
287,9.5933,Midnight 00:00,0.1,1,0.03601,-0.08241,2.64664,0.64664,0.03601,-1.08241,2.98628,0.00184,-0.01607,600.0,5.079
288,9.6267,Midnight 00:00,0.1,1,0.03597,-0.06803,2.59214,0.59214,0.03597,-1.06803,3.15207,-0.00391,0.27924,625.0,5.068
289,9.6602,Midnight 00:00,0.1,1,0.03597,-0.05202,2.59178,0.59178,0.03597,-1.05202,3.14663,-0.003,0.27992,625.0,5.062
290,9.6936,Midnight 00:00,0.1,1,0.03601,-0.04154,2.64698,0.64698,0.03601,-1.04154,2.97406,0.00184,-0.01745,600.0,5.073
291,9.727,Midnight 00:00,0.1,1,0.03597,-0.02801,2.59142,0.59142,0.03597,-1.02801,3.13851,-0.00162,0.28034,625.0,5.054
292,9.7604,Midnight 00:00,0.1,1,0.03601,-0.01702,2.64719,0.64719,0.03601,-1.01702,2.96614,0.00184,-0.01828,600.0,5.064
293,9.7939,Midnight 00:00,0.1,1,0.03601,0.00067,2.64733,0.64733,0.03601,-0.99933,3.32245,-0.00206,-0.02114,600.0,5.063
294,9.8273,Midnight 00:00,0.1,1,0.03597,0.012,2.59129,0.59129,0.03597,-0.988,3.12508,0.00069,0.27952,625.0,5.042
295,9.8607,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
296,9.8942,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
297,9.9276,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
298,9.961,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
299,9.9944,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
300,10.0279,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
301,10.0613,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
302,10.0947,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
303,10.1281,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
304,10.1616,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
305,10.195,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
306,10.2284,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
307,10.2618,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
308,10.2953,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
309,10.3287,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
310,10.3621,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
311,10.3955,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
312,10.429,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
313,10.4624,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
314,10.4958,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
315,10.5292,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
316,10.5627,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
317,10.5961,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
318,10.6295,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
319,10.663,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
320,10.6964,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
321,10.7298,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
322,10.7632,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
323,10.7967,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
324,10.8301,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
325,10.8635,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
326,10.8969,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
327,10.9304,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
328,10.9638,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
329,10.9972,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
330,11.0306,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
331,11.0641,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
332,11.0975,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
333,11.1309,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
334,11.1643,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
335,11.1978,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
336,11.2312,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
337,11.2646,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
338,11.2981,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
339,11.3315,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
340,11.3649,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
341,11.3983,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
342,11.4318,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
343,11.4652,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
344,11.4986,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
345,11.532,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
346,11.5655,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
347,11.5989,Midnight 00:00,0.1,1,0.03601,0.01702,2.64719,0.64719,0.03601,-0.98298,3.31692,-0.00205,-0.02044,600.0,5.068
