frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
39,2.6,Twilight 19:00,real-world,3.0,1,-0.00838,0.04715,2.36523,0.36523,-0.00838,-0.95285,3.02753,-0.07091,0.18819,6137.0,54.888
40,2.6667,Twilight 19:00,real-world,3.0,1,0.006,0.04698,2.34259,0.34259,0.006,-0.95302,3.07412,-0.07203,-0.34083,6173.5,54.962
41,2.7333,Twilight 19:00,real-world,3.0,1,0.01959,0.04052,2.34048,0.34048,0.01959,-0.95948,3.05777,-0.06979,0.27897,6215.0,55.033
42,2.8,Twilight 19:00,real-world,3.0,1,0.02879,0.03883,2.35455,0.35455,0.02879,-0.96117,3.05628,-0.08055,0.13008,6219.5,55.023
43,2.8667,Twilight 19:00,real-world,3.0,1,0.03518,0.0376,2.32588,0.32588,0.03518,-0.9624,3.02935,-0.0693,0.08267,6374.0,55.096
44,2.9333,Twilight 19:00,real-world,3.0,1,0.03988,0.03497,2.30805,0.30805,0.03988,-0.96503,3.04913,-0.09229,0.31725,6344.0,55.06
45,3.0,Twilight 19:00,real-world,3.0,1,0.04282,0.03165,2.33329,0.33329,0.04282,-0.96835,3.06545,-0.10589,-0.13529,6350.5,55.102
46,3.0667,Twilight 19:00,real-world,3.0,1,0.0475,0.03059,2.31361,0.31361,0.0475,-0.96941,3.03357,-0.10176,0.11558,6430.0,55.122
47,3.1333,Twilight 19:00,real-world,3.0,1,0.05074,0.03239,2.3265,0.3265,0.05074,-0.96761,3.11335,-0.11569,0.29311,6276.0,55.152
48,3.2,Twilight 19:00,real-world,3.0,1,0.05153,0.03288,2.33123,0.33123,0.05153,-0.96712,3.06502,-0.12499,-0.1419,6362.5,55.079
49,3.2667,Twilight 19:00,real-world,3.0,1,0.05246,0.0296,2.32236,0.32236,0.05246,-0.9704,3.05423,-0.10989,-0.1832,6393.0,55.086
50,3.3333,Twilight 19:00,real-world,3.0,1,0.0515,0.02791,2.30705,0.30705,0.0515,-0.97209,3.14475,-0.12156,0.27129,6398.5,55.083
51,3.4,Twilight 19:00,real-world,3.0,1,0.05105,0.02662,2.30997,0.30997,0.05105,-0.97338,-3.12582,0.10611,-0.31183,6349.5,55.147
52,3.4667,Twilight 19:00,real-world,3.0,1,0.04876,0.02515,2.30711,0.30711,0.04876,-0.97485,3.08361,-0.08939,0.16803,6462.5,55.095
53,3.5333,Twilight 19:00,real-world,3.0,1,0.04834,0.02792,2.31041,0.31041,0.04834,-0.97208,-3.12584,0.08661,-0.21801,6420.0,55.136
54,3.6,Twilight 19:00,real-world,3.0,1,0.04578,0.02905,2.31143,0.31143,0.04578,-0.97095,3.09849,-0.08844,-0.27063,6420.0,55.15
55,3.6667,Twilight 19:00,real-world,3.0,1,0.0471,0.03272,2.31112,0.31112,0.0471,-0.96728,3.10185,-0.08509,0.21195,6420.0,55.172
56,3.7333,Twilight 19:00,real-world,3.0,1,0.04657,0.03634,2.30848,0.30848,0.04657,-0.96366,3.08399,-0.10816,0.26787,6392.5,55.149
57,3.8,Twilight 19:00,real-world,3.0,1,0.04569,0.03921,2.29838,0.29838,0.04569,-0.96079,3.07392,-0.09741,0.24095,6467.0,55.212
58,3.8667,Twilight 19:00,real-world,3.0,1,0.04641,0.03913,2.29612,0.29612,0.04641,-0.96087,3.05936,-0.10139,0.29839,6429.0,55.156
59,3.9333,Twilight 19:00,real-world,3.0,1,0.04652,0.0378,2.30742,0.30742,0.04652,-0.9622,3.00101,-0.09573,0.03206,6467.5,55.183
60,4.0,Twilight 19:00,real-world,3.0,1,0.04697,0.03851,2.30254,0.30254,0.04697,-0.96149,3.0364,-0.11025,0.22874,6435.5,55.211
61,4.0667,Twilight 19:00,real-world,3.0,1,0.0456,0.04038,2.30477,0.30477,0.0456,-0.95962,3.1592,-0.1216,-0.29734,6435.5,55.352
62,4.1333,Twilight 19:00,real-world,3.0,1,0.0465,0.0399,2.30616,0.30616,0.0465,-0.9601,3.05784,-0.12569,0.25844,6405.0,55.306
63,4.2,Twilight 19:00,real-world,3.0,1,0.04323,0.04168,2.29845,0.29845,0.04323,-0.95832,3.07284,-0.09727,0.24206,6467.0,55.31
64,4.2667,Twilight 19:00,real-world,3.0,1,0.0391,0.04274,2.30739,0.30739,0.0391,-0.95726,2.9987,-0.0959,0.03601,6467.5,55.296
65,4.3333,Twilight 19:00,real-world,3.0,1,0.03241,0.04238,2.32218,0.32218,0.03241,-0.95762,3.13939,-0.11756,-0.0,6436.0,55.324
66,4.4,Twilight 19:00,real-world,3.0,1,0.01915,0.03725,2.29903,0.29903,0.01915,-0.96275,3.03326,-0.13791,-0.20561,6492.5,55.342
67,4.4667,Twilight 19:00,real-world,3.0,1,0.00354,0.03674,2.29473,0.29473,0.00354,-0.96326,3.06963,-0.13108,-0.27319,6485.0,55.34
