frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
21,1.4,Evening 21:00,real-world,0.3,1,-0.06402,-0.03023,1.63983,-0.36017,-0.06402,-1.03023,-2.70905,-0.03993,0.05453,11806.0,12.529
22,1.4667,Evening 21:00,real-world,0.3,1,-0.05765,-0.04495,1.67817,-0.32183,-0.05765,-1.04495,-2.79335,-0.10339,0.10513,11652.0,12.579
23,1.5333,Evening 21:00,real-world,0.3,1,-0.054,-0.05252,1.67761,-0.32239,-0.054,-1.05252,-2.8542,-0.16119,0.20755,11789.0,12.651
24,1.6,Evening 21:00,real-world,0.3,1,-0.05195,-0.05701,1.69198,-0.30802,-0.05195,-1.05701,-2.91855,-0.15826,0.27191,11673.0,12.874
25,1.6667,Evening 21:00,real-world,0.3,1,-0.05357,-0.06094,1.73095,-0.26905,-0.05357,-1.06094,-2.96385,-0.14889,0.28002,11227.0,12.969
26,1.7333,Evening 21:00,real-world,0.3,1,-0.0574,-0.0691,1.77767,-0.22233,-0.0574,-1.0691,-2.94341,-0.10733,0.1615,10759.0,13.014
27,1.8,Evening 21:00,real-world,0.3,1,-0.05394,-0.08664,1.79959,-0.20041,-0.05394,-1.08664,2.9988,-0.0178,0.31502,10402.0,13.045
28,1.8667,Evening 21:00,real-world,0.3,1,-0.05529,-0.10822,1.83917,-0.16083,-0.05529,-1.10822,3.02343,-0.12325,0.14236,10109.5,13.03
29,1.9333,Evening 21:00,real-world,0.3,1,-0.05606,-0.13249,1.90072,-0.09928,-0.05606,-1.13249,-3.19734,0.17224,-0.18066,9508.5,13.028
30,2.0,Evening 21:00,real-world,0.3,1,-0.06024,-0.15222,1.93565,-0.06435,-0.06024,-1.15222,-3.12781,0.18609,-0.16446,9241.0,12.998
31,2.0667,Evening 21:00,real-world,0.3,1,-0.06479,-0.1725,1.97212,-0.02788,-0.06479,-1.1725,3.14173,-0.1873,0.26581,8852.0,13.01
32,2.1333,Evening 21:00,real-world,0.3,1,-0.06495,-0.18919,1.99932,-0.00068,-0.06495,-1.18919,3.07391,-0.2005,0.16563,8596.0,13.014
33,2.2,Evening 21:00,real-world,0.3,1,-0.06175,-0.19347,2.03732,0.03732,-0.06175,-1.19347,3.15466,-0.22538,0.18652,8346.0,12.987
34,2.2667,Evening 21:00,real-world,0.3,1,-0.05526,-0.18642,2.05625,0.05625,-0.05526,-1.18642,3.15033,-0.23537,0.34336,8076.0,12.982
35,2.3333,Evening 21:00,real-world,0.3,1,-0.05061,-0.17299,2.12082,0.12082,-0.05061,-1.17299,-3.11069,0.19529,-0.2047,7679.0,13.011
36,2.4,Evening 21:00,real-world,0.3,1,-0.03611,-0.1495,2.13476,0.13476,-0.03611,-1.1495,-3.09114,0.19381,-0.39191,7409.0,12.985
37,2.4667,Evening 21:00,real-world,0.3,1,-0.01959,-0.1307,2.18092,0.18092,-0.01959,-1.1307,3.08981,-0.17469,0.31722,7136.5,13.037
38,2.5333,Evening 21:00,real-world,0.3,1,-0.00719,-0.11163,2.19979,0.19979,-0.00719,-1.11163,2.99434,-0.1614,0.17482,7006.5,13.021
39,2.6,Evening 21:00,real-world,0.3,1,0.00082,-0.09821,2.23771,0.23771,0.00082,-1.09821,3.05935,-0.17879,0.29643,6767.5,13.018
40,2.6667,Evening 21:00,real-world,0.3,1,0.00123,-0.08879,2.21597,0.21597,0.00123,-1.08879,2.95861,-0.15223,0.23059,6831.5,13.121
41,2.7333,Evening 21:00,real-world,0.3,1,-0.00472,-0.08676,2.24577,0.24577,-0.00472,-1.08676,3.00313,-0.14292,0.25636,6697.5,13.079
42,2.8,Evening 21:00,real-world,0.3,1,-0.01204,-0.09194,2.28663,0.28663,-0.01204,-1.09194,3.02349,-0.10963,0.08898,6553.5,13.011
43,2.8667,Evening 21:00,real-world,0.3,1,-0.01926,-0.09446,2.30808,0.30808,-0.01926,-1.09446,3.06592,-0.10991,0.20667,6430.0,13.025
44,2.9333,Evening 21:00,real-world,0.3,1,-0.02757,-0.09738,2.30444,0.30444,-0.02757,-1.09738,3.06119,-0.08881,0.32421,6377.0,13.001
45,3.0,Evening 21:00,real-world,0.3,1,-0.03419,-0.10157,2.30856,0.30856,-0.03419,-1.10157,3.0012,-0.08539,0.18673,6377.5,12.989
46,3.0667,Evening 21:00,real-world,0.3,1,-0.03878,-0.10205,2.32204,0.32204,-0.03878,-1.10205,3.02647,-0.08121,0.17652,6336.0,13.03
47,3.1333,Evening 21:00,real-world,0.3,1,-0.03984,-0.09447,2.34818,0.34818,-0.03984,-1.09447,3.1533,-0.10322,0.18602,6266.0,13.015
48,3.2,Evening 21:00,real-world,0.3,1,-0.04119,-0.08716,2.34459,0.34459,-0.04119,-1.08716,3.06405,-0.10016,0.12689,6266.0,13.012
49,3.2667,Evening 21:00,real-world,0.3,1,-0.0388,-0.07693,2.34689,0.34689,-0.0388,-1.07693,3.10833,-0.14936,0.33485,6175.0,12.988
50,3.3333,Evening 21:00,real-world,0.3,1,-0.0353,-0.06553,2.34332,0.34332,-0.0353,-1.06553,3.08651,-0.17544,0.45389,6076.0,13.03
51,3.4,Evening 21:00,real-world,0.3,1,-0.03745,-0.05649,2.36144,0.36144,-0.03745,-1.05649,2.95999,-0.1381,0.22131,6054.0,13.016
52,3.4667,Evening 21:00,real-world,0.3,1,-0.03795,-0.05065,2.37988,0.37988,-0.03795,-1.05065,2.93554,-0.10878,0.14681,5958.0,13.043
53,3.5333,Evening 21:00,real-world,0.3,1,-0.04159,-0.04536,2.36654,0.36654,-0.04159,-1.04536,3.05922,-0.10275,0.36682,6030.0,12.994
54,3.6,Evening 21:00,real-world,0.3,1,-0.0397,-0.04024,2.36441,0.36441,-0.0397,-1.04024,3.07697,-0.08979,0.10367,6182.5,13.024
55,3.6667,Evening 21:00,real-world,0.3,1,-0.03708,-0.03421,2.38344,0.38344,-0.03708,-1.03421,-3.19939,0.0854,-0.26247,6022.0,13.013
56,3.7333,Evening 21:00,real-world,0.3,1,-0.03683,-0.03211,2.38215,0.38215,-0.03683,-1.03211,3.09222,-0.08765,0.341,5985.0,13.021
57,3.8,Evening 21:00,real-world,0.3,1,-0.03826,-0.03151,2.35867,0.35867,-0.03826,-1.03151,3.14878,-0.08326,-0.35497,6061.5,12.993
58,3.8667,Evening 21:00,real-world,0.3,1,-0.03641,-0.03344,2.38856,0.38856,-0.03641,-1.03344,3.10618,-0.07914,-0.19045,6022.0,12.993
59,3.9333,Evening 21:00,real-world,0.3,1,-0.03584,-0.03113,2.37053,0.37053,-0.03584,-1.03113,3.12642,-0.0885,-0.32643,6025.5,12.957
60,4.0,Evening 21:00,real-world,0.3,1,-0.037,-0.02904,2.35871,0.35871,-0.037,-1.02904,3.13185,-0.08335,-0.3541,6061.5,13.022
61,4.0667,Evening 21:00,real-world,0.3,1,-0.03929,-0.02645,2.35813,0.35813,-0.03929,-1.02645,3.15567,-0.08382,-0.26092,6140.5,13.042
62,4.1333,Evening 21:00,real-world,0.3,1,-0.04022,-0.02445,2.38649,0.38649,-0.04022,-1.02445,3.10311,-0.09944,-0.19078,6031.0,13.062
63,4.2,Evening 21:00,real-world,0.3,1,-0.03853,-0.02109,2.36723,0.36723,-0.03853,-1.02109,3.1008,-0.11632,0.3254,6077.5,13.059
64,4.2667,Evening 21:00,real-world,0.3,1,-0.04243,-0.01904,2.36508,0.36508,-0.04243,-1.01904,2.98687,-0.12647,0.0458,6126.0,13.07
65,4.3333,Evening 21:00,real-world,0.3,1,-0.04586,-0.01549,2.35731,0.35731,-0.04586,-1.01549,3.20747,-0.13891,0.37037,6089.5,13.06
66,4.4,Evening 21:00,real-world,0.3,1,-0.05547,-0.01673,2.38124,0.38124,-0.05547,-1.01673,3.10051,-0.13963,-0.18712,6055.0,13.075
67,4.4667,Evening 21:00,real-world,0.3,1,-0.06488,-0.01822,2.36893,0.36893,-0.06488,-1.01822,3.03834,-0.15741,-0.00461,6148.0,13.064
68,4.5333,Evening 21:00,real-world,0.3,1,-0.07707,-0.01797,2.37794,0.37794,-0.07707,-1.01797,3.10165,-0.15966,-0.17931,6070.0,13.074
69,4.6,Evening 21:00,real-world,0.3,1,-0.09003,-0.01879,2.34994,0.34994,-0.09003,-1.01879,3.01053,-0.13247,-0.16237,6168.0,13.082
70,4.6667,Evening 21:00,real-world,0.3,1,-0.10632,-0.02081,2.34878,0.34878,-0.10632,-1.02081,2.97482,-0.15685,-0.14006,6147.0,13.038
71,4.7333,Evening 21:00,real-world,0.3,1,-0.12657,-0.02226,2.3621,0.3621,-0.12657,-1.02226,3.11403,-0.17134,0.32369,6156.0,13.022
72,4.8,Evening 21:00,real-world,0.3,1,-0.15116,-0.02199,2.35943,0.35943,-0.15116,-1.02199,3.17377,-0.16616,0.30854,6191.0,13.006
73,4.8667,Evening 21:00,real-world,0.3,1,-0.18306,-0.02193,2.36824,0.36824,-0.18306,-1.02193,3.06002,-0.18046,0.00454,6165.0,12.981
74,4.9333,Evening 21:00,real-world,0.3,1,-0.21174,-0.02058,2.3319,0.3319,-0.21174,-1.02058,3.0039,-0.13212,-0.06565,6283.0,13.008
75,5.0,Evening 21:00,real-world,0.3,1,-0.24217,-0.02181,2.34683,0.34683,-0.24217,-1.02181,3.03865,-0.1327,-0.10342,6204.0,12.978
76,5.0667,Evening 21:00,real-world,0.3,1,-0.2589,-0.02148,2.30887,0.30887,-0.2589,-1.02148,-3.03575,0.11695,-0.49701,6398.5,13.028
77,5.1333,Evening 21:00,real-world,0.3,1,-0.2765,-0.0199,2.31716,0.31716,-0.2765,-1.0199,-3.07396,0.12373,-0.56279,6319.0,13.042
78,5.2,Evening 21:00,real-world,0.3,1,-0.29475,-0.01913,2.33932,0.33932,-0.29475,-1.01913,-3.20953,0.15411,0.10478,6253.5,13.037
79,5.2667,Evening 21:00,real-world,0.3,1,-0.303,-0.01751,2.32126,0.32126,-0.303,-1.01751,-3.07182,0.14525,-0.63312,6252.5,13.034
80,5.3333,Evening 21:00,real-world,0.3,1,-0.31352,-0.01806,2.33131,0.33131,-0.31352,-1.01806,3.00803,-0.16471,0.21406,6384.0,13.02
81,5.4,Evening 21:00,real-world,0.3,1,-0.32397,-0.01605,2.32454,0.32454,-0.32397,-1.01605,3.01358,-0.18284,0.39046,6401.0,13.045
82,5.4667,Evening 21:00,real-world,0.3,1,-0.33165,-0.01568,2.3028,0.3028,-0.33165,-1.01568,-2.97668,0.1636,-0.52271,6445.0,13.085
83,5.5333,Evening 21:00,real-world,0.3,1,-0.34779,-0.01477,2.30915,0.30915,-0.34779,-1.01477,3.11459,-0.18524,0.67557,6330.0,13.113
84,5.6,Evening 21:00,real-world,0.3,1,-0.37026,-0.01564,2.29848,0.29848,-0.37026,-1.01564,3.08477,-0.18325,-0.04051,6525.5,13.158
85,5.6667,Evening 21:00,real-world,0.3,1,-0.39822,-0.0173,2.31499,0.31499,-0.39822,-1.0173,3.14006,-0.1692,0.47542,6516.5,13.178
86,5.7333,Evening 21:00,real-world,0.3,1,-0.42936,-0.01663,2.28531,0.28531,-0.42936,-1.01663,2.97768,-0.16986,0.00019,6543.0,13.241
87,5.8,Evening 21:00,real-world,0.3,1,-0.46823,-0.01646,2.2956,0.2956,-0.46823,-1.01646,3.17832,-0.15542,0.00368,6588.0,13.268
88,5.8667,Evening 21:00,real-world,0.3,1,-0.50568,-0.02122,2.2863,0.2863,-0.50568,-1.02122,3.05741,-0.11739,-0.01707,6591.0,13.331
89,5.9333,Evening 21:00,real-world,0.3,1,-0.54525,-0.02303,2.27411,0.27411,-0.54525,-1.02303,3.03565,-0.09777,0.13728,6782.5,13.355
90,6.0,Evening 21:00,real-world,0.3,1,-0.57481,-0.02308,2.24221,0.24221,-0.57481,-1.02308,2.93055,-0.09907,0.359,6980.5,13.315
91,6.0667,Evening 21:00,real-world,0.3,1,-0.60827,-0.02161,2.24505,0.24505,-0.60827,-1.02161,3.00952,-0.07025,0.29768,7060.0,13.344
92,6.1333,Evening 21:00,real-world,0.3,1,-0.6336,-0.02355,2.25418,0.25418,-0.6336,-1.02355,2.99615,-0.08667,0.34447,7021.5,13.39
93,6.2,Evening 21:00,real-world,0.3,1,-0.6484,-0.02356,2.23437,0.23437,-0.6484,-1.02356,2.94222,-0.07064,0.33947,7096.0,13.404
94,6.2667,Evening 21:00,real-world,0.3,1,-0.66587,-0.02305,2.22641,0.22641,-0.66587,-1.02305,2.90567,-0.06205,0.3082,7090.5,13.382
95,6.3333,Evening 21:00,real-world,0.3,1,-0.69033,-0.02111,2.25901,0.25901,-0.69033,-1.02111,3.08398,-0.01996,0.73346,7014.0,13.426
96,6.4,Evening 21:00,real-world,0.3,1,-0.69756,-0.02395,2.2319,0.2319,-0.69756,-1.02395,2.99432,-0.05472,0.28807,7179.0,13.416
97,6.4667,Evening 21:00,real-world,0.3,1,-0.70231,-0.02415,2.22318,0.22318,-0.70231,-1.02415,-2.94299,0.02065,-0.82061,7143.0,13.393
98,6.5333,Evening 21:00,real-world,0.3,1,-0.71572,-0.02764,2.23288,0.23288,-0.71572,-1.02764,2.96994,-0.06022,0.32559,7179.0,13.369
99,6.6,Evening 21:00,real-world,0.3,1,-0.73041,-0.02881,2.24794,0.24794,-0.73041,-1.02881,2.95189,-0.07078,0.68201,7099.5,13.377
100,6.6667,Evening 21:00,real-world,0.3,1,-0.73536,-0.02849,2.25925,0.25925,-0.73536,-1.02849,3.06892,-0.03615,0.68977,7098.0,13.396
101,6.7333,Evening 21:00,real-world,0.3,1,-0.7423,-0.03151,2.27042,0.27042,-0.7423,-1.03151,3.16347,-0.05812,0.38483,7064.0,13.354
102,6.8,Evening 21:00,real-world,0.3,1,-0.74087,-0.03326,2.25399,0.25399,-0.74087,-1.03326,3.13634,-0.08957,0.27276,7117.5,13.364
103,6.8667,Evening 21:00,real-world,0.3,1,-0.73927,-0.04076,2.24286,0.24286,-0.73927,-1.04076,3.02456,-0.11223,0.37803,7200.0,13.368
104,6.9333,Evening 21:00,real-world,0.3,1,-0.7405,-0.05037,2.24235,0.24235,-0.7405,-1.05037,2.95273,-0.11743,0.73335,7116.0,13.347
105,7.0,Evening 21:00,real-world,0.3,1,-0.74374,-0.06285,2.24214,0.24214,-0.74374,-1.06285,3.05707,-0.10198,0.41402,7241.0,13.358
106,7.0667,Evening 21:00,real-world,0.3,1,-0.74285,-0.07624,2.23004,0.23004,-0.74285,-1.07624,2.88705,-0.10994,0.54983,7136.0,13.405
107,7.1333,Evening 21:00,real-world,0.3,1,-0.7453,-0.09421,2.22464,0.22464,-0.7453,-1.09421,-3.22025,0.12601,-0.36375,7282.5,13.382
108,7.2,Evening 21:00,real-world,0.3,1,-0.75818,-0.12043,2.25925,0.25925,-0.75818,-1.12043,3.00652,-0.10375,0.53072,7106.5,13.355
109,7.2667,Evening 21:00,real-world,0.3,1,-0.75125,-0.13826,2.22984,0.22984,-0.75125,-1.13826,-2.80906,0.036,-0.48092,7199.0,13.382
110,7.3333,Evening 21:00,real-world,0.3,1,-0.76378,-0.16465,2.25112,0.25112,-0.76378,-1.16465,3.04757,-0.09552,0.37004,7146.0,13.376
111,7.4,Evening 21:00,real-world,0.3,1,-0.76648,-0.18442,2.25674,0.25674,-0.76648,-1.18442,-2.88066,0.04439,-0.47479,7152.0,13.362
112,7.4667,Evening 21:00,real-world,0.3,1,-0.76381,-0.21035,2.24833,0.24833,-0.76381,-1.21035,3.02531,-0.13217,0.44301,7158.0,13.34
113,7.5333,Evening 21:00,real-world,0.3,1,-0.75147,-0.22539,2.1985,0.1985,-0.75147,-1.22539,-3.2524,0.15633,-0.29698,7331.5,13.298
114,7.6,Evening 21:00,real-world,0.3,1,-0.77381,-0.25014,2.25258,0.25258,-0.77381,-1.25014,3.14848,-0.0984,0.42337,7239.0,13.311
115,7.6667,Evening 21:00,real-world,0.3,1,-0.76654,-0.26308,2.23866,0.23866,-0.76654,-1.26308,-2.76417,0.03151,-0.58744,7191.5,13.254
116,7.7333,Evening 21:00,real-world,0.3,1,-0.77195,-0.28124,2.2466,0.2466,-0.77195,-1.28124,3.06095,-0.12873,0.35041,7158.0,13.255
117,7.8,Evening 21:00,real-world,0.3,1,-0.7659,-0.28727,2.22112,0.22112,-0.7659,-1.28727,3.14686,-0.10412,0.23943,7332.0,13.229
118,7.8667,Evening 21:00,real-world,0.3,1,-0.76701,-0.29391,2.21974,0.21974,-0.76701,-1.29391,3.07952,-0.11379,0.30393,7325.5,13.333
119,7.9333,Evening 21:00,real-world,0.3,1,-0.77442,-0.29776,2.23222,0.23222,-0.77442,-1.29776,3.12832,-0.08786,0.27585,7277.0,13.354
120,8.0,Evening 21:00,real-world,0.3,1,-0.76865,-0.29453,2.21147,0.21147,-0.76865,-1.29453,3.10504,-0.04812,0.18997,7310.0,13.205
121,8.0667,Evening 21:00,real-world,0.3,1,-0.77354,-0.29585,2.22246,0.22246,-0.77354,-1.29585,3.13377,-0.05205,0.23328,7311.0,13.193
122,8.1333,Evening 21:00,real-world,0.3,1,-0.77947,-0.29613,2.2379,0.2379,-0.77947,-1.29613,3.12554,-0.02726,0.25249,7222.0,13.169
123,8.2,Evening 21:00,real-world,0.3,1,-0.76768,-0.2912,2.20365,0.20365,-0.76768,-1.2912,3.08696,-0.01213,0.19641,7350.5,13.209
124,8.2667,Evening 21:00,real-world,0.3,1,-0.77493,-0.29294,2.22624,0.22624,-0.77493,-1.29294,-3.15818,0.04358,-0.41628,7344.0,13.148
125,8.3333,Evening 21:00,real-world,0.3,1,-0.77064,-0.29136,2.21475,0.21475,-0.77064,-1.29136,3.10181,-0.00781,0.30054,7392.0,13.174
126,8.4,Evening 21:00,real-world,0.3,1,-0.76122,-0.28491,2.19015,0.19015,-0.76122,-1.28491,3.17221,0.00196,0.19858,7522.5,13.195
127,8.4667,Evening 21:00,real-world,0.3,1,-0.77001,-0.28644,2.22248,0.22248,-0.77001,-1.28644,3.23787,-0.00928,0.22312,7350.0,13.202
128,8.5333,Evening 21:00,real-world,0.3,1,-0.75366,-0.28194,2.20444,0.20444,-0.75366,-1.28194,3.20434,-0.02287,0.91963,7395.0,13.219
129,8.6,Evening 21:00,real-world,0.3,1,-0.7537,-0.28415,2.22298,0.22298,-0.7537,-1.28415,3.23499,-0.00699,0.14843,7265.5,13.196
130,8.6667,Evening 21:00,real-world,0.3,1,-0.74684,-0.28572,2.24242,0.24242,-0.74684,-1.28572,3.16828,-0.01903,0.22035,7180.0,13.216
131,8.7333,Evening 21:00,real-world,0.3,1,-0.73163,-0.2865,2.25685,0.25685,-0.73163,-1.2865,3.19627,0.00594,0.68286,7178.5,13.164
132,8.8,Evening 21:00,real-world,0.3,1,-0.71683,-0.28732,2.26398,0.26398,-0.71683,-1.28732,3.14756,-0.01254,0.27031,7051.5,13.198
133,8.8667,Evening 21:00,real-world,0.3,1,-0.68996,-0.28647,2.26379,0.26379,-0.68996,-1.28647,3.10064,0.00943,0.74424,7015.5,13.137
134,8.9333,Evening 21:00,real-world,0.3,1,-0.65723,-0.28263,2.25816,0.25816,-0.65723,-1.28263,3.03531,-0.0591,0.5316,7008.5,13.148
135,9.0,Evening 21:00,real-world,0.3,1,-0.62662,-0.28129,2.2759,0.2759,-0.62662,-1.28129,3.11785,-0.02975,0.69911,6886.5,13.15
136,9.0667,Evening 21:00,real-world,0.3,1,-0.58601,-0.27949,2.27049,0.27049,-0.58601,-1.27949,3.08726,-0.06623,0.74979,6804.5,13.152
137,9.1333,Evening 21:00,real-world,0.3,1,-0.54958,-0.27938,2.26825,0.26825,-0.54958,-1.27938,3.05429,-0.09528,0.71399,6767.5,13.062
138,9.2,Evening 21:00,real-world,0.3,1,-0.5155,-0.27882,2.27185,0.27185,-0.5155,-1.27882,3.0477,-0.13007,0.55207,6782.0,13.069
139,9.2667,Evening 21:00,real-world,0.3,1,-0.49428,-0.27969,2.28823,0.28823,-0.49428,-1.27969,3.07265,-0.12373,0.24948,6708.5,13.047
140,9.3333,Evening 21:00,real-world,0.3,1,-0.47348,-0.28219,2.30122,0.30122,-0.47348,-1.28219,3.14105,-0.09823,0.30382,6700.5,13.013
141,9.4,Evening 21:00,real-world,0.3,1,-0.45637,-0.28413,2.30514,0.30514,-0.45637,-1.28413,3.0553,-0.13783,0.52094,6545.0,13.006
142,9.4667,Evening 21:00,real-world,0.3,1,-0.44017,-0.28061,2.2929,0.2929,-0.44017,-1.28061,-3.11272,0.12347,-0.37917,6708.5,13.001
143,9.5333,Evening 21:00,real-world,0.3,1,-0.4317,-0.2821,2.30239,0.30239,-0.4317,-1.2821,3.04988,-0.10473,0.30096,6575.0,12.977
144,9.6,Evening 21:00,real-world,0.3,1,-0.4229,-0.28088,2.29665,0.29665,-0.4229,-1.28088,3.00893,-0.11935,0.41849,6534.0,13.026
145,9.6667,Evening 21:00,real-world,0.3,1,-0.41379,-0.28076,2.2996,0.2996,-0.41379,-1.28076,2.98776,-0.10343,0.33348,6488.0,13.015
146,9.7333,Evening 21:00,real-world,0.3,1,-0.40004,-0.27871,2.28855,0.28855,-0.40004,-1.27871,-3.23053,0.10052,-0.3956,6565.5,13.015
147,9.8,Evening 21:00,real-world,0.3,1,-0.39575,-0.28202,2.33509,0.33509,-0.39575,-1.28202,3.1199,-0.06515,0.34756,6443.5,12.971
148,9.8667,Evening 21:00,real-world,0.3,1,-0.37643,-0.2787,2.3034,0.3034,-0.37643,-1.2787,-3.2518,0.07183,-0.25307,6481.0,12.936
149,9.9333,Evening 21:00,real-world,0.3,1,-0.35474,-0.27818,2.30135,0.30135,-0.35474,-1.27818,3.15808,-0.01776,0.63509,6478.5,12.867
150,10.0,Evening 21:00,real-world,0.3,1,-0.33264,-0.27958,2.30493,0.30493,-0.33264,-1.27958,3.09844,-0.06018,0.52296,6480.0,12.839
151,10.0667,Evening 21:00,real-world,0.3,1,-0.30406,-0.28072,2.30119,0.30119,-0.30406,-1.28072,3.03708,-0.05905,0.37138,6480.0,12.811
152,10.1333,Evening 21:00,real-world,0.3,1,-0.27839,-0.28667,2.35597,0.35597,-0.27839,-1.28667,3.08282,-0.05426,0.16979,6244.5,12.712
153,10.2,Evening 21:00,real-world,0.3,1,-0.2381,-0.28427,2.3327,0.3327,-0.2381,-1.28427,3.10521,-0.08323,0.39277,6328.0,12.71
154,10.2667,Evening 21:00,real-world,0.3,1,-0.20433,-0.28213,2.29204,0.29204,-0.20433,-1.28213,3.01844,-0.10709,0.41125,6412.0,12.71
155,10.3333,Evening 21:00,real-world,0.3,1,-0.17966,-0.28721,2.32982,0.32982,-0.17966,-1.28721,3.06725,-0.12385,0.38993,6263.5,12.713
156,10.4,Evening 21:00,real-world,0.3,1,-0.15513,-0.28952,2.33624,0.33624,-0.15513,-1.28952,3.15791,-0.11601,0.37667,6302.0,12.727
157,10.4667,Evening 21:00,real-world,0.3,1,-0.13653,-0.29158,2.34191,0.34191,-0.13653,-1.29158,3.15317,-0.09971,0.18076,6340.0,12.767
158,10.5333,Evening 21:00,real-world,0.3,1,-8.06105,-0.44656,13.41515,11.41515,-8.06105,-1.44656,1.4347,1.14885,-0.92096,31.0,12.701
159,10.6,Evening 21:00,real-world,0.3,1,-0.10562,-0.29137,2.32838,0.32838,-0.10562,-1.29137,3.09559,-0.10267,0.22471,6340.0,12.72
160,10.6667,Evening 21:00,real-world,0.3,1,-0.09373,-0.28996,2.31345,0.31345,-0.09373,-1.28996,3.13361,-0.07823,0.23591,6450.0,12.761
161,10.7333,Evening 21:00,real-world,0.3,1,-0.08754,-0.28397,2.27005,0.27005,-0.08754,-1.28397,2.98444,-0.05939,0.06833,6526.5,12.796
162,10.8,Evening 21:00,real-world,0.3,1,-0.08227,-0.28949,2.32417,0.32417,-0.08227,-1.28949,3.11579,-0.05041,0.25448,6362.5,12.784
163,10.8667,Evening 21:00,real-world,0.3,1,-0.07872,-0.28596,2.2973,0.2973,-0.07872,-1.28596,3.02614,-0.04037,0.07217,6442.5,12.827
164,10.9333,Evening 21:00,real-world,0.3,1,-0.07636,-0.28202,2.28474,0.28474,-0.07636,-1.28202,3.00826,-0.04696,0.10334,6483.0,12.788
165,11.0,Evening 21:00,real-world,0.3,1,-0.07509,-0.27269,2.26717,0.26717,-0.07509,-1.27269,2.97504,-0.05302,0.12762,6523.5,12.819
