frame,time_s,scenario,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
95,3.1755,Evening 21:00,0.3,1,-0.81742,-0.00378,2.62616,0.62616,-0.81742,-1.00378,-3.08049,0.00111,0.13075,612.5,15.177
96,3.2089,Evening 21:00,0.3,1,-0.83266,-0.004,2.63007,0.63007,-0.83266,-1.004,3.1356,0.00026,-0.20073,600.0,15.182
97,3.2423,Evening 21:00,0.3,1,-0.83598,-0.012,2.62917,0.62917,-0.83598,-1.012,3.14165,0.0002,-0.04496,625.0,15.165
98,3.2758,Evening 21:00,0.3,1,-0.86947,-0.025,2.73621,0.73621,-0.86947,-1.025,3.1309,-0.00217,0.18079,600.0,15.183
99,3.3092,Evening 21:00,0.3,1,-0.85313,-0.03865,2.67663,0.67663,-0.85313,-1.03865,-3.12805,-0.03549,0.06312,600.5,15.169
100,3.3426,Evening 21:00,0.3,1,-0.84758,-0.05096,2.66606,0.66606,-0.84758,-1.05096,3.07411,-0.03211,0.00938,612.5,15.17
101,3.376,Evening 21:00,0.3,1,-0.86917,-0.06664,2.73522,0.73522,-0.86917,-1.06664,3.1223,-0.00565,0.17759,600.0,15.176
102,3.4095,Evening 21:00,0.3,1,-0.83604,-0.07601,2.62934,0.62934,-0.83604,-1.07601,3.14363,0.00124,-0.04471,625.0,15.149
103,3.4429,Evening 21:00,0.3,1,-0.86887,-0.0916,2.73426,0.73426,-0.86887,-1.0916,3.11761,-0.0076,0.1747,600.0,15.17
104,3.4763,Evening 21:00,0.3,1,-0.85071,-0.10359,2.67606,0.67606,-0.85071,-1.10359,-3.07669,-0.03086,-0.02711,612.5,15.164
105,3.5097,Evening 21:00,0.3,1,-0.83611,-0.11602,2.62956,0.62956,-0.83611,-1.11602,3.14485,0.00188,-0.04435,625.0,15.155
106,3.5432,Evening 21:00,0.3,1,-0.86822,-0.13313,2.73217,0.73217,-0.86822,-1.13313,3.11071,-0.01053,0.1687,600.0,15.178
107,3.5766,Evening 21:00,0.3,1,-0.83616,-0.14003,2.62974,0.62974,-0.83616,-1.14003,3.14557,0.00225,-0.04406,625.0,15.165
108,3.61,Evening 21:00,0.3,1,-0.8362,-0.15604,2.62988,0.62988,-0.8362,-1.15604,3.14604,0.00249,-0.04384,625.0,15.179
109,3.6435,Evening 21:00,0.3,1,-0.86743,-0.17456,2.72966,0.72966,-0.86743,-1.17456,3.10502,-0.01306,0.16172,600.0,15.185
110,3.6769,Evening 21:00,0.3,1,-0.83628,-0.18006,2.6301,0.6301,-0.83628,-1.18006,3.14673,0.00285,-0.04346,625.0,15.174
111,3.7103,Evening 21:00,0.3,1,-0.86692,-0.19937,2.72802,0.72802,-0.86692,-1.19937,3.10215,-0.01439,0.15727,600.0,15.197
112,3.7437,Evening 21:00,0.3,1,-0.83636,-0.20409,2.63036,0.63036,-0.83636,-1.20409,3.14741,0.00321,-0.04304,625.0,15.188
113,3.7772,Evening 21:00,0.3,1,-0.83641,-0.22012,2.63054,0.63054,-0.83641,-1.22012,3.14785,0.00343,-0.04273,625.0,15.192
114,3.8106,Evening 21:00,0.3,1,-0.86603,-0.24064,2.72516,0.72516,-0.86603,-1.24064,3.09816,-0.01631,0.14969,600.0,15.205
115,3.844,Evening 21:00,0.3,1,-0.83651,-0.24416,2.63084,0.63084,-0.83651,-1.24416,3.14849,0.00376,-0.04223,625.0,15.186
116,3.8774,Evening 21:00,0.3,1,-0.86548,-0.26536,2.72341,0.72341,-0.86548,-1.26536,3.09618,-0.0173,0.14514,600.0,15.208
117,3.9109,Evening 21:00,0.3,1,-0.84345,-0.27229,2.65969,0.65969,-0.84345,-1.27229,-2.74687,-0.00035,-0.86708,612.5,15.209
118,3.9443,Evening 21:00,0.3,1,-0.83668,-0.28424,2.63138,0.63138,-0.83668,-1.28424,3.14951,0.00429,-0.04131,625.0,15.199
119,3.9777,Evening 21:00,0.3,1,-0.86457,-0.30648,2.72047,0.72047,-0.86457,-1.30648,3.09349,-0.01872,0.13766,600.0,15.217
120,4.0111,Evening 21:00,0.3,1,-0.83679,-0.30831,2.63174,0.63174,-0.83679,-1.30831,3.15009,0.00459,-0.04071,625.0,15.209
121,4.0446,Evening 21:00,0.3,1,-0.83687,-0.32435,2.63199,0.63199,-0.83687,-1.32435,3.15046,0.00478,-0.0403,625.0,15.217
122,4.078,Evening 21:00,0.3,1,-0.86366,-0.34751,2.71756,0.71756,-0.86366,-1.34751,3.09143,-0.01988,0.13043,600.0,15.23
123,4.1114,Evening 21:00,0.3,1,-0.83699,-0.34843,2.63237,0.63237,-0.83699,-1.34843,3.15099,0.00505,-0.03964,625.0,15.21
124,4.1448,Evening 21:00,0.3,1,-0.86312,-0.37209,2.71584,0.71584,-0.86312,-1.37209,3.09045,-0.02047,0.12623,600.0,15.236
125,4.1783,Evening 21:00,0.3,1,-0.85515,-0.38256,2.69022,0.69022,-0.85515,-1.38256,-3.09469,-0.02309,-0.05633,612.5,15.231
126,4.2117,Evening 21:00,0.3,1,-0.8372,-0.38858,2.63305,0.63305,-0.8372,-1.38858,3.15182,0.00547,-0.0385,625.0,15.224
127,4.2451,Evening 21:00,0.3,1,-0.86225,-0.41299,2.71305,0.71305,-0.86225,-1.41299,3.08916,-0.0213,0.11951,600.0,15.244
128,4.2786,Evening 21:00,0.3,1,-0.83733,-0.41268,2.63347,0.63347,-0.83733,-1.41268,3.15229,0.00571,-0.03778,625.0,15.223
129,4.312,Evening 21:00,0.3,1,-0.86174,-0.4375,2.71141,0.71141,-0.86174,-1.4375,3.08857,-0.02172,0.11564,600.0,15.241
130,4.3454,Evening 21:00,0.3,1,-0.86141,-0.45383,2.71035,0.71035,-0.86141,-1.45383,3.08825,-0.02197,0.11314,600.0,15.241
131,4.3788,Evening 21:00,0.3,1,-0.83756,-0.45287,2.63419,0.63419,-0.83756,-1.45287,3.153,0.00606,-0.03655,625.0,15.222
132,4.4123,Evening 21:00,0.3,1,-0.83756,-0.45287,2.63419,0.63419,-0.83756,-1.45287,3.153,0.00606,-0.03655,625.0,15.222
133,4.4457,Evening 21:00,0.3,1,-0.8377,-0.477,2.63463,0.63463,-0.8377,-1.477,3.15338,0.00626,-0.03579,625.0,15.241
134,4.4791,Evening 21:00,0.3,1,-0.83779,-0.49309,2.63493,0.63493,-0.83779,-1.49309,3.15363,0.00638,-0.03528,625.0,15.243
135,4.5125,Evening 21:00,0.3,1,-0.86013,-0.51903,2.70625,0.70625,-0.86013,-1.51903,3.0874,-0.02274,0.10369,600.0,15.252
136,4.546,Evening 21:00,0.3,1,-0.83793,-0.51723,2.63538,0.63538,-0.83793,-1.51723,3.15397,0.00654,-0.0345,625.0,15.231
137,4.5794,Evening 21:00,0.3,1,-0.85967,-0.54344,2.70479,0.70479,-0.85967,-1.54344,3.08724,-0.02295,0.10037,600.0,15.256
138,4.6128,Evening 21:00,0.3,1,-0.85938,-0.55971,2.70384,0.70384,-0.85938,-1.55971,3.08718,-0.02307,0.09823,600.0,15.249
139,4.6462,Evening 21:00,0.3,1,-0.83817,-0.55749,2.63613,0.63613,-0.83817,-1.55749,3.15448,0.00679,-0.03321,625.0,15.237
140,4.6797,Evening 21:00,0.3,1,-0.85894,-0.58409,2.70245,0.70245,-0.85894,-1.58409,3.08713,-0.02322,0.09512,600.0,15.258
141,4.7131,Evening 21:00,0.3,1,-0.83831,-0.58166,2.63658,0.63658,-0.83831,-1.58166,3.15475,0.00693,-0.03243,625.0,15.234
142,4.7465,Evening 21:00,0.3,1,-0.85852,-0.60846,2.7011,0.7011,-0.85852,-1.60846,3.08714,-0.02334,0.09212,600.0,15.252
143,4.7799,Evening 21:00,0.3,1,-0.85824,-0.6247,2.70022,0.70022,-0.85824,-1.6247,3.08718,-0.02341,0.09018,600.0,15.255
144,4.8134,Evening 21:00,0.3,1,-0.83854,-0.62195,2.63733,0.63733,-0.83854,-1.62195,3.15514,0.00711,-0.03113,625.0,15.234
145,4.8468,Evening 21:00,0.3,1,-0.85784,-0.64904,2.69894,0.69894,-0.85784,-1.64904,3.08728,-0.02348,0.08737,600.0,15.256
146,4.8802,Evening 21:00,0.3,1,-0.83868,-0.64613,2.63778,0.63778,-0.83868,-1.64613,3.15535,0.00721,-0.03036,625.0,15.245
147,4.9136,Evening 21:00,0.3,1,-0.83878,-0.66226,2.63807,0.63807,-0.83878,-1.66226,3.15547,0.00727,-0.02985,625.0,15.243
148,4.9471,Evening 21:00,0.3,1,-0.8572,-0.68958,2.69688,0.69688,-0.8572,-1.68958,3.08754,-0.02356,0.08291,600.0,15.258
149,4.9805,Evening 21:00,0.3,1,-0.83891,-0.68646,2.6385,0.6385,-0.83891,-1.68646,3.15564,0.00735,-0.02909,625.0,15.231
150,5.0139,Evening 21:00,0.3,1,-0.85683,-0.71389,2.6957,0.6957,-0.85683,-1.71389,3.08774,-0.02357,0.08037,600.0,15.255
151,5.0474,Evening 21:00,0.3,1,-0.85659,-0.73009,2.69494,0.69494,-0.85659,-1.73009,3.08789,-0.02357,0.07873,600.0,15.252
152,5.0808,Evening 21:00,0.3,1,-0.83914,-0.7268,2.63922,0.63922,-0.83914,-1.7268,3.15587,0.00745,-0.02785,625.0,15.234
153,5.1142,Evening 21:00,0.3,1,-0.85624,-0.75438,2.69382,0.69382,-0.85624,-1.75438,3.08814,-0.02356,0.07635,600.0,15.258
154,5.1476,Evening 21:00,0.3,1,-0.83927,-0.75101,2.63963,0.63963,-0.83927,-1.75101,3.15598,0.0075,-0.02712,625.0,15.239
155,5.1811,Evening 21:00,0.3,1,-0.83935,-0.76716,2.63991,0.63991,-0.83935,-1.76716,3.15605,0.00753,-0.02664,625.0,15.249
156,5.2145,Evening 21:00,0.3,1,-0.85568,-0.79484,2.69203,0.69203,-0.85568,-1.79484,3.08861,-0.0235,0.07257,600.0,15.254
157,5.2479,Evening 21:00,0.3,1,-0.83948,-0.79138,2.64031,0.64031,-0.83948,-1.79138,3.15613,0.00757,-0.02593,625.0,15.226
158,5.2813,Evening 21:00,0.3,1,-0.85536,-0.8191,2.69101,0.69101,-0.85536,-1.8191,3.08893,-0.02344,0.07042,600.0,15.254
159,5.3148,Evening 21:00,0.3,1,-0.8396,-0.81561,2.6407,0.6407,-0.8396,-1.81561,3.1562,0.00759,-0.02524,625.0,15.245
160,5.3482,Evening 21:00,0.3,1,-0.83968,-0.83176,2.64096,0.64096,-0.83968,-1.83176,3.15624,0.0076,-0.02479,625.0,15.239
161,5.3816,Evening 21:00,0.3,1,-0.85485,-0.85952,2.68937,0.68937,-0.85485,-1.85952,3.08949,-0.02332,0.06701,600.0,15.255
162,5.415,Evening 21:00,0.3,1,-0.8398,-0.85599,2.64134,0.64134,-0.8398,-1.85599,3.15628,0.00762,-0.02412,625.0,15.24
163,5.4485,Evening 21:00,0.3,1,-0.82396,-0.85607,2.64157,0.64157,-0.82396,-1.85607,3.15656,0.00762,-0.02414,625.0,15.249
164,5.4819,Evening 21:00,0.3,1,-0.82472,-0.869,2.68211,0.68211,-0.82472,-1.869,3.20718,0.03916,-0.13674,600.0,15.256
165,5.5153,Evening 21:00,0.3,1,-0.80018,-0.85618,2.64193,0.64193,-0.80018,-1.85618,3.15699,0.00762,-0.02415,625.0,15.241
166,5.5487,Evening 21:00,0.3,1,-0.80089,-0.86944,2.68351,0.68351,-0.80089,-1.86944,3.20917,0.03934,-0.1379,600.0,15.264
167,5.5822,Evening 21:00,0.3,1,-0.78984,-0.87305,2.6949,0.6949,-0.78984,-1.87305,-3.04745,-0.0104,0.0305,612.5,15.257
168,5.6156,Evening 21:00,0.3,1,-0.76055,-0.85638,2.64255,0.64255,-0.76055,-1.85638,3.15775,0.0076,-0.02412,625.0,15.255
169,5.649,Evening 21:00,0.3,1,-0.76115,-0.87021,2.68592,0.68592,-0.76115,-1.87021,3.21268,0.03961,-0.1398,600.0,15.272
170,5.6825,Evening 21:00,0.3,1,-0.73677,-0.8565,2.64293,0.64293,-0.73677,-1.8565,3.15821,0.00758,-0.02408,625.0,15.255
171,5.7159,Evening 21:00,0.3,1,-0.72344,-0.85693,2.64433,0.64433,-0.72344,-1.85693,-3.11748,-0.0401,0.12188,612.5,15.272
172,5.7493,Evening 21:00,0.3,1,-0.72136,-0.87102,2.68847,0.68847,-0.72136,-1.87102,3.21643,0.03983,-0.14164,600.0,15.273
173,5.7827,Evening 21:00,0.3,1,-0.69712,-0.85671,2.6436,0.6436,-0.69712,-1.85671,3.15902,0.00753,-0.02395,625.0,15.261
174,5.8162,Evening 21:00,0.3,1,-0.69747,-0.87153,2.69006,0.69006,-0.69747,-1.87153,3.21881,0.03994,-0.14271,600.0,15.281
175,5.8496,Evening 21:00,0.3,1,-0.67333,-0.85684,2.64401,0.64401,-0.67333,-1.85684,3.15953,0.00749,-0.02384,625.0,15.267
176,5.883,Evening 21:00,0.3,1,-0.65746,-0.85693,2.64429,0.64429,-0.65746,-1.85693,3.15987,0.00745,-0.02375,625.0,15.273
177,5.9164,Evening 21:00,0.3,1,-0.65762,-0.87241,2.69283,0.69283,-0.65762,-1.87241,3.22301,0.04007,-0.14441,600.0,15.283
