frame,time_s,scenario,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
29,0.9748,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
30,1.0084,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
31,1.042,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
32,1.0756,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
33,1.1092,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
34,1.1429,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
35,1.1765,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
36,1.2101,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
37,1.2437,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
38,1.2773,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
39,1.3109,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
40,1.3445,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
41,1.3782,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
42,1.4118,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
43,1.4454,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
44,1.479,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
45,1.5126,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
46,1.5462,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
47,1.5798,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
48,1.6134,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
49,1.6471,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
50,1.6807,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
51,1.7143,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
52,1.7479,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
53,1.7815,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
54,1.8151,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
55,1.8487,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
56,1.8824,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
57,1.916,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
58,1.9496,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
59,1.9832,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
60,2.0168,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
61,2.0504,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
62,2.084,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
63,2.1176,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
64,2.1513,Twilight 19:00,3.0,1,-0.02801,-0.03213,2.56507,0.56507,-0.02801,-1.03213,3.07064,-0.00067,0.01136,625.0,43.185
65,2.1849,Twilight 19:00,3.0,1,-0.03313,-0.03201,2.5814,0.5814,-0.03313,-1.03201,3.13059,0.00244,-0.37455,600.0,43.22
66,2.2185,Twilight 19:00,3.0,1,-0.04402,-0.03212,2.56527,0.56527,-0.04402,-1.03212,3.0716,-0.00103,0.01777,625.0,43.216
67,2.2521,Twilight 19:00,3.0,1,-0.06003,-0.03212,2.56557,0.56557,-0.06003,-1.03212,3.07301,-0.00138,0.02407,625.0,43.198
68,2.2857,Twilight 19:00,3.0,1,-0.07339,-0.03201,2.58112,0.58112,-0.07339,-1.03201,3.13237,0.00243,-0.35315,600.0,43.228
69,2.3193,Twilight 19:00,3.0,1,-0.08407,-0.03212,2.56618,0.56618,-0.08407,-1.03212,3.076,-0.00186,0.03322,625.0,43.198
70,2.3529,Twilight 19:00,3.0,1,-0.1001,-0.03211,2.56669,0.56669,-0.1001,-1.03211,3.07863,-0.00213,0.03903,625.0,43.214
71,2.3866,Twilight 19:00,3.0,1,-0.11363,-0.03201,2.58084,0.58084,-0.11363,-1.03201,3.13386,0.00242,-0.33319,600.0,43.226
72,2.4202,Twilight 19:00,3.0,1,-0.12417,-0.03211,2.5676,0.5676,-0.12417,-1.03211,3.08361,-0.00244,0.04714,625.0,43.193
73,2.4538,Twilight 19:00,3.0,1,-0.14827,-0.03209,2.56867,0.56867,-0.14827,-1.03209,3.08997,-0.00262,0.0543,625.0,43.213
74,2.4874,Twilight 19:00,3.0,1,-0.14827,-0.03209,2.56867,0.56867,-0.14827,-1.03209,3.08997,-0.00262,0.0543,625.0,43.212
75,2.521,Twilight 19:00,3.0,1,-0.17802,-0.03201,2.58043,0.58043,-0.17802,-1.03201,3.13576,0.00238,-0.30407,600.0,43.227
76,2.5546,Twilight 19:00,3.0,1,-0.17802,-0.03201,2.58043,0.58043,-0.17802,-1.03201,3.13576,0.00238,-0.30407,600.0,43.227
77,2.5882,Twilight 19:00,3.0,1,-0.18851,-0.03206,2.57064,0.57064,-0.18851,-1.03206,3.10364,-0.00252,0.06334,625.0,43.19
78,2.6218,Twilight 19:00,3.0,1,-0.20216,-0.03201,2.58028,0.58028,-0.20216,-1.03201,3.13634,0.00236,-0.29401,600.0,43.218
79,2.6555,Twilight 19:00,3.0,1,-0.21825,-0.03201,2.58019,0.58019,-0.21825,-1.03201,3.1367,0.00234,-0.28755,600.0,43.217
80,2.6891,Twilight 19:00,3.0,1,-0.22879,-0.03203,2.57242,0.57242,-0.22879,-1.03203,3.11807,-0.002,0.06831,625.0,43.191
81,2.7227,Twilight 19:00,3.0,1,-0.24239,-0.03201,2.58005,0.58005,-0.24239,-1.03201,3.13718,0.00232,-0.27822,600.0,43.221
82,2.7563,Twilight 19:00,3.0,1,-0.25298,-0.03202,2.57325,0.57325,-0.25298,-1.03202,3.12443,-0.00169,0.06948,625.0,43.195
83,2.7899,Twilight 19:00,3.0,1,-0.2691,-0.03201,2.57372,0.57372,-0.2691,-1.03201,3.12749,-0.00152,0.06953,625.0,43.208
84,2.8235,Twilight 19:00,3.0,1,-0.29328,-0.032,2.57429,0.57429,-0.29328,-1.032,3.13079,-0.00132,0.06863,625.0,43.183
85,2.8571,Twilight 19:00,3.0,1,-0.29328,-0.032,2.57429,0.57429,-0.29328,-1.032,3.13079,-0.00132,0.06863,625.0,43.184
86,2.8908,Twilight 19:00,3.0,1,-0.30676,-0.032,2.57971,0.57971,-0.30676,-1.032,3.13823,0.00225,-0.25533,600.0,43.219
87,2.9244,Twilight 19:00,3.0,1,-0.31746,-0.032,2.57476,0.57476,-0.31746,-1.032,3.13302,-0.00117,0.06683,625.0,43.207
88,2.958,Twilight 19:00,3.0,1,-0.33358,-0.032,2.57502,0.57502,-0.33358,-1.032,3.13413,-0.00109,0.0653,625.0,43.192
89,2.9916,Twilight 19:00,3.0,1,-0.35776,-0.032,2.57533,0.57533,-0.35776,-1.032,3.13541,-0.00099,0.06273,625.0,43.182
90,3.0252,Twilight 19:00,3.0,1,-0.35776,-0.032,2.57533,0.57533,-0.35776,-1.032,3.13541,-0.00099,0.06273,625.0,43.182
91,3.0588,Twilight 19:00,3.0,1,-0.37112,-0.032,2.5794,0.5794,-0.37112,-1.032,3.139,0.00217,-0.23507,600.0,43.205
92,3.0924,Twilight 19:00,3.0,1,-0.38721,-0.032,2.57933,0.57933,-0.38721,-1.032,3.13916,0.00215,-0.23038,600.0,43.21
93,3.1261,Twilight 19:00,3.0,1,-0.39804,-0.032,2.57573,0.57573,-0.39804,-1.032,3.13689,-0.00087,0.0582,625.0,43.182
94,3.1597,Twilight 19:00,3.0,1,-0.41134,-0.032,2.57923,0.57923,-0.41134,-1.032,3.13938,0.00212,-0.22361,600.0,43.21
95,3.1933,Twilight 19:00,3.0,1,-0.42221,-0.032,2.57591,0.57591,-0.42221,-1.032,3.13752,-0.0008,0.05555,625.0,43.194
96,3.2269,Twilight 19:00,3.0,1,-0.43832,-0.032,2.57601,0.57601,-0.43832,-1.032,3.13787,-0.00077,0.05385,625.0,43.189
97,3.2605,Twilight 19:00,3.0,1,-0.45157,-0.032,2.57907,0.57907,-0.45157,-1.032,3.13969,0.00207,-0.213,600.0,43.209
98,3.2941,Twilight 19:00,3.0,1,-0.4757,-0.032,2.57898,0.57898,-0.4757,-1.032,3.13986,0.00203,-0.207,600.0,43.2
99,3.3277,Twilight 19:00,3.0,1,-0.4757,-0.032,2.57898,0.57898,-0.4757,-1.032,3.13986,0.00203,-0.207,600.0,43.2
100,3.3613,Twilight 19:00,3.0,1,-0.49179,-0.032,2.57893,0.57893,-0.49179,-1.032,3.13996,0.00201,-0.20316,600.0,43.199
101,3.395,Twilight 19:00,3.0,1,-0.50276,-0.032,2.57631,0.57631,-0.50276,-1.032,3.13889,-0.00065,0.04771,625.0,43.171
102,3.4286,Twilight 19:00,3.0,1,-0.51592,-0.032,2.57884,0.57884,-0.51592,-1.032,3.14009,0.00198,-0.19759,600.0,43.202
103,3.4622,Twilight 19:00,3.0,1,-0.52692,-0.032,2.57639,0.57639,-0.52692,-1.032,3.13916,-0.00062,0.0457,625.0,43.176
104,3.4958,Twilight 19:00,3.0,1,-0.55614,-0.032,2.57872,0.57872,-0.55614,-1.032,3.14029,0.00193,-0.18886,600.0,43.194
105,3.5294,Twilight 19:00,3.0,1,-0.56718,-0.032,2.5765,0.5765,-0.56718,-1.032,3.13953,-0.00057,0.04264,625.0,43.161
106,3.563,Twilight 19:00,3.0,1,-0.56718,-0.032,2.5765,0.5765,-0.56718,-1.032,3.13953,-0.00057,0.04264,625.0,43.161
107,3.5966,Twilight 19:00,3.0,1,-0.59134,-0.032,2.57655,0.57655,-0.59134,-1.032,3.13971,-0.00054,0.04099,625.0,43.179
108,3.6303,Twilight 19:00,3.0,1,-0.59134,-0.032,2.57655,0.57655,-0.59134,-1.032,3.13971,-0.00054,0.04099,625.0,43.179
109,3.6639,Twilight 19:00,3.0,1,-0.60744,-0.032,2.57659,0.57659,-0.60744,-1.032,3.13982,-0.00053,0.03994,625.0,43.172
110,3.6975,Twilight 19:00,3.0,1,-0.6205,-0.032,2.57854,0.57854,-0.6205,-1.032,3.14054,0.00184,-0.17614,600.0,43.191
111,3.7311,Twilight 19:00,3.0,1,-0.63159,-0.032,2.57663,0.57663,-0.63159,-1.032,3.13997,-0.00051,0.03847,625.0,43.155
112,3.7647,Twilight 19:00,3.0,1,-0.64463,-0.032,2.57848,0.57848,-0.64463,-1.032,3.14062,0.00181,-0.17173,600.0,43.175
113,3.7983,Twilight 19:00,3.0,1,-0.66072,-0.032,2.57844,0.57844,-0.66072,-1.032,3.14067,0.00179,-0.1689,600.0,43.174
114,3.8319,Twilight 19:00,3.0,1,-0.67185,-0.032,2.57669,0.57669,-0.67185,-1.032,3.14017,-0.00047,0.03623,625.0,43.151
115,3.8655,Twilight 19:00,3.0,1,-0.68485,-0.032,2.57838,0.57838,-0.68485,-1.032,3.14073,0.00176,-0.1648,600.0,43.174
116,3.8992,Twilight 19:00,3.0,1,-0.696,-0.032,2.57672,0.57672,-0.696,-1.032,3.14027,-0.00046,0.03501,625.0,43.159
117,3.9328,Twilight 19:00,3.0,1,-0.71211,-0.032,2.57674,0.57674,-0.71211,-1.032,3.14034,-0.00044,0.03423,625.0,43.155
118,3.9664,Twilight 19:00,3.0,1,-0.73626,-0.032,2.57676,0.57676,-0.73626,-1.032,3.14042,-0.00043,0.03313,625.0,43.136
119,4.0,Twilight 19:00,3.0,1,-0.73626,-0.032,2.57676,0.57676,-0.73626,-1.032,3.14042,-0.00043,0.03313,625.0,43.136
120,4.0336,Twilight 19:00,3.0,1,-0.76041,-0.032,2.57678,0.57678,-0.76041,-1.032,3.1405,-0.00041,0.0321,625.0,43.15
121,4.0672,Twilight 19:00,3.0,1,-0.77651,-0.032,2.5768,0.5768,-0.77651,-1.032,3.14055,-0.0004,0.03144,625.0,43.134
122,4.1008,Twilight 19:00,3.0,1,-0.77651,-0.032,2.5768,0.5768,-0.77651,-1.032,3.14055,-0.0004,0.03144,625.0,43.134
123,4.1345,Twilight 19:00,3.0,1,-0.80066,-0.032,2.57682,0.57682,-0.80066,-1.032,3.14061,-0.00039,0.03051,625.0,43.128
124,4.1681,Twilight 19:00,3.0,1,-0.81357,-0.032,2.57813,0.57813,-0.81357,-1.032,3.141,0.0016,-0.14554,600.0,43.137
125,4.2017,Twilight 19:00,3.0,1,-0.82966,-0.032,2.5781,0.5781,-0.82966,-1.032,3.14102,0.00159,-0.1434,600.0,43.146
126,4.2353,Twilight 19:00,3.0,1,-0.82966,-0.032,2.5781,0.5781,-0.82966,-1.032,3.14102,0.00159,-0.1434,600.0,43.146
127,4.2689,Twilight 19:00,3.0,1,-0.84091,-0.032,2.57685,0.57685,-0.84091,-1.032,3.14071,-0.00037,0.02907,625.0,43.116
128,4.3025,Twilight 19:00,3.0,1,-0.86506,-0.032,2.57686,0.57686,-0.86506,-1.032,3.14076,-0.00036,0.02827,625.0,43.121
129,4.3361,Twilight 19:00,3.0,1,-0.86506,-0.032,2.57686,0.57686,-0.86506,-1.032,3.14076,-0.00036,0.02827,625.0,43.121
130,4.3697,Twilight 19:00,3.0,1,-0.90119,-0.03884,2.63029,0.63029,-0.90119,-1.03884,2.923,0.00098,1.06746,588.0,43.148
131,4.4034,Twilight 19:00,3.0,1,-0.92207,-0.05417,2.68422,0.68422,-0.92207,-1.05417,3.14038,-0.00057,0.02762,576.0,43.136
132,4.437,Twilight 19:00,3.0,1,-0.88604,-0.06401,2.57823,0.57823,-0.88604,-1.06401,3.14357,0.00304,-0.13618,600.0,43.097
133,4.4706,Twilight 19:00,3.0,1,-0.92204,-0.07916,2.68415,0.68415,-0.92204,-1.07916,3.13988,-0.00083,0.02749,576.0,43.119
134,4.5042,Twilight 19:00,3.0,1,-0.88613,-0.08802,2.57848,0.57848,-0.88613,-1.08802,3.14541,0.00418,-0.13592,600.0,43.087
135,4.5378,Twilight 19:00,3.0,1,-0.8862,-0.10403,2.57869,0.57869,-0.8862,-1.10403,3.14664,0.00493,-0.13568,600.0,43.075
136,4.5714,Twilight 19:00,3.0,1,-0.92199,-0.12082,2.68399,0.68399,-0.92199,-1.12082,3.13907,-0.00126,0.02719,576.0,43.083
137,4.605,Twilight 19:00,3.0,1,-0.88633,-0.12806,2.57907,0.57907,-0.88633,-1.12806,3.14847,0.00605,-0.13524,600.0,43.06
138,4.6387,Twilight 19:00,3.0,1,-0.92194,-0.14581,2.68386,0.68386,-0.92194,-1.14581,3.13861,-0.0015,0.02696,576.0,43.086
139,4.6723,Twilight 19:00,3.0,1,-0.92191,-0.16247,2.68376,0.68376,-0.92191,-1.16247,3.1383,-0.00166,0.02678,576.0,43.091
140,4.7059,Twilight 19:00,3.0,1,-0.8866,-0.16813,2.57986,0.57986,-0.8866,-1.16813,3.15148,0.00789,-0.13427,600.0,43.074
141,4.7395,Twilight 19:00,3.0,1,-0.92185,-0.18745,2.68359,0.68359,-0.92185,-1.18745,3.13786,-0.0019,0.02648,576.0,43.106
142,4.7731,Twilight 19:00,3.0,1,-0.8868,-0.19219,2.58044,0.58044,-0.8868,-1.19219,3.15327,0.00897,-0.13355,600.0,43.092
143,4.8067,Twilight 19:00,3.0,1,-0.88694,-0.20824,2.58087,0.58087,-0.88694,-1.20824,3.15444,0.00968,-0.13302,600.0,43.099
144,4.8403,Twilight 19:00,3.0,1,-0.92175,-0.22908,2.68328,0.68328,-0.92175,-1.22908,3.13715,-0.00227,0.02592,576.0,43.112
145,4.8739,Twilight 19:00,3.0,1,-0.88718,-0.23233,2.58156,0.58156,-0.88718,-1.23233,3.15618,0.01073,-0.13213,600.0,43.08
146,4.9076,Twilight 19:00,3.0,1,-0.92168,-0.25405,2.68307,0.68307,-0.92168,-1.25405,3.13676,-0.00248,0.02554,576.0,43.117
147,4.9412,Twilight 19:00,3.0,1,-0.90549,-0.2636,2.63535,0.63535,-0.90549,-1.2636,-3.08011,-0.03489,0.06034,588.0,43.108
148,4.9748,Twilight 19:00,3.0,1,-0.88762,-0.27253,2.58287,0.58287,-0.88762,-1.27253,3.15902,0.01244,-0.13044,600.0,43.102
149,5.0084,Twilight 19:00,3.0,1,-0.92154,-0.29565,2.68268,0.68268,-0.92154,-1.29565,3.13614,-0.00281,0.02485,576.0,43.129
150,5.042,Twilight 19:00,3.0,1,-0.88792,-0.29668,2.58374,0.58374,-0.88792,-1.29668,3.16068,0.01342,-0.1293,600.0,43.104
151,5.0756,Twilight 19:00,3.0,1,-0.92146,-0.32061,2.68244,0.68244,-0.92146,-1.32061,3.1358,-0.00299,0.02441,576.0,43.124
152,5.1092,Twilight 19:00,3.0,1,-0.9214,-0.33724,2.68227,0.68227,-0.9214,-1.33724,3.13558,-0.00311,0.02411,576.0,43.132
153,5.1429,Twilight 19:00,3.0,1,-0.88846,-0.33698,2.58531,0.58531,-0.88846,-1.33698,3.16335,0.01501,-0.12722,600.0,43.108
154,5.1765,Twilight 19:00,3.0,1,-0.92131,-0.36219,2.682,0.682,-0.92131,-1.36219,3.13528,-0.00327,0.02365,576.0,43.138
155,5.2101,Twilight 19:00,3.0,1,-0.8888,-0.36119,2.58634,0.58634,-0.8888,-1.36119,3.16491,0.01592,-0.12585,600.0,43.124
156,5.2437,Twilight 19:00,3.0,1,-0.88904,-0.37735,2.58704,0.58704,-0.88904,-1.37735,3.16592,0.01651,-0.1249,600.0,43.124
157,5.2773,Twilight 19:00,3.0,1,-0.92116,-0.40375,2.68155,0.68155,-0.92116,-1.40375,3.13481,-0.00352,0.02285,576.0,43.145
158,5.3109,Twilight 19:00,3.0,1,-0.88942,-0.4016,2.58815,0.58815,-0.88942,-1.4016,3.1674,0.01737,-0.12341,600.0,43.112
159,5.3445,Twilight 19:00,3.0,1,-0.92107,-0.42868,2.68127,0.68127,-0.92107,-1.42868,3.13456,-0.00365,0.02236,576.0,43.147
160,5.3782,Twilight 19:00,3.0,1,-0.921,-0.4453,2.68109,0.68109,-0.921,-1.4453,3.1344,-0.00374,0.02203,576.0,43.143
161,5.4118,Twilight 19:00,3.0,1,-0.89008,-0.4421,2.59009,0.59009,-0.89008,-1.4421,3.16975,0.01872,-0.12077,600.0,43.124
162,5.4454,Twilight 19:00,3.0,1,-0.92091,-0.47022,2.6808,0.6808,-0.92091,-1.47022,3.13418,-0.00386,0.02153,576.0,43.155
163,5.479,Twilight 19:00,3.0,1,-0.89049,-0.46643,2.59131,0.59131,-0.89049,-1.46643,3.1711,0.01949,-0.1191,600.0,43.128
164,5.5126,Twilight 19:00,3.0,1,-0.92081,-0.49513,2.68052,0.68052,-0.92081,-1.49513,3.13399,-0.00397,0.02103,576.0,43.145
165,5.5462,Twilight 19:00,3.0,1,-0.92075,-0.51174,2.68033,0.68033,-0.92075,-1.51174,3.13386,-0.00403,0.02069,576.0,43.154
166,5.5798,Twilight 19:00,3.0,1,-0.89121,-0.50706,2.59341,0.59341,-0.89121,-1.50706,3.17323,0.02068,-0.11619,600.0,43.12
167,5.6134,Twilight 19:00,3.0,1,-0.92065,-0.53664,2.68005,0.68005,-0.92065,-1.53664,3.13369,-0.00413,0.02019,576.0,43.155
168,5.6471,Twilight 19:00,3.0,1,-0.89165,-0.53147,2.59472,0.59472,-0.89165,-1.53147,3.17443,0.02135,-0.11438,600.0,43.143
169,5.6807,Twilight 19:00,3.0,1,-0.89195,-0.54776,2.5956,0.5956,-0.89195,-1.54776,3.1752,0.02178,-0.11315,600.0,43.14
170,5.7143,Twilight 19:00,3.0,1,-0.92049,-0.57814,2.67958,0.67958,-0.92049,-1.57814,3.13345,-0.00426,0.01937,576.0,43.161
171,5.7479,Twilight 19:00,3.0,1,-0.89241,-0.57223,2.59694,0.59694,-0.89241,-1.57223,3.17631,0.02238,-0.11126,600.0,43.127
172,5.7815,Twilight 19:00,3.0,1,-0.9204,-0.60303,2.6793,0.6793,-0.9204,-1.60303,3.13332,-0.00433,0.01888,576.0,43.159
173,5.8151,Twilight 19:00,3.0,1,-0.92033,-0.61962,2.67911,0.67911,-0.92033,-1.61962,3.13325,-0.00437,0.01856,576.0,43.157
