frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
39,1.3036,Midnight 00:00,simulation,0.1,1,-0.07513,0.004,2.59095,0.59095,-0.07513,-0.996,3.12952,-0.00023,-0.26058,625.0,5.059
40,1.337,Midnight 00:00,simulation,0.1,1,-0.08856,0.00227,2.6308,0.6308,-0.08856,-0.99773,-3.04726,-0.01731,0.41681,588.0,5.07
41,1.3705,Midnight 00:00,simulation,0.1,1,-0.10306,0.004,2.59156,0.59156,-0.10306,-0.996,3.10414,-0.00041,-0.47491,600.0,5.074
42,1.4039,Midnight 00:00,simulation,0.1,1,-0.11428,0.004,2.59064,0.59064,-0.11428,-0.996,3.13104,-0.00023,-0.24297,625.0,5.053
43,1.4373,Midnight 00:00,simulation,0.1,1,-0.12656,0.004,2.59143,0.59143,-0.12656,-0.996,3.10599,-0.00041,-0.46294,600.0,5.076
44,1.4708,Midnight 00:00,simulation,0.1,1,-0.13777,0.004,2.59046,0.59046,-0.13777,-0.996,3.13184,-0.00023,-0.23315,625.0,5.066
45,1.5042,Midnight 00:00,simulation,0.1,1,-0.15006,0.004,2.5913,0.5913,-0.15006,-0.996,3.10774,-0.00041,-0.45131,600.0,5.059
46,1.5376,Midnight 00:00,simulation,0.1,1,-0.16572,0.004,2.59121,0.59121,-0.16572,-0.996,3.10885,-0.00041,-0.44374,600.0,5.073
47,1.571,Midnight 00:00,simulation,0.1,1,-0.17692,0.004,2.59019,0.59019,-0.17692,-0.996,3.13303,-0.00022,-0.21795,625.0,5.049
48,1.6045,Midnight 00:00,simulation,0.1,1,-0.18922,0.004,2.59109,0.59109,-0.18922,-0.996,3.11045,-0.0004,-0.43268,600.0,5.067
49,1.6379,Midnight 00:00,simulation,0.1,1,-0.20488,0.004,2.59101,0.59101,-0.20488,-0.996,3.11147,-0.0004,-0.42549,600.0,5.067
50,1.6713,Midnight 00:00,simulation,0.1,1,-0.21607,0.004,2.58994,0.58994,-0.21607,-0.996,3.13405,-0.00022,-0.20411,625.0,5.051
51,1.7047,Midnight 00:00,simulation,0.1,1,-0.22837,0.004,2.59089,0.59089,-0.22837,-0.996,3.11292,-0.0004,-0.41499,600.0,5.071
52,1.7382,Midnight 00:00,simulation,0.1,1,-0.23955,0.004,2.58979,0.58979,-0.23955,-0.996,3.13459,-0.00021,-0.1964,625.0,5.057
53,1.7716,Midnight 00:00,simulation,0.1,1,-0.25297,0.00428,2.5839,0.5839,-0.25297,-0.99572,-3.04991,0.00948,0.31198,612.5,5.062
54,1.805,Midnight 00:00,simulation,0.1,1,-0.2787,0.004,2.58958,0.58958,-0.2787,-0.996,3.13539,-0.00021,-0.18448,625.0,5.049
55,1.8384,Midnight 00:00,simulation,0.1,1,-0.29101,0.004,2.59059,0.59059,-0.29101,-0.996,3.11643,-0.00039,-0.38854,600.0,5.068
56,1.8719,Midnight 00:00,simulation,0.1,1,-0.30667,0.004,2.59051,0.59051,-0.30667,-0.996,3.11722,-0.00039,-0.38227,600.0,5.063
57,1.9053,Midnight 00:00,simulation,0.1,1,-0.31784,0.004,2.58938,0.58938,-0.31784,-0.996,3.13608,-0.0002,-0.17363,625.0,5.054
58,1.9387,Midnight 00:00,simulation,0.1,1,-0.33016,0.004,2.59041,0.59041,-0.33016,-0.996,3.11837,-0.00039,-0.37312,600.0,5.069
59,1.9721,Midnight 00:00,simulation,0.1,1,-0.33016,0.004,2.59041,0.59041,-0.33016,-0.996,3.11837,-0.00039,-0.37312,600.0,5.069
60,2.0056,Midnight 00:00,simulation,0.1,1,-0.35365,0.004,2.59031,0.59031,-0.35365,-0.996,3.11944,-0.00039,-0.36427,600.0,5.062
61,2.039,Midnight 00:00,simulation,0.1,1,-0.35365,0.004,2.59031,0.59031,-0.35365,-0.996,3.11944,-0.00039,-0.36427,600.0,5.062
62,2.0724,Midnight 00:00,simulation,0.1,1,-0.37802,0.00426,2.58406,0.58406,-0.37802,-0.99574,-3.05864,0.00716,0.2681,612.5,5.048
63,2.1058,Midnight 00:00,simulation,0.1,1,-0.38046,0.004,2.5891,0.5891,-0.38046,-0.996,3.13699,-0.00019,-0.1582,625.0,5.048
64,2.1393,Midnight 00:00,simulation,0.1,1,-0.40394,0.004,2.58901,0.58901,-0.40394,-0.996,3.13728,-0.00019,-0.15297,625.0,5.057
65,2.1727,Midnight 00:00,simulation,0.1,1,-0.40394,0.004,2.58901,0.58901,-0.40394,-0.996,3.13728,-0.00019,-0.15297,625.0,5.057
66,2.2061,Midnight 00:00,simulation,0.1,1,-0.41628,0.004,2.59005,0.59005,-0.41628,-0.996,3.12204,-0.00038,-0.34204,600.0,5.057
67,2.2396,Midnight 00:00,simulation,0.1,1,-0.44308,0.004,2.58887,0.58887,-0.44308,-0.996,3.13772,-0.00018,-0.14486,625.0,5.05
68,2.273,Midnight 00:00,simulation,0.1,1,-0.45542,0.004,2.5899,0.5899,-0.45542,-0.996,3.12348,-0.00037,-0.32912,600.0,5.062
69,2.3064,Midnight 00:00,simulation,0.1,1,-0.47108,0.004,2.58984,0.58984,-0.47108,-0.996,3.12402,-0.00037,-0.32415,600.0,5.062
70,2.3398,Midnight 00:00,simulation,0.1,1,-0.48222,0.004,2.58875,0.58875,-0.48222,-0.996,3.1381,-0.00018,-0.13743,625.0,5.049
71,2.3733,Midnight 00:00,simulation,0.1,1,-0.49456,0.004,2.58976,0.58976,-0.49456,-0.996,3.12479,-0.00036,-0.3169,600.0,5.065
72,2.4067,Midnight 00:00,simulation,0.1,1,-0.49456,0.004,2.58976,0.58976,-0.49456,-0.996,3.12479,-0.00036,-0.3169,600.0,5.065
73,2.4401,Midnight 00:00,simulation,0.1,1,-0.5057,0.004,2.58868,0.58868,-0.5057,-0.996,3.1383,-0.00017,-0.13327,625.0,5.057
74,2.4735,Midnight 00:00,simulation,0.1,1,-0.52136,0.004,2.58864,0.58864,-0.52136,-0.996,3.13843,-0.00017,-0.13061,625.0,5.056
75,2.507,Midnight 00:00,simulation,0.1,1,-0.5337,0.004,2.58963,0.58963,-0.5337,-0.996,3.12598,-0.00036,-0.30534,600.0,5.059
76,2.5404,Midnight 00:00,simulation,0.1,1,-0.54484,0.004,2.58857,0.58857,-0.54484,-0.996,3.13861,-0.00017,-0.12679,625.0,5.043
77,2.5738,Midnight 00:00,simulation,0.1,1,-0.55719,0.004,2.58955,0.58955,-0.55719,-0.996,3.12665,-0.00035,-0.29871,600.0,5.056
78,2.6072,Midnight 00:00,simulation,0.1,1,-0.57284,0.004,2.5895,0.5895,-0.57284,-0.996,3.12707,-0.00035,-0.29441,600.0,5.051
79,2.6407,Midnight 00:00,simulation,0.1,1,-0.58067,0.004,2.58948,0.58948,-0.58067,-0.996,3.12728,-0.00035,-0.2923,600.0,5.047
80,2.6741,Midnight 00:00,simulation,0.1,1,-0.59632,0.004,2.58943,0.58943,-0.59632,-0.996,3.12768,-0.00035,-0.28814,600.0,5.057
81,2.7075,Midnight 00:00,simulation,0.1,1,-0.60746,0.004,2.58843,0.58843,-0.60746,-0.996,3.13903,-0.00016,-0.11748,625.0,5.044
82,2.7409,Midnight 00:00,simulation,0.1,1,-0.61981,0.004,2.58936,0.58936,-0.61981,-0.996,3.12825,-0.00034,-0.28207,600.0,5.052
83,2.7744,Midnight 00:00,simulation,0.1,1,-0.63546,0.004,2.58932,0.58932,-0.63546,-0.996,3.12862,-0.00034,-0.27814,600.0,5.052
84,2.8078,Midnight 00:00,simulation,0.1,1,-0.65894,0.004,2.58926,0.58926,-0.65894,-0.996,3.12915,-0.00034,-0.2724,600.0,5.05
85,2.8412,Midnight 00:00,simulation,0.1,1,-0.65894,0.004,2.58926,0.58926,-0.65894,-0.996,3.12915,-0.00034,-0.2724,600.0,5.049
86,2.8747,Midnight 00:00,simulation,0.1,1,-0.6746,0.004,2.58922,0.58922,-0.6746,-0.996,3.12948,-0.00033,-0.26868,600.0,5.042
87,2.9081,Midnight 00:00,simulation,0.1,1,-0.68243,0.004,2.5892,0.5892,-0.68243,-0.996,3.12964,-0.00033,-0.26685,600.0,5.038
88,2.9415,Midnight 00:00,simulation,0.1,1,-0.69808,0.004,2.58916,0.58916,-0.69808,-0.996,3.12996,-0.00033,-0.26325,600.0,5.046
89,2.9749,Midnight 00:00,simulation,0.1,1,-0.70923,0.004,2.58824,0.58824,-0.70923,-0.996,3.13955,-0.00015,-0.10469,625.0,5.03
90,3.0084,Midnight 00:00,simulation,0.1,1,-0.72156,0.004,2.5891,0.5891,-0.72156,-0.996,3.13042,-0.00033,-0.25799,600.0,5.043
91,3.0418,Midnight 00:00,simulation,0.1,1,-0.73424,0.00415,2.58598,0.58598,-0.73424,-0.99585,3.17463,-0.00721,-0.19004,612.5,5.042
92,3.0752,Midnight 00:00,simulation,0.1,1,-0.74505,0.004,2.58904,0.58904,-0.74505,-0.996,3.13085,-0.00032,-0.2529,600.0,5.032
93,3.1086,Midnight 00:00,simulation,0.1,1,-0.7607,0.004,2.58901,0.58901,-0.7607,-0.996,3.13113,-0.00032,-0.2496,600.0,5.044
94,3.1421,Midnight 00:00,simulation,0.1,1,-0.77186,0.004,2.58815,0.58815,-0.77186,-0.996,3.1398,-0.00014,-0.09798,625.0,5.029
95,3.1755,Midnight 00:00,simulation,0.1,1,-0.78418,0.004,2.58896,0.58896,-0.78418,-0.996,3.13153,-0.00032,-0.24478,600.0,5.034
96,3.2089,Midnight 00:00,simulation,0.1,1,-0.79984,0.004,2.58892,0.58892,-0.79984,-0.996,3.13178,-0.00031,-0.24165,600.0,5.044
97,3.2423,Midnight 00:00,simulation,0.1,1,-0.83253,-0.00833,2.6959,0.6959,-0.83253,-1.00833,3.14064,0.00027,-0.09547,576.0,5.052
98,3.2758,Midnight 00:00,simulation,0.1,1,-0.83254,-0.025,2.69593,0.69593,-0.83254,-1.025,3.14165,0.00081,-0.09545,576.0,5.056
99,3.3092,Midnight 00:00,simulation,0.1,1,-0.79988,-0.036,2.58906,0.58906,-0.79988,-1.036,3.1368,0.00281,-0.24187,600.0,5.044
100,3.3426,Midnight 00:00,simulation,0.1,1,-0.83257,-0.05,2.69604,0.69604,-0.83257,-1.05,3.14316,0.00162,-0.09534,576.0,5.058
101,3.376,Midnight 00:00,simulation,0.1,1,-0.8326,-0.06667,2.69614,0.69614,-0.8326,-1.06667,3.14416,0.00216,-0.0952,576.0,5.051
102,3.4095,Midnight 00:00,simulation,0.1,1,-0.80002,-0.07602,2.58953,0.58953,-0.80002,-1.07602,3.14184,0.00594,-0.24167,600.0,5.048
103,3.4429,Midnight 00:00,simulation,0.1,1,-0.83267,-0.09168,2.69636,0.69636,-0.83267,-1.09168,3.14566,0.00296,-0.09492,576.0,5.066
104,3.4763,Midnight 00:00,simulation,0.1,1,-0.80016,-0.10005,2.58997,0.58997,-0.80016,-1.10005,3.14486,0.0078,-0.24135,600.0,5.057
105,3.5097,Midnight 00:00,simulation,0.1,1,-0.83275,-0.1167,2.69664,0.69664,-0.83275,-1.1167,3.14714,0.00376,-0.09453,576.0,5.065
106,3.5432,Midnight 00:00,simulation,0.1,1,-0.83282,-0.13338,2.69687,0.69687,-0.83282,-1.13338,3.14812,0.00428,-0.09421,576.0,5.071
107,3.5766,Midnight 00:00,simulation,0.1,1,-0.80046,-0.14012,2.59097,0.59097,-0.80046,-1.14012,3.14988,0.01089,-0.24049,600.0,5.061
108,3.61,Midnight 00:00,simulation,0.1,1,-0.83294,-0.15842,2.69726,0.69726,-0.83294,-1.15842,3.14958,0.00505,-0.09365,576.0,5.078
109,3.6435,Midnight 00:00,simulation,0.1,1,-0.80069,-0.16419,2.59172,0.59172,-0.80069,-1.16419,3.15287,0.01273,-0.23977,600.0,5.074
110,3.6769,Midnight 00:00,simulation,0.1,1,-0.83308,-0.18346,2.69771,0.69771,-0.83308,-1.18346,3.15101,0.00581,-0.09299,576.0,5.077
111,3.7103,Midnight 00:00,simulation,0.1,1,-0.83318,-0.20016,2.69804,0.69804,-0.83318,-1.20016,3.15195,0.00631,-0.0925,576.0,5.09
112,3.7437,Midnight 00:00,simulation,0.1,1,-0.80116,-0.20436,2.59323,0.59323,-0.80116,-1.20436,3.15783,0.01574,-0.23824,600.0,5.074
113,3.7772,Midnight 00:00,simulation,0.1,1,-0.83335,-0.22523,2.69859,0.69859,-0.83335,-1.22523,3.15333,0.00704,-0.09169,576.0,5.094
114,3.8106,Midnight 00:00,simulation,0.1,1,-0.83347,-0.24195,2.69899,0.69899,-0.83347,-1.24195,3.15424,0.00752,-0.0911,576.0,5.091
115,3.844,Midnight 00:00,simulation,0.1,1,-0.80171,-0.2446,2.59506,0.59506,-0.80171,-1.2446,3.16272,0.01869,-0.23631,600.0,5.08
116,3.8774,Midnight 00:00,simulation,0.1,1,-0.82535,-0.26596,2.68726,0.68726,-0.82535,-1.26596,3.11626,-0.01025,0.09215,600.0,5.102
117,3.9109,Midnight 00:00,simulation,0.1,1,-0.8338,-0.28378,2.70008,0.70008,-0.8338,-1.28378,3.15644,0.00867,-0.08946,576.0,5.092
118,3.9443,Midnight 00:00,simulation,0.1,1,-0.83388,-0.29215,2.70032,0.70032,-0.83388,-1.29215,3.15686,0.00889,-0.0891,576.0,5.103
119,3.9777,Midnight 00:00,simulation,0.1,1,-0.8249,-0.30653,2.67818,0.67818,-0.8249,-1.30653,-3.18159,-0.00861,0.03904,588.0,5.107
120,4.0111,Midnight 00:00,simulation,0.1,1,-0.83426,-0.33404,2.70157,0.70157,-0.83426,-1.33404,3.15892,0.00995,-0.0872,576.0,5.114
121,4.0446,Midnight 00:00,simulation,0.1,1,-0.83426,-0.33404,2.70157,0.70157,-0.83426,-1.33404,3.15892,0.00995,-0.0872,576.0,5.114
122,4.078,Midnight 00:00,simulation,0.1,1,-0.83442,-0.35082,2.70211,0.70211,-0.83442,-1.35082,3.15971,0.01036,-0.08638,576.0,5.108
123,4.1114,Midnight 00:00,simulation,0.1,1,-0.83451,-0.35921,2.70238,0.70238,-0.83451,-1.35921,3.1601,0.01056,-0.08596,576.0,5.111
124,4.1448,Midnight 00:00,simulation,0.1,1,-0.82394,-0.37334,2.68258,0.68258,-0.82394,-1.37334,3.11161,-0.01253,0.08131,600.0,5.123
125,4.1783,Midnight 00:00,simulation,0.1,1,-0.79753,-0.37305,2.59532,0.59532,-0.79753,-1.37305,3.16152,0.01124,-0.08457,625.0,5.106
126,4.2117,Midnight 00:00,simulation,0.1,1,-0.83494,-0.40119,2.70381,0.70381,-0.83494,-1.40119,3.16196,0.0115,-0.08376,576.0,5.124
127,4.2451,Midnight 00:00,simulation,0.1,1,-0.83512,-0.418,2.70441,0.70441,-0.83512,-1.418,3.16266,0.01186,-0.08284,576.0,5.126
128,4.2786,Midnight 00:00,simulation,0.1,1,-0.805,-0.41473,2.60582,0.60582,-0.805,-1.41473,3.18217,0.03007,-0.22393,600.0,5.109
129,4.312,Midnight 00:00,simulation,0.1,1,-0.82286,-0.45067,2.6642,0.6642,-0.82286,-1.45067,-3.05177,-0.04844,0.14489,588.0,5.114
130,4.3454,Midnight 00:00,simulation,0.1,1,-0.82286,-0.45067,2.6642,0.6642,-0.82286,-1.45067,-3.05177,-0.04844,0.14489,588.0,5.114
131,4.3788,Midnight 00:00,simulation,0.1,1,-0.82255,-0.48035,2.67799,0.67799,-0.82255,-1.48035,3.10908,-0.0139,0.07099,600.0,5.124
132,4.4123,Midnight 00:00,simulation,0.1,1,-0.82255,-0.48035,2.67799,0.67799,-0.82255,-1.48035,3.10908,-0.0139,0.07099,600.0,5.124
133,4.4457,Midnight 00:00,simulation,0.1,1,-0.80661,-0.48013,2.61107,0.61107,-0.80661,-1.48013,3.18893,0.03384,-0.21755,600.0,5.108
134,4.4791,Midnight 00:00,simulation,0.1,1,-0.80231,-0.50662,2.61846,0.61846,-0.80231,-1.50662,-2.60099,0.00938,-0.84514,612.5,5.124
135,4.5125,Midnight 00:00,simulation,0.1,1,-0.80769,-0.52119,2.61462,0.61462,-0.80769,-1.52119,3.19292,0.03601,-0.21316,600.0,5.12
136,4.546,Midnight 00:00,simulation,0.1,1,-0.82175,-0.54605,2.67534,0.67534,-0.82175,-1.54605,3.10827,-0.01441,0.06516,600.0,5.136
137,4.5794,Midnight 00:00,simulation,0.1,1,-0.79902,-0.54114,2.59315,0.59315,-0.79902,-1.54114,-3.12409,-0.03634,0.16753,612.5,5.12
138,4.6128,Midnight 00:00,simulation,0.1,1,-0.837,-0.57816,2.71055,0.71055,-0.837,-1.57816,3.16817,0.01455,-0.07318,576.0,5.133
139,4.6462,Midnight 00:00,simulation,0.1,1,-0.8372,-0.59507,2.71122,0.71122,-0.8372,-1.59507,3.16863,0.01477,-0.0721,576.0,5.134
140,4.6797,Midnight 00:00,simulation,0.1,1,-0.80954,-0.58719,2.62065,0.62065,-0.80954,-1.58719,3.1989,0.03916,-0.20554,600.0,5.119
141,4.7131,Midnight 00:00,simulation,0.1,1,-0.80954,-0.58719,2.62065,0.62065,-0.80954,-1.58719,3.1989,0.03916,-0.20554,600.0,5.119
142,4.7465,Midnight 00:00,simulation,0.1,1,-0.82834,-0.62783,2.68216,0.68216,-0.82834,-1.62783,-3.04447,-0.05193,0.11911,588.0,5.125
143,4.7799,Midnight 00:00,simulation,0.1,1,-0.81074,-0.62864,2.6246,0.6246,-0.81074,-1.62864,3.20235,0.04092,-0.20045,600.0,5.124
144,4.8134,Midnight 00:00,simulation,0.1,1,-0.82056,-0.65263,2.6714,0.6714,-0.82056,-1.65263,3.10779,-0.01485,0.05668,600.0,5.134
145,4.8468,Midnight 00:00,simulation,0.1,1,-0.80076,-0.64849,2.60597,0.60597,-0.80076,-1.64849,3.1706,0.01561,-0.06698,625.0,5.117
146,4.8802,Midnight 00:00,simulation,0.1,1,-0.82031,-0.67719,2.67056,0.67056,-0.82031,-1.67719,3.10779,-0.0149,0.0549,600.0,5.136
147,4.9136,Midnight 00:00,simulation,0.1,1,-0.82014,-0.69357,2.67002,0.67002,-0.82014,-1.69357,3.10781,-0.01492,0.05374,600.0,5.132
148,4.9471,Midnight 00:00,simulation,0.1,1,-0.82014,-0.69357,2.67002,0.67002,-0.82014,-1.69357,3.10781,-0.01492,0.05374,600.0,5.132
149,4.9805,Midnight 00:00,simulation,0.1,1,-0.8199,-0.71812,2.66922,0.66922,-0.8199,-1.71812,3.10787,-0.01494,0.05206,600.0,5.137
150,5.0139,Midnight 00:00,simulation,0.1,1,-0.8199,-0.71812,2.66922,0.66922,-0.8199,-1.71812,3.10787,-0.01494,0.05206,600.0,5.137
151,5.0474,Midnight 00:00,simulation,0.1,1,-0.80153,-0.71364,2.60852,0.60852,-0.80153,-1.71364,3.17176,0.0161,-0.06265,625.0,5.12
152,5.0808,Midnight 00:00,simulation,0.1,1,-0.81952,-0.75902,2.66795,0.66795,-0.81952,-1.75902,3.10802,-0.01494,0.04939,600.0,5.135
153,5.1142,Midnight 00:00,simulation,0.1,1,-0.802,-0.75442,2.61007,0.61007,-0.802,-1.75442,3.17232,0.01632,-0.05999,625.0,5.115
154,5.1476,Midnight 00:00,simulation,0.1,1,-0.802,-0.75442,2.61007,0.61007,-0.802,-1.75442,3.17232,0.01632,-0.05999,625.0,5.115
155,5.1811,Midnight 00:00,simulation,0.1,1,-0.83963,-0.79857,2.71917,0.71917,-0.83963,-1.79857,3.17234,0.01638,-0.05921,576.0,5.134
156,5.2145,Midnight 00:00,simulation,0.1,1,-0.81474,-0.78464,2.63068,0.63068,-0.81474,-1.78464,-3.06755,-0.06875,0.25249,587.5,5.127
157,5.2479,Midnight 00:00,simulation,0.1,1,-0.81065,-0.80083,2.63032,0.63032,-0.81065,-1.80083,3.1854,0.06948,-0.25939,587.5,5.125
158,5.2813,Midnight 00:00,simulation,0.1,1,-0.81688,-0.82965,2.64469,0.64469,-0.81688,-1.82965,3.21562,0.047,-0.1736,600.0,5.116
159,5.3148,Midnight 00:00,simulation,0.1,1,-0.81875,-0.84894,2.6654,0.6654,-0.81875,-1.84894,3.10856,-0.01483,0.04407,600.0,5.131
160,5.3482,Midnight 00:00,simulation,0.1,1,-0.81862,-0.86529,2.66497,0.66497,-0.81862,-1.86529,3.10868,-0.0148,0.04318,600.0,5.13
161,5.3816,Midnight 00:00,simulation,0.1,1,-0.81006,-0.86362,2.64859,0.64859,-0.81006,-1.86362,3.21801,0.04773,-0.16946,600.0,5.12
162,5.415,Midnight 00:00,simulation,0.1,1,-0.79434,-0.86395,2.64961,0.64961,-0.79434,-1.86395,3.21954,0.04789,-0.17057,600.0,5.12
163,5.4485,Midnight 00:00,simulation,0.1,1,-0.77172,-0.85273,2.6146,0.6146,-0.77172,-1.85273,3.17446,0.01663,-0.05404,625.0,5.109
164,5.4819,Midnight 00:00,simulation,0.1,1,-0.77073,-0.86445,2.65117,0.65117,-0.77073,-1.86445,3.22189,0.04813,-0.17225,600.0,5.125
165,5.5153,Midnight 00:00,simulation,0.1,1,-0.75499,-0.86479,2.65224,0.65224,-0.75499,-1.86479,3.22352,0.04828,-0.17337,600.0,5.118
166,5.5487,Midnight 00:00,simulation,0.1,1,-0.73251,-0.85314,2.61588,0.61588,-0.73251,-1.85314,3.17612,0.01662,-0.05418,625.0,5.121
167,5.5822,Midnight 00:00,simulation,0.1,1,-0.73136,-0.86532,2.65389,0.65389,-0.73136,-1.86532,3.22604,0.0485,-0.17505,600.0,5.129
168,5.6156,Midnight 00:00,simulation,0.1,1,-0.70898,-0.85339,2.61668,0.61668,-0.70898,-1.85339,3.17717,0.0166,-0.05421,625.0,5.116
