frame,time_s,scenario,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
25,0.8427,Twilight 19:00,3.0,1,-0.02401,0.02356,2.56071,0.56071,-0.02401,-0.97644,3.51518,0.00319,0.01593,625.0,44.792
26,0.8764,Twilight 19:00,3.0,1,-0.02401,0.02356,2.56071,0.56071,-0.02401,-0.97644,3.51518,0.00319,0.01593,625.0,44.792
27,0.9101,Twilight 19:00,3.0,1,-0.02401,0.02356,2.56071,0.56071,-0.02401,-0.97644,3.51518,0.00319,0.01593,625.0,44.792
28,0.9438,Twilight 19:00,3.0,1,-0.02401,0.02356,2.56071,0.56071,-0.02401,-0.97644,3.51518,0.00319,0.01593,625.0,44.792
29,0.9775,Twilight 19:00,3.0,1,-0.02401,0.02356,2.56071,0.56071,-0.02401,-0.97644,3.51518,0.00319,0.01593,625.0,44.792
30,1.0112,Twilight 19:00,3.0,1,-0.02401,0.02356,2.56071,0.56071,-0.02401,-0.97644,3.51518,0.00319,0.01593,625.0,44.792
31,1.0449,Twilight 19:00,3.0,1,-0.02401,0.02356,2.56071,0.56071,-0.02401,-0.97644,3.51518,0.00319,0.01593,625.0,44.792
32,1.0787,Twilight 19:00,3.0,1,-0.02401,0.02356,2.56071,0.56071,-0.02401,-0.97644,3.51518,0.00319,0.01593,625.0,44.792
33,1.1124,Twilight 19:00,3.0,1,-0.02401,0.02356,2.56071,0.56071,-0.02401,-0.97644,3.51518,0.00319,0.01593,625.0,44.792
34,1.1461,Twilight 19:00,3.0,1,-0.03202,0.02356,2.5608,0.5608,-0.03202,-0.97644,3.51507,0.00425,0.02124,625.0,44.818
35,1.1798,Twilight 19:00,3.0,1,-0.04585,0.02407,2.66672,0.66672,-0.04585,-0.97593,3.39391,0.00382,0.02733,600.0,44.829
36,1.2135,Twilight 19:00,3.0,1,-0.05604,0.02357,2.56121,0.56121,-0.05604,-0.97643,3.51452,0.00743,0.03715,625.0,44.793
37,1.2472,Twilight 19:00,3.0,1,-0.07087,0.02407,2.66726,0.66726,-0.07087,-0.97593,3.39298,0.00588,0.0422,600.0,44.831
38,1.2809,Twilight 19:00,3.0,1,-0.08007,0.02357,2.56184,0.56184,-0.08007,-0.97643,3.51368,0.01059,0.05305,625.0,44.82
39,1.3146,Twilight 19:00,3.0,1,-0.09611,0.02357,2.56238,0.56238,-0.09611,-0.97643,3.51295,0.01269,0.06364,625.0,44.81
40,1.3483,Twilight 19:00,3.0,1,-0.11262,0.02407,2.66868,0.66868,-0.11262,-0.97593,3.39055,0.00926,0.06691,600.0,44.839
41,1.382,Twilight 19:00,3.0,1,-0.12018,0.02358,2.56339,0.56339,-0.12018,-0.97642,3.5116,0.01581,0.07949,625.0,44.801
42,1.4157,Twilight 19:00,3.0,1,-0.13771,0.02408,2.66984,0.66984,-0.13771,-0.97592,3.38855,0.01124,0.08165,600.0,44.825
43,1.4494,Twilight 19:00,3.0,1,-0.15446,0.02408,2.67075,0.67075,-0.15446,-0.97592,3.38699,0.01253,0.09145,600.0,44.828
44,1.4831,Twilight 19:00,3.0,1,-0.16038,0.02359,2.56556,0.56556,-0.16038,-0.97641,3.50869,0.02094,0.10582,625.0,44.799
45,1.5169,Twilight 19:00,3.0,1,-0.17961,0.02409,2.6723,0.6723,-0.17961,-0.97591,3.3843,0.01441,0.10606,600.0,44.832
46,1.5506,Twilight 19:00,3.0,1,-0.18455,0.0236,2.56716,0.56716,-0.18455,-0.9764,3.50655,0.02395,0.12155,625.0,44.812
47,1.5843,Twilight 19:00,3.0,1,-0.20069,0.0236,2.56835,0.56835,-0.20069,-0.9764,3.50495,0.02594,0.13201,625.0,44.814
48,1.618,Twilight 19:00,3.0,1,-0.22163,0.0241,2.67539,0.67539,-0.22163,-0.9759,3.37889,0.01741,0.13019,600.0,44.827
49,1.6517,Twilight 19:00,3.0,1,-0.22495,0.02361,2.57031,0.57031,-0.22495,-0.97639,3.5023,0.02886,0.14764,625.0,44.798
50,1.6854,Twilight 19:00,3.0,1,-0.24693,0.0241,2.67755,0.67755,-0.24693,-0.9759,3.37506,0.01909,0.1445,600.0,44.83
51,1.7191,Twilight 19:00,3.0,1,-0.24926,0.02362,2.5725,0.5725,-0.24926,-0.97638,3.49934,0.03172,0.16319,625.0,44.826
52,1.7528,Twilight 19:00,3.0,1,-0.26551,0.02363,2.57408,0.57408,-0.26551,-0.97637,3.4972,0.03359,0.17351,625.0,44.805
53,1.7865,Twilight 19:00,3.0,1,-0.28922,0.02412,2.68166,0.68166,-0.28922,-0.97588,3.36769,0.02169,0.168,600.0,44.831
54,1.8202,Twilight 19:00,3.0,1,-0.28993,0.02364,2.57664,0.57664,-0.28993,-0.97636,3.49373,0.03633,0.18893,625.0,44.803
55,1.8539,Twilight 19:00,3.0,1,-0.3147,0.02412,2.68444,0.68444,-0.3147,-0.97588,3.36265,0.0231,0.18186,600.0,44.816
56,1.8876,Twilight 19:00,3.0,1,-0.33173,0.02413,2.68641,0.68641,-0.33173,-0.97587,3.35902,0.02397,0.19097,600.0,44.825
57,1.9213,Twilight 19:00,3.0,1,-0.33081,0.02366,2.58138,0.58138,-0.33081,-0.97634,3.48726,0.04071,0.2144,625.0,44.794
58,1.9551,Twilight 19:00,3.0,1,-0.35734,0.02414,2.68956,0.68956,-0.35734,-0.97586,3.35315,0.02517,0.20445,600.0,44.824
59,1.9888,Twilight 19:00,3.0,1,-0.35545,0.02368,2.58452,0.58452,-0.35545,-0.97632,3.48296,0.04321,0.22954,625.0,44.806
60,2.0225,Twilight 19:00,3.0,1,-0.37192,0.02369,2.58674,0.58674,-0.37192,-0.97631,3.47992,0.04482,0.23957,625.0,44.803
61,2.0562,Twilight 19:00,3.0,1,-0.40024,0.02415,2.69531,0.69531,-0.40024,-0.97585,3.3422,0.02682,0.22627,600.0,44.823
62,2.0899,Twilight 19:00,3.0,1,-0.39672,0.02371,2.59024,0.59024,-0.39672,-0.97629,3.47509,0.04715,0.2545,625.0,44.797
63,2.1236,Twilight 19:00,3.0,1,-0.44674,0.02425,2.72033,0.72033,-0.44674,-0.97575,3.31677,0.02364,0.14902,600.0,44.815
64,2.1573,Twilight 19:00,3.0,1,-0.44674,0.02425,2.72033,0.72033,-0.44674,-0.97575,3.31677,0.02364,0.14902,600.0,44.815
65,2.191,Twilight 19:00,3.0,1,-0.43827,0.02374,2.59655,0.59655,-0.43827,-0.97626,3.46631,0.05077,0.27908,625.0,44.794
66,2.2247,Twilight 19:00,3.0,1,-0.4756,0.02416,2.74119,0.74119,-0.4756,-0.97584,3.2272,0.01483,0.3188,600.0,44.819
67,2.2584,Twilight 19:00,3.0,1,-0.46335,0.02376,2.60062,0.60062,-0.46335,-0.97624,3.46061,0.05277,0.29363,625.0,44.796
68,2.2921,Twilight 19:00,3.0,1,-0.49566,0.02419,2.71011,0.71011,-0.49566,-0.97581,3.31216,0.02859,0.27027,600.0,44.802
69,2.3258,Twilight 19:00,3.0,1,-0.51317,0.02419,2.71311,0.71311,-0.51317,-0.97581,3.30567,0.02856,0.27742,600.0,44.813
70,2.3596,Twilight 19:00,3.0,1,-0.5054,0.02379,2.60788,0.60788,-0.5054,-0.97621,3.45034,0.0558,0.31749,625.0,44.78
71,2.3933,Twilight 19:00,3.0,1,-0.53956,0.0242,2.71779,0.71779,-0.53956,-0.9758,3.2952,0.02828,0.28742,600.0,44.805
72,2.427,Twilight 19:00,3.0,1,-0.5308,0.02381,2.61252,0.61252,-0.5308,-0.97619,3.44372,0.05742,0.33156,625.0,44.796
73,2.4607,Twilight 19:00,3.0,1,-0.58382,0.0242,2.72603,0.72603,-0.58382,-0.9758,3.27548,0.02704,0.30151,600.0,44.805
74,2.4944,Twilight 19:00,3.0,1,-0.57343,0.02385,2.62072,0.62072,-0.57343,-0.97615,3.43188,0.05975,0.35456,625.0,44.777
75,2.5281,Twilight 19:00,3.0,1,-0.57343,0.02385,2.62072,0.62072,-0.57343,-0.97615,3.43188,0.05975,0.35456,625.0,44.777
76,2.5618,Twilight 19:00,3.0,1,-0.61057,0.0242,2.73121,0.73121,-0.61057,-0.9758,3.26192,0.0257,0.30773,600.0,44.795
77,2.5955,Twilight 19:00,3.0,1,-0.62847,0.0242,2.73475,0.73475,-0.62847,-0.9758,3.25194,0.0245,0.31051,600.0,44.796
78,2.6292,Twilight 19:00,3.0,1,-0.6416,0.02403,2.73528,0.73528,-0.6416,-0.97597,3.20065,0.01534,0.37225,625.0,44.774
79,2.6629,Twilight 19:00,3.0,1,-0.65543,0.02419,2.74013,0.74013,-0.65543,-0.97581,3.23512,0.0221,0.31184,600.0,44.799
80,2.6966,Twilight 19:00,3.0,1,-0.64251,0.02391,2.63519,0.63519,-0.64251,-0.97609,3.41089,0.06241,0.38857,625.0,44.779
81,2.7303,Twilight 19:00,3.0,1,-0.70055,0.02413,2.74884,0.74884,-0.70055,-0.97587,3.19969,0.01584,0.30266,600.0,44.791
82,2.764,Twilight 19:00,3.0,1,-0.71083,0.024,2.73865,0.73865,-0.71083,-0.976,3.18116,0.01395,0.40035,625.0,44.762
83,2.7978,Twilight 19:00,3.0,1,-0.72749,0.02408,2.75301,0.75301,-0.72749,-0.97592,3.17515,0.01091,0.29053,600.0,44.784
84,2.8315,Twilight 19:00,3.0,1,-0.72749,0.02408,2.75301,0.75301,-0.72749,-0.97592,3.17515,0.01091,0.29053,600.0,44.784
85,2.8652,Twilight 19:00,3.0,1,-0.73661,0.024,2.73882,0.73882,-0.73661,-0.976,3.1831,0.01423,0.36603,625.0,44.774
86,2.8989,Twilight 19:00,3.0,1,-0.73034,0.02399,2.65496,0.65496,-0.73034,-0.97601,3.38011,0.06365,0.43122,625.0,44.759
87,2.9326,Twilight 19:00,3.0,1,-0.77169,0.02402,2.7568,0.7568,-0.77169,-0.97598,3.15153,0.00586,0.2713,600.0,44.78
88,2.9663,Twilight 19:00,3.0,1,-0.75707,0.02402,2.66136,0.66136,-0.75707,-0.97598,3.36989,0.06347,0.44276,625.0,44.756
89,3.0,Twilight 19:00,3.0,1,-0.79796,0.02401,2.75807,0.75807,-0.79796,-0.97599,3.14639,0.00461,0.26023,600.0,44.767
90,3.0337,Twilight 19:00,3.0,1,-0.81543,0.02401,2.7587,0.7587,-0.81543,-0.97599,3.14447,0.00408,0.25289,600.0,44.772
91,3.0674,Twilight 19:00,3.0,1,-0.82305,0.02398,2.74176,0.74176,-0.82305,-0.97602,3.16393,0.01285,0.419,625.0,44.741
92,3.1011,Twilight 19:00,3.0,1,-0.84159,0.024,2.75944,0.75944,-0.84159,-0.976,3.14274,0.00352,0.24219,600.0,44.766
93,3.1348,Twilight 19:00,3.0,1,-0.86452,0.02411,2.73799,0.73799,-0.86452,-0.97589,3.197,0.02573,0.52154,625.0,44.745
94,3.1685,Twilight 19:00,3.0,1,-0.88509,0.024,2.76031,0.76031,-0.88509,-0.976,3.14134,0.00292,0.22569,600.0,44.762
95,3.2022,Twilight 19:00,3.0,1,-0.88509,0.024,2.76031,0.76031,-0.88509,-0.976,3.14134,0.00292,0.22569,600.0,44.762
96,3.236,Twilight 19:00,3.0,1,-0.91116,0.024,2.76069,0.76069,-0.91116,-0.976,3.14093,0.00268,0.21672,600.0,44.747
97,3.2697,Twilight 19:00,3.0,1,-0.91546,0.02427,2.73145,0.73145,-0.91546,-0.97573,-2.91581,-0.05738,-0.60479,612.5,44.746
98,3.3034,Twilight 19:00,3.0,1,-0.92134,0.02415,2.70376,0.70376,-0.92134,-0.97585,3.29542,0.05535,0.49835,625.0,44.729
99,3.3371,Twilight 19:00,3.0,1,-0.92134,0.02415,2.70376,0.70376,-0.92134,-0.97585,3.29542,0.05535,0.49835,625.0,44.729
100,3.3708,Twilight 19:00,3.0,1,-0.92153,0.00069,2.70445,0.70445,-0.92153,-0.99931,3.29946,0.0553,0.51973,625.0,44.712
101,3.4045,Twilight 19:00,3.0,1,-0.93669,-0.01593,2.74841,0.74841,-0.93669,-1.01593,3.09977,-0.00299,0.45962,625.0,44.713
102,3.4382,Twilight 19:00,3.0,1,-0.93669,-0.01593,2.74841,0.74841,-0.93669,-1.01593,3.09977,-0.00299,0.45962,625.0,44.713
103,3.4719,Twilight 19:00,3.0,1,-0.92161,-0.02625,2.70491,0.70491,-0.92161,-1.02625,3.44338,0.10002,0.5804,600.0,44.701
104,3.5056,Twilight 19:00,3.0,1,-0.92113,-0.03978,2.70307,0.70307,-0.92113,-1.03978,2.92211,-0.04924,0.42999,625.0,44.664
105,3.5393,Twilight 19:00,3.0,1,-0.95568,-0.06699,2.80375,0.80375,-0.95568,-1.06699,-3.10824,-0.00914,-0.48575,612.5,44.677
106,3.573,Twilight 19:00,3.0,1,-0.92036,-0.07881,2.7006,0.7006,-0.92036,-1.07881,2.9343,-0.05008,0.40336,625.0,44.674
107,3.6067,Twilight 19:00,3.0,1,-0.9211,-0.09102,2.703,0.703,-0.9211,-1.09102,2.79679,-0.08123,0.4143,600.0,44.693
108,3.6404,Twilight 19:00,3.0,1,-0.9211,-0.09102,2.703,0.703,-0.9211,-1.09102,2.79679,-0.08123,0.4143,600.0,44.693
109,3.6742,Twilight 19:00,3.0,1,-0.91976,-0.10218,2.69873,0.69873,-0.91976,-1.10218,2.94023,-0.05068,0.38818,625.0,44.673
110,3.7079,Twilight 19:00,3.0,1,-0.92083,-0.11444,2.70212,0.70212,-0.92083,-1.11444,2.80494,-0.08146,0.40443,600.0,44.696
111,3.7416,Twilight 19:00,3.0,1,-0.9186,-0.14104,2.69514,0.69514,-0.9186,-1.14104,2.9484,-0.05174,0.36434,625.0,44.683
112,3.7753,Twilight 19:00,3.0,1,-0.92026,-0.15342,2.70033,0.70033,-0.92026,-1.15342,2.81765,-0.0818,0.38815,600.0,44.708
113,3.809,Twilight 19:00,3.0,1,-0.91784,-0.1643,2.69279,0.69279,-0.91784,-1.1643,2.9525,-0.05237,0.35095,625.0,44.692
114,3.8427,Twilight 19:00,3.0,1,-0.9173,-0.17977,2.69117,0.69117,-0.9173,-1.17977,2.95498,-0.05278,0.3424,625.0,44.701
115,3.8764,Twilight 19:00,3.0,1,-0.91957,-0.19232,2.69817,0.69817,-0.91957,-1.19232,2.82933,-0.08208,0.3722,600.0,44.714
116,3.9101,Twilight 19:00,3.0,1,-0.91648,-0.20295,2.68867,0.68867,-0.91648,-1.20295,2.95839,-0.05337,0.3301,625.0,44.689
117,3.9438,Twilight 19:00,3.0,1,-0.9191,-0.21563,2.69672,0.69672,-0.9191,-1.21563,2.83588,-0.08223,0.36283,600.0,44.72
118,3.9775,Twilight 19:00,3.0,1,-0.9191,-0.21563,2.69672,0.69672,-0.9191,-1.21563,2.83588,-0.08223,0.36283,600.0,44.721
119,4.0112,Twilight 19:00,3.0,1,-0.91877,-0.23114,2.6957,0.6957,-0.91877,-1.23114,2.84007,-0.08232,0.35668,600.0,44.714
120,4.0449,Twilight 19:00,3.0,1,-0.91508,-0.24148,2.68442,0.68442,-0.91508,-1.24148,2.96341,-0.05427,0.31098,625.0,44.704
121,4.0787,Twilight 19:00,3.0,1,-0.91825,-0.25439,2.6941,0.6941,-0.91825,-1.25439,2.8461,-0.08243,0.34761,600.0,44.732
122,4.1124,Twilight 19:00,3.0,1,-0.9177,-0.2776,2.69242,0.69242,-0.9177,-1.2776,2.85184,-0.08252,0.33873,600.0,44.726
123,4.1461,Twilight 19:00,3.0,1,-0.91732,-0.29305,2.69126,0.69126,-0.91732,-1.29305,2.85551,-0.08257,0.33293,600.0,44.732
124,4.1798,Twilight 19:00,3.0,1,-0.91281,-0.30286,2.67754,0.67754,-0.91281,-1.30286,2.97025,-0.05546,0.28359,625.0,44.711
125,4.2135,Twilight 19:00,3.0,1,-0.91673,-0.3162,2.68947,0.68947,-0.91673,-1.3162,2.86081,-0.08262,0.3244,600.0,44.74
126,4.2472,Twilight 19:00,3.0,1,-0.91196,-0.3258,2.67499,0.67499,-0.91196,-1.3258,2.97254,-0.05583,0.27423,625.0,44.726
127,4.2809,Twilight 19:00,3.0,1,-0.9114,-0.34107,2.67329,0.67329,-0.9114,-1.34107,2.97401,-0.05604,0.26824,625.0,44.724
128,4.3146,Twilight 19:00,3.0,1,-0.91572,-0.3547,2.68638,0.68638,-0.91572,-1.3547,2.86912,-0.08266,0.31066,600.0,44.742
129,4.3483,Twilight 19:00,3.0,1,-0.91572,-0.3547,2.68638,0.68638,-0.91572,-1.3547,2.86912,-0.08266,0.31066,600.0,44.742
130,4.382,Twilight 19:00,3.0,1,-0.91509,-0.37776,2.68447,0.68447,-0.91509,-1.37776,2.87382,-0.08265,0.30271,600.0,44.74
131,4.4157,Twilight 19:00,3.0,1,-0.91509,-0.37776,2.68447,0.68447,-0.91509,-1.37776,2.87382,-0.08265,0.30271,600.0,44.74
132,4.4494,Twilight 19:00,3.0,1,-0.91466,-0.3931,2.68318,0.68318,-0.91466,-1.3931,2.87684,-0.08263,0.29753,600.0,44.742
133,4.4831,Twilight 19:00,3.0,1,-0.90919,-0.40197,2.66666,0.66666,-0.90919,-1.40197,2.9795,-0.05673,0.24608,625.0,44.716
134,4.5169,Twilight 19:00,3.0,1,-0.90839,-0.42474,2.66424,0.66424,-0.90839,-1.42474,2.98142,-0.05691,0.23846,625.0,44.733
135,4.5506,Twilight 19:00,3.0,1,-0.90786,-0.4399,2.66266,0.66266,-0.90786,-1.4399,2.98267,-0.05701,0.23356,625.0,44.745
136,4.5843,Twilight 19:00,3.0,1,-0.91293,-0.45433,2.67795,0.67795,-0.91293,-1.45433,2.88812,-0.08247,0.27778,600.0,44.753
137,4.618,Twilight 19:00,3.0,1,-0.90708,-0.46262,2.66031,0.66031,-0.90708,-1.46262,2.98451,-0.05714,0.22648,625.0,44.717
138,4.6517,Twilight 19:00,3.0,1,-0.91227,-0.47722,2.67597,0.67597,-0.91227,-1.47722,2.89206,-0.08237,0.27076,600.0,44.755
139,4.6854,Twilight 19:00,3.0,1,-0.90631,-0.4853,2.65801,0.65801,-0.90631,-1.4853,2.9863,-0.05723,0.2197,625.0,44.747
140,4.7191,Twilight 19:00,3.0,1,-0.9058,-0.5004,2.6565,0.6565,-0.9058,-1.5004,2.98746,-0.05727,0.21534,625.0,44.735
141,4.7528,Twilight 19:00,3.0,1,-0.91118,-0.51531,2.67266,0.67266,-0.91118,-1.51531,2.8983,-0.08215,0.25953,600.0,44.759
142,4.7865,Twilight 19:00,3.0,1,-0.90506,-0.52303,2.65427,0.65427,-0.90506,-1.52303,2.98918,-0.05731,0.20902,625.0,44.727
143,4.8202,Twilight 19:00,3.0,1,-0.91052,-0.53811,2.67068,0.67068,-0.91052,-1.53811,2.90187,-0.082,0.25306,600.0,44.753
144,4.8539,Twilight 19:00,3.0,1,-0.91008,-0.5533,2.66937,0.66937,-0.91008,-1.5533,2.90419,-0.08188,0.24885,600.0,44.757
145,4.8876,Twilight 19:00,3.0,1,-0.90386,-0.56068,2.65066,0.65066,-0.90386,-1.56068,2.99197,-0.05732,0.19906,625.0,44.726
146,4.9213,Twilight 19:00,3.0,1,-0.90943,-0.57605,2.66741,0.66741,-0.90943,-1.57605,2.90756,-0.0817,0.2427,600.0,44.76
147,4.9551,Twilight 19:00,3.0,1,-0.90315,-0.58323,2.64856,0.64856,-0.90315,-1.58323,2.9936,-0.05728,0.1934,625.0,44.737
148,4.9888,Twilight 19:00,3.0,1,-0.9027,-0.59826,2.64719,0.64719,-0.9027,-1.59826,2.99467,-0.05725,0.18975,625.0,44.743
149,5.0225,Twilight 19:00,3.0,1,-0.90835,-0.6139,2.66417,0.66417,-0.90835,-1.6139,2.91296,-0.08135,0.23285,600.0,44.757
150,5.0562,Twilight 19:00,3.0,1,-0.90202,-0.62077,2.64517,0.64517,-0.90202,-1.62077,2.99624,-0.05718,0.18445,625.0,44.723
151,5.0899,Twilight 19:00,3.0,1,-0.90771,-0.63657,2.66225,0.66225,-0.90771,-1.63657,2.91606,-0.08112,0.22719,600.0,44.758
152,5.1236,Twilight 19:00,3.0,1,-0.91055,-0.65194,2.6707,0.6707,-0.91055,-1.65194,-3.29019,0.06322,-0.28214,612.5,44.748
153,5.1573,Twilight 19:00,3.0,1,-0.90093,-0.65824,2.6419,0.6419,-0.90093,-1.65824,2.99882,-0.05701,0.17607,625.0,44.729
154,5.191,Twilight 19:00,3.0,1,-0.90666,-0.67429,2.6591,0.6591,-0.90666,-1.67429,2.92103,-0.08071,0.21812,600.0,44.762
155,5.2247,Twilight 19:00,3.0,1,-0.90029,-0.68069,2.64,0.64,-0.90029,-1.68069,3.00033,-0.05689,0.17128,625.0,44.73
156,5.2584,Twilight 19:00,3.0,1,-0.90604,-0.69689,2.65724,0.65724,-0.90604,-1.69689,2.92391,-0.08044,0.21289,600.0,44.748
157,5.2921,Twilight 19:00,3.0,1,-0.90563,-0.71194,2.65601,0.65601,-0.90563,-1.71194,2.92578,-0.08025,0.2095,600.0,44.757
158,5.3258,Twilight 19:00,3.0,1,-0.89926,-0.71806,2.63693,0.63693,-0.89926,-1.71806,3.0028,-0.05664,0.1637,625.0,44.722
159,5.3596,Twilight 19:00,3.0,1,-0.90503,-0.7345,2.65419,0.65419,-0.90503,-1.7345,2.92852,-0.07996,0.20453,600.0,44.757
160,5.3933,Twilight 19:00,3.0,1,-0.89867,-0.74046,2.63515,0.63515,-0.89867,-1.74046,3.00425,-0.05647,0.15937,625.0,44.738
161,5.427,Twilight 19:00,3.0,1,-0.89828,-0.75538,2.63399,0.63399,-0.89828,-1.75538,3.0052,-0.05635,0.15657,625.0,44.736
162,5.4607,Twilight 19:00,3.0,1,-0.90403,-0.77204,2.65122,0.65122,-0.90403,-1.77204,2.93294,-0.07945,0.19659,600.0,44.752
163,5.4944,Twilight 19:00,3.0,1,-0.89771,-0.77775,2.63228,0.63228,-0.89771,-1.77775,3.00661,-0.05616,0.1525,625.0,44.719
164,5.5281,Twilight 19:00,3.0,1,-0.90345,-0.79454,2.64947,0.64947,-0.90345,-1.79454,2.9355,-0.07913,0.19201,600.0,44.76
165,5.5618,Twilight 19:00,3.0,1,-0.88591,-0.79368,2.64659,0.64659,-0.88591,-1.79368,2.93364,-0.07835,0.18958,600.0,44.768
166,5.5955,Twilight 19:00,3.0,1,-0.90353,-0.8206,2.73717,0.73717,-0.90353,-1.8206,3.0042,-0.05543,0.1481,576.0,44.785
167,5.6292,Twilight 19:00,3.0,1,-0.85967,-0.79241,2.64231,0.64231,-0.85967,-1.79241,2.9309,-0.07713,0.18583,600.0,44.762
168,5.6629,Twilight 19:00,3.0,1,-0.87678,-0.81962,2.73387,0.73387,-0.87678,-1.81962,3.00168,-0.05478,0.14578,576.0,44.79
169,5.6966,Twilight 19:00,3.0,1,-0.85897,-0.81896,2.73167,0.73167,-0.85897,-1.81896,3.00001,-0.05431,0.14415,576.0,44.787
170,5.7303,Twilight 19:00,3.0,1,-0.81616,-0.79032,2.63529,0.63529,-0.81616,-1.79032,2.92646,-0.07492,0.17928,600.0,44.776
171,5.764,Twilight 19:00,3.0,1,-0.83232,-0.81799,2.72838,0.72838,-0.83232,-1.81799,2.99752,-0.05356,0.14158,576.0,44.805
172,5.7978,Twilight 19:00,3.0,1,-0.79018,-0.7891,2.63116,0.63116,-0.79018,-1.7891,2.92388,-0.0735,0.17517,600.0,44.782
173,5.8315,Twilight 19:00,3.0,1,-0.77291,-0.78829,2.62845,0.62845,-0.77291,-1.78829,2.92219,-0.07251,0.17237,600.0,44.799
174,5.8652,Twilight 19:00,3.0,1,-0.78806,-0.81638,2.72295,0.72295,-0.78806,-1.81638,2.99347,-0.05215,0.13697,576.0,44.81
175,5.8989,Twilight 19:00,3.0,1,-0.7471,-0.7871,2.62443,0.62443,-0.7471,-1.7871,2.91972,-0.07097,0.16806,600.0,44.785
