frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
51,1.7047,Evening 21:00,simulation,0.3,1,-0.23085,-0.004,2.63203,0.63203,-0.23085,-1.004,3.12137,0.00035,-0.36531,600.0,15.221
52,1.7382,Evening 21:00,simulation,0.3,1,-0.24203,-0.004,2.6305,0.6305,-0.24203,-1.004,3.14041,0.00013,-0.10651,625.0,15.193
53,1.7716,Evening 21:00,simulation,0.3,1,-0.25461,-0.004,2.63191,0.63191,-0.25461,-1.004,3.12246,0.00035,-0.35555,600.0,15.218
54,1.805,Evening 21:00,simulation,0.3,1,-0.26579,-0.004,2.63037,0.63037,-0.26579,-1.004,3.14052,0.00012,-0.10166,625.0,15.217
55,1.8384,Evening 21:00,simulation,0.3,1,-0.28162,-0.004,2.63029,0.63029,-0.28162,-1.004,3.14059,0.00012,-0.09862,625.0,15.2
56,1.8719,Evening 21:00,simulation,0.3,1,-0.29421,-0.004,2.63172,0.63172,-0.29421,-1.004,3.12412,0.00035,-0.34003,600.0,15.22
57,1.9053,Evening 21:00,simulation,0.3,1,-0.30538,-0.004,2.63017,0.63017,-0.30538,-1.004,3.14068,0.00012,-0.09433,625.0,15.197
58,1.9387,Evening 21:00,simulation,0.3,1,-0.33381,-0.004,2.63154,0.63154,-0.33381,-1.004,3.12562,0.00034,-0.32542,600.0,15.217
59,1.9721,Evening 21:00,simulation,0.3,1,-0.34497,-0.004,2.63001,0.63001,-0.34497,-1.004,3.14081,0.00011,-0.08781,625.0,15.192
60,2.0056,Evening 21:00,simulation,0.3,1,-0.35757,-0.004,2.63144,0.63144,-0.35757,-1.004,3.12645,0.00034,-0.31707,600.0,15.214
61,2.039,Evening 21:00,simulation,0.3,1,-0.36873,-0.004,2.62993,0.62993,-0.36873,-1.004,3.14088,0.00011,-0.08425,625.0,15.203
62,2.0724,Evening 21:00,simulation,0.3,1,-0.38456,-0.004,2.62987,0.62987,-0.38456,-1.004,3.14091,0.00011,-0.082,625.0,15.197
63,2.1058,Evening 21:00,simulation,0.3,1,-0.39716,-0.004,2.63128,0.63128,-0.39716,-1.004,3.12771,0.00033,-0.30382,600.0,15.21
64,2.1393,Evening 21:00,simulation,0.3,1,-0.40832,-0.004,2.6298,0.6298,-0.40832,-1.004,3.14097,0.0001,-0.07882,625.0,15.192
65,2.1727,Evening 21:00,simulation,0.3,1,-0.42092,-0.004,2.63119,0.63119,-0.42092,-1.004,3.1284,0.00033,-0.29625,600.0,15.208
66,2.2061,Evening 21:00,simulation,0.3,1,-0.43676,-0.004,2.63113,0.63113,-0.43676,-1.004,3.12884,0.00033,-0.29135,600.0,15.209
67,2.2396,Evening 21:00,simulation,0.3,1,-0.44792,-0.004,2.62969,0.62969,-0.44792,-1.004,3.14105,0.0001,-0.07397,625.0,15.192
68,2.273,Evening 21:00,simulation,0.3,1,-0.46051,-0.004,2.63104,0.63104,-0.46051,-1.004,3.12947,0.00032,-0.28423,600.0,15.212
69,2.3064,Evening 21:00,simulation,0.3,1,-0.47167,-0.004,2.62963,0.62963,-0.47167,-1.004,3.14109,0.0001,-0.07129,625.0,15.197
70,2.3398,Evening 21:00,simulation,0.3,1,-0.47167,-0.004,2.62963,0.62963,-0.47167,-1.004,3.14109,0.0001,-0.07129,625.0,15.197
71,2.3733,Evening 21:00,simulation,0.3,1,-0.5001,-0.004,2.6309,0.6309,-0.5001,-1.004,3.13043,0.00032,-0.27294,600.0,15.209
72,2.4067,Evening 21:00,simulation,0.3,1,-0.51127,-0.004,2.62955,0.62955,-0.51127,-1.004,3.14115,9e-05,-0.0672,625.0,15.188
73,2.4401,Evening 21:00,simulation,0.3,1,-0.52386,-0.004,2.63083,0.63083,-0.52386,-1.004,3.13096,0.00031,-0.26648,600.0,15.204
74,2.4735,Evening 21:00,simulation,0.3,1,-0.53503,-0.004,2.62951,0.62951,-0.53503,-1.004,3.14118,9e-05,-0.06493,625.0,15.198
75,2.507,Evening 21:00,simulation,0.3,1,-0.55086,-0.004,2.62948,0.62948,-0.55086,-1.004,3.14119,9e-05,-0.0635,625.0,15.185
76,2.5404,Evening 21:00,simulation,0.3,1,-0.56345,-0.004,2.6307,0.6307,-0.56345,-1.004,3.13177,0.00031,-0.25624,600.0,15.202
77,2.5738,Evening 21:00,simulation,0.3,1,-0.57462,-0.004,2.62944,0.62944,-0.57462,-1.004,3.14122,9e-05,-0.06145,625.0,15.185
78,2.6072,Evening 21:00,simulation,0.3,1,-0.5872,-0.004,2.63063,0.63063,-0.5872,-1.004,3.13222,0.0003,-0.25039,600.0,15.192
79,2.6407,Evening 21:00,simulation,0.3,1,-0.60304,-0.004,2.63059,0.63059,-0.60304,-1.004,3.13251,0.0003,-0.2466,600.0,15.197
80,2.6741,Evening 21:00,simulation,0.3,1,-0.61422,-0.004,2.62938,0.62938,-0.61422,-1.004,3.14126,8e-05,-0.05828,625.0,15.179
81,2.7075,Evening 21:00,simulation,0.3,1,-0.62679,-0.004,2.63053,0.63053,-0.62679,-1.004,3.13291,0.0003,-0.24109,600.0,15.197
82,2.7409,Evening 21:00,simulation,0.3,1,-0.63798,-0.004,2.62935,0.62935,-0.63798,-1.004,3.14128,8e-05,-0.05652,625.0,15.188
83,2.7744,Evening 21:00,simulation,0.3,1,-0.65382,-0.004,2.62933,0.62933,-0.65382,-1.004,3.14129,8e-05,-0.0554,625.0,15.183
84,2.8078,Evening 21:00,simulation,0.3,1,-0.66638,-0.004,2.63042,0.63042,-0.66638,-1.004,3.13354,0.00029,-0.23234,600.0,15.194
85,2.8412,Evening 21:00,simulation,0.3,1,-0.67758,-0.004,2.62931,0.62931,-0.67758,-1.004,3.14131,8e-05,-0.0538,625.0,15.173
86,2.8747,Evening 21:00,simulation,0.3,1,-0.69014,-0.004,2.63037,0.63037,-0.69014,-1.004,3.13389,0.00029,-0.22734,600.0,15.186
87,2.9081,Evening 21:00,simulation,0.3,1,-0.70283,-0.00416,2.62658,0.62658,-0.70283,-1.00416,-3.1803,-0.00701,0.15319,612.5,15.187
88,2.9415,Evening 21:00,simulation,0.3,1,-0.71718,-0.004,2.62927,0.62927,-0.71718,-1.004,3.14134,7e-05,-0.0513,625.0,15.168
89,2.9749,Evening 21:00,simulation,0.3,1,-0.72973,-0.004,2.63028,0.63028,-0.72973,-1.004,3.13442,0.00028,-0.21938,600.0,15.186
90,3.0084,Evening 21:00,simulation,0.3,1,-0.72973,-0.004,2.63028,0.63028,-0.72973,-1.004,3.13442,0.00028,-0.21938,600.0,15.186
91,3.0418,Evening 21:00,simulation,0.3,1,-0.75678,-0.004,2.62923,0.62923,-0.75678,-1.004,3.14136,7e-05,-0.04901,625.0,15.175
92,3.0752,Evening 21:00,simulation,0.3,1,-0.76932,-0.004,2.63019,0.63019,-0.76932,-1.004,3.13491,0.00027,-0.21187,600.0,15.183
93,3.1086,Evening 21:00,simulation,0.3,1,-0.78054,-0.004,2.62921,0.62921,-0.78054,-1.004,3.14137,7e-05,-0.04773,625.0,15.161
94,3.1421,Evening 21:00,simulation,0.3,1,-0.78054,-0.004,2.62921,0.62921,-0.78054,-1.004,3.14137,7e-05,-0.04773,625.0,15.161
95,3.1755,Evening 21:00,simulation,0.3,1,-0.80575,-0.00415,2.6268,0.6268,-0.80575,-1.00415,-3.17871,-0.00621,0.13769,612.5,15.171
96,3.2089,Evening 21:00,simulation,0.3,1,-0.81742,-0.00378,2.62616,0.62616,-0.81742,-1.00378,-3.08049,0.00111,0.13075,612.5,15.165
97,3.2423,Evening 21:00,simulation,0.3,1,-0.81742,-0.00378,2.62616,0.62616,-0.81742,-1.00378,-3.08049,0.00111,0.13075,612.5,15.165
98,3.2758,Evening 21:00,simulation,0.3,1,-0.84631,-0.01846,2.68201,0.68201,-0.84631,-1.01846,2.91387,0.00279,1.05786,588.0,15.195
99,3.3092,Evening 21:00,simulation,0.3,1,-0.84631,-0.01846,2.68201,0.68201,-0.84631,-1.01846,2.91387,0.00279,1.05786,588.0,15.195
100,3.3426,Evening 21:00,simulation,0.3,1,-0.86668,-0.03333,2.73873,0.73873,-0.86668,-1.03333,3.14228,0.00053,-0.0452,576.0,15.193
101,3.376,Evening 21:00,simulation,0.3,1,-0.83272,-0.04401,2.63025,0.63025,-0.83272,-1.04401,3.1399,0.00288,-0.20078,600.0,15.171
102,3.4095,Evening 21:00,simulation,0.3,1,-0.8667,-0.05834,2.73879,0.73879,-0.8667,-1.05834,3.14303,0.00092,-0.0451,576.0,15.188
103,3.4429,Evening 21:00,simulation,0.3,1,-0.86672,-0.075,2.73886,0.73886,-0.86672,-1.075,3.14353,0.00118,-0.045,576.0,15.172
104,3.4763,Evening 21:00,simulation,0.3,1,-0.86674,-0.08334,2.73889,0.73889,-0.86674,-1.08334,3.14378,0.00131,-0.04495,576.0,15.172
105,3.5097,Evening 21:00,simulation,0.3,1,-0.83299,-0.10805,2.63114,0.63114,-0.83299,-1.10805,3.14676,0.00706,-0.20007,600.0,15.166
106,3.5432,Evening 21:00,simulation,0.3,1,-0.86681,-0.12502,2.73914,0.73914,-0.86681,-1.12502,3.14501,0.00195,-0.04456,576.0,15.184
107,3.5766,Evening 21:00,simulation,0.3,1,-0.86681,-0.12502,2.73914,0.73914,-0.86681,-1.12502,3.14501,0.00195,-0.04456,576.0,15.184
108,3.61,Evening 21:00,simulation,0.3,1,-0.84863,-0.13644,2.68099,0.68099,-0.84863,-1.13644,-3.07867,-0.03396,0.137,588.0,15.187
109,3.6435,Evening 21:00,simulation,0.3,1,-0.86692,-0.16671,2.73948,0.73948,-0.86692,-1.16671,3.1462,0.00257,-0.04403,576.0,15.195
110,3.6769,Evening 21:00,simulation,0.3,1,-0.86692,-0.16671,2.73948,0.73948,-0.86692,-1.16671,3.1462,0.00257,-0.04403,576.0,15.195
111,3.7103,Evening 21:00,simulation,0.3,1,-0.8335,-0.17218,2.63276,0.63276,-0.8335,-1.17218,3.15357,0.01116,-0.1984,600.0,15.184
112,3.7437,Evening 21:00,simulation,0.3,1,-0.86705,-0.20843,2.7399,0.7399,-0.86705,-1.20843,3.14735,0.00316,-0.04336,576.0,15.207
113,3.7772,Evening 21:00,simulation,0.3,1,-0.86705,-0.20843,2.7399,0.7399,-0.86705,-1.20843,3.14735,0.00316,-0.04336,576.0,15.207
114,3.8106,Evening 21:00,simulation,0.3,1,-0.83393,-0.21234,2.63413,0.63413,-0.83393,-1.21234,3.15775,0.01366,-0.19688,600.0,15.191
115,3.844,Evening 21:00,simulation,0.3,1,-0.86714,-0.23346,2.74019,0.74019,-0.86714,-1.23346,3.14802,0.00351,-0.04289,576.0,15.215
116,3.8774,Evening 21:00,simulation,0.3,1,-0.84454,-0.24163,2.67639,0.67639,-0.84454,-1.24163,-2.75989,0.01358,-1.01095,588.0,15.209
117,3.9109,Evening 21:00,simulation,0.3,1,-0.86731,-0.27521,2.74073,0.74073,-0.86731,-1.27521,3.14908,0.00405,-0.04201,576.0,15.226
118,3.9443,Evening 21:00,simulation,0.3,1,-0.83479,-0.27673,2.63687,0.63687,-0.83479,-1.27673,3.1643,0.01752,-0.19371,600.0,15.203
119,3.9777,Evening 21:00,simulation,0.3,1,-0.86742,-0.30027,2.74109,0.74109,-0.86742,-1.30027,3.14968,0.00436,-0.04143,576.0,15.229
120,4.0111,Evening 21:00,simulation,0.3,1,-0.8675,-0.31698,2.74134,0.74134,-0.8675,-1.31698,3.15007,0.00456,-0.04103,576.0,15.231
121,4.0446,Evening 21:00,simulation,0.3,1,-0.8675,-0.31698,2.74134,0.74134,-0.8675,-1.31698,3.15007,0.00456,-0.04103,576.0,15.231
122,4.078,Evening 21:00,simulation,0.3,1,-0.83543,-0.31708,2.63891,0.63891,-0.83543,-1.31708,3.16826,0.01983,-0.19127,600.0,15.219
123,4.1114,Evening 21:00,simulation,0.3,1,-0.83585,-0.34134,2.64025,0.64025,-0.83585,-1.34134,3.17059,0.02117,-0.18965,600.0,15.231
124,4.1448,Evening 21:00,simulation,0.3,1,-0.83614,-0.35753,2.64118,0.64118,-0.83614,-1.35753,3.17211,0.02204,-0.18851,600.0,15.238
125,4.1783,Evening 21:00,simulation,0.3,1,-0.86784,-0.38386,2.74241,0.74241,-0.86784,-1.38386,3.15151,0.00529,-0.03927,576.0,15.25
126,4.2117,Evening 21:00,simulation,0.3,1,-0.8366,-0.38185,2.64265,0.64265,-0.8366,-1.38185,3.17436,0.02332,-0.1867,600.0,15.232
127,4.2451,Evening 21:00,simulation,0.3,1,-0.86797,-0.40896,2.74285,0.74285,-0.86797,-1.40896,3.15199,0.00554,-0.03856,576.0,15.256
128,4.2786,Evening 21:00,simulation,0.3,1,-0.86806,-0.4257,2.74314,0.74314,-0.86806,-1.4257,3.1523,0.00569,-0.03807,576.0,15.254
129,4.312,Evening 21:00,simulation,0.3,1,-0.83742,-0.42246,2.64525,0.64525,-0.83742,-1.42246,3.17799,0.02537,-0.18344,600.0,15.24
130,4.3454,Evening 21:00,simulation,0.3,1,-0.8682,-0.45081,2.74359,0.74359,-0.8682,-1.45081,3.15275,0.00591,-0.03733,576.0,15.261
131,4.3788,Evening 21:00,simulation,0.3,1,-0.8682,-0.45081,2.74359,0.74359,-0.8682,-1.45081,3.15275,0.00591,-0.03733,576.0,15.261
132,4.4123,Evening 21:00,simulation,0.3,1,-0.83794,-0.44688,2.64691,0.64691,-0.83794,-1.44688,3.1801,0.02654,-0.18135,600.0,15.244
133,4.4457,Evening 21:00,simulation,0.3,1,-0.86844,-0.4927,2.74436,0.74436,-0.86844,-1.4927,3.15342,0.00625,-0.03606,576.0,15.261
134,4.4791,Evening 21:00,simulation,0.3,1,-0.83884,-0.48768,2.6498,0.6498,-0.83884,-1.48768,3.18347,0.02839,-0.17765,600.0,15.235
135,4.5125,Evening 21:00,simulation,0.3,1,-0.83884,-0.48768,2.6498,0.6498,-0.83884,-1.48768,3.18347,0.02839,-0.17765,600.0,15.235
136,4.546,Evening 21:00,simulation,0.3,1,-0.83941,-0.51221,2.65161,0.65161,-0.83941,-1.51221,3.18542,0.02944,-0.17531,600.0,15.252
137,4.5794,Evening 21:00,simulation,0.3,1,-0.8398,-0.52859,2.65285,0.65285,-0.8398,-1.52859,3.18668,0.03011,-0.1737,600.0,15.253
138,4.6128,Evening 21:00,simulation,0.3,1,-0.86884,-0.55976,2.74561,0.74561,-0.86884,-1.55976,3.15433,0.0067,-0.03398,576.0,15.268
139,4.6462,Evening 21:00,simulation,0.3,1,-0.84039,-0.5532,2.65474,0.65474,-0.84039,-1.5532,3.18851,0.03108,-0.17123,600.0,15.245
140,4.6797,Evening 21:00,simulation,0.3,1,-0.84039,-0.5532,2.65474,0.65474,-0.84039,-1.5532,3.18851,0.03108,-0.17123,600.0,15.245
141,4.7131,Evening 21:00,simulation,0.3,1,-0.86898,-0.58493,2.74609,0.74609,-0.86898,-1.58493,3.15462,0.00684,-0.03319,576.0,15.265
142,4.7465,Evening 21:00,simulation,0.3,1,-0.84141,-0.59431,2.65799,0.65799,-0.84141,-1.59431,3.19141,0.03258,-0.16694,600.0,15.245
143,4.7799,Evening 21:00,simulation,0.3,1,-0.86923,-0.62689,2.74687,0.74687,-0.86923,-1.62689,3.15505,0.00705,-0.03188,576.0,15.267
144,4.8134,Evening 21:00,simulation,0.3,1,-0.86923,-0.62689,2.74687,0.74687,-0.86923,-1.62689,3.15505,0.00705,-0.03188,576.0,15.267
145,4.8468,Evening 21:00,simulation,0.3,1,-0.84203,-0.61903,2.65998,0.65998,-0.84203,-1.61903,3.19305,0.03342,-0.16428,600.0,15.247
146,4.8802,Evening 21:00,simulation,0.3,1,-0.84245,-0.63554,2.66133,0.66133,-0.84245,-1.63554,3.1941,0.03395,-0.16247,600.0,15.26
147,4.9136,Evening 21:00,simulation,0.3,1,-0.86947,-0.66887,2.74765,0.74765,-0.86947,-1.66887,3.15541,0.00722,-0.03058,576.0,15.264
148,4.9471,Evening 21:00,simulation,0.3,1,-0.84309,-0.66034,2.66337,0.66337,-0.84309,-1.66034,3.19562,0.03469,-0.15972,600.0,15.242
149,4.9805,Evening 21:00,simulation,0.3,1,-0.86962,-0.69407,2.74811,0.74811,-0.86962,-1.69407,3.1556,0.0073,-0.0298,576.0,15.268
150,5.0139,Evening 21:00,simulation,0.3,1,-0.84417,-0.70176,2.66682,0.66682,-0.84417,-1.70176,3.19798,0.03583,-0.15503,600.0,15.253
151,5.0474,Evening 21:00,simulation,0.3,1,-0.86985,-0.73609,2.74887,0.74887,-0.86985,-1.73609,3.15586,0.00742,-0.02853,576.0,15.269
152,5.0808,Evening 21:00,simulation,0.3,1,-0.84483,-0.72667,2.66891,0.66891,-0.84483,-1.72667,3.19929,0.03644,-0.15217,600.0,15.245
153,5.1142,Evening 21:00,simulation,0.3,1,-0.86999,-0.76131,2.74931,0.74931,-0.86999,-1.76131,3.15599,0.00748,-0.02779,576.0,15.263
154,5.1476,Evening 21:00,simulation,0.3,1,-0.87008,-0.77812,2.7496,0.7496,-0.87008,-1.77812,3.15606,0.00751,-0.0273,576.0,15.263
155,5.1811,Evening 21:00,simulation,0.3,1,-0.87008,-0.77812,2.7496,0.7496,-0.87008,-1.77812,3.15606,0.00751,-0.0273,576.0,15.263
156,5.2145,Evening 21:00,simulation,0.3,1,-0.84592,-0.76828,2.6724,0.6724,-0.84592,-1.76828,3.20131,0.03735,-0.14733,600.0,15.243
157,5.2479,Evening 21:00,simulation,0.3,1,-0.84658,-0.7933,2.6745,0.6745,-0.84658,-1.7933,3.20241,0.03782,-0.1444,600.0,15.249
158,5.2813,Evening 21:00,simulation,0.3,1,-0.84658,-0.7933,2.6745,0.6745,-0.84658,-1.7933,3.20241,0.03782,-0.1444,600.0,15.249
159,5.3148,Evening 21:00,simulation,0.3,1,-0.84702,-0.81,2.6759,0.6759,-0.84702,-1.81,3.20311,0.03812,-0.14244,600.0,15.256
160,5.3482,Evening 21:00,simulation,0.3,1,-0.87043,-0.8454,2.75072,0.75072,-0.87043,-1.8454,3.15628,0.0076,-0.0254,576.0,15.263
161,5.3816,Evening 21:00,simulation,0.3,1,-0.84767,-0.83508,2.67799,0.67799,-0.84767,-1.83508,3.20408,0.03851,-0.13949,600.0,15.24
162,5.415,Evening 21:00,simulation,0.3,1,-0.87064,-0.88747,2.75139,0.75139,-0.87064,-1.88747,3.15636,0.00763,-0.02426,576.0,15.257
163,5.4485,Evening 21:00,simulation,0.3,1,-0.83828,-0.86734,2.68821,0.68821,-0.83828,-1.86734,3.08879,-0.02319,0.06597,600.0,15.249
164,5.4819,Evening 21:00,simulation,0.3,1,-0.84588,-0.88759,2.75176,0.75176,-0.84588,-1.88759,3.15679,0.00763,-0.02429,576.0,15.263
165,5.5153,Evening 21:00,simulation,0.3,1,-0.81648,-0.86941,2.68897,0.68897,-0.81648,-1.86941,3.14953,-0.02432,-0.03622,600.5,15.248
166,5.5487,Evening 21:00,simulation,0.3,1,-0.81648,-0.86941,2.68897,0.68897,-0.81648,-1.86941,3.14953,-0.02432,-0.03622,600.5,15.248
167,5.5822,Evening 21:00,simulation,0.3,1,-0.80067,-0.86784,2.6968,0.6968,-0.80067,-1.86784,-2.38588,-0.01775,-0.7362,588.0,15.266
168,5.6156,Evening 21:00,simulation,0.3,1,-0.77249,-0.86624,2.68476,0.68476,-0.77249,-1.86624,3.08552,-0.02267,0.06413,600.0,15.257
169,5.649,Evening 21:00,simulation,0.3,1,-0.76277,-0.87025,2.69166,0.69166,-0.76277,-1.87025,-3.12478,-0.00855,0.1328,588.0,15.278
