frame,time_s,scenario,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
174,5.8324,Twilight 19:00,3.0,1,-0.8528,-0.4666,2.67559,0.67559,-0.8528,-1.4666,3.17438,0.02068,-0.13251,600.0,47.467
175,5.8659,Twilight 19:00,3.0,1,-0.88184,-0.49533,2.76778,0.76778,-0.88184,-1.49533,3.13592,-0.00277,0.0152,576.0,47.557
176,5.8994,Twilight 19:00,3.0,1,-0.85324,-0.49099,2.67698,0.67698,-0.85324,-1.49099,3.17585,0.02146,-0.13058,600.0,47.517
177,5.933,Twilight 19:00,3.0,1,-0.85354,-0.50727,2.67793,0.67793,-0.85354,-1.50727,3.1768,0.02195,-0.12926,600.0,47.522
178,5.9665,Twilight 19:00,3.0,1,-0.88173,-0.53688,2.76743,0.76743,-0.88173,-1.53688,3.13571,-0.00287,0.01457,576.0,47.563
179,6.0,Twilight 19:00,3.0,1,-0.854,-0.53172,2.67938,0.67938,-0.854,-1.53172,3.17817,0.02266,-0.12723,600.0,47.491
180,6.0335,Twilight 19:00,3.0,1,-0.88167,-0.56181,2.76723,0.76723,-0.88167,-1.56181,3.13561,-0.00293,0.0142,576.0,47.557
181,6.067,Twilight 19:00,3.0,1,-0.88162,-0.57843,2.76709,0.76709,-0.88162,-1.57843,3.13554,-0.00296,0.01395,576.0,47.551
182,6.1006,Twilight 19:00,3.0,1,-0.85478,-0.57253,2.68185,0.68185,-0.85478,-1.57253,3.18031,0.02376,-0.12374,600.0,47.497
183,6.1341,Twilight 19:00,3.0,1,-0.88156,-0.60335,2.76689,0.76689,-0.88156,-1.60335,3.13545,-0.00301,0.01358,576.0,47.568
184,6.1676,Twilight 19:00,3.0,1,-0.85526,-0.59706,2.68337,0.68337,-0.85526,-1.59706,3.18152,0.02436,-0.12158,600.0,47.508
185,6.2011,Twilight 19:00,3.0,1,-0.85558,-0.61343,2.68439,0.68439,-0.85558,-1.61343,3.18228,0.02474,-0.12012,600.0,47.545
186,6.2346,Twilight 19:00,3.0,1,-0.88146,-0.64488,2.76655,0.76655,-0.88146,-1.64488,3.13533,-0.00307,0.01298,576.0,47.559
187,6.2682,Twilight 19:00,3.0,1,-0.85607,-0.63802,2.68594,0.68594,-0.85607,-1.63802,3.18338,0.02528,-0.11791,600.0,47.489
188,6.3017,Twilight 19:00,3.0,1,-0.8814,-0.6698,2.76636,0.76636,-0.8814,-1.6698,3.13527,-0.0031,0.01263,576.0,47.57
189,6.3352,Twilight 19:00,3.0,1,-0.85656,-0.66263,2.68749,0.68749,-0.85656,-1.66263,3.18441,0.02577,-0.11566,600.0,47.538
190,6.3687,Twilight 19:00,3.0,1,-0.85689,-0.67906,2.68853,0.68853,-0.85689,-1.67906,3.18506,0.02608,-0.11416,600.0,47.527
191,6.4022,Twilight 19:00,3.0,1,-0.8813,-0.71132,2.76604,0.76604,-0.8813,-1.71132,3.13519,-0.00314,0.01206,576.0,47.571
192,6.4358,Twilight 19:00,3.0,1,-0.85738,-0.70373,2.6901,0.6901,-0.85738,-1.70373,3.18598,0.02651,-0.11188,600.0,47.501
193,6.4693,Twilight 19:00,3.0,1,-0.88124,-0.73623,2.76586,0.76586,-0.88124,-1.73623,3.13516,-0.00316,0.01172,576.0,47.553
194,6.5028,Twilight 19:00,3.0,1,-0.8812,-0.75283,2.76574,0.76574,-0.8812,-1.75283,3.13514,-0.00317,0.0115,576.0,47.555
195,6.5363,Twilight 19:00,3.0,1,-0.8582,-0.7449,2.69271,0.69271,-0.8582,-1.7449,3.18737,0.02714,-0.10806,600.0,47.495
196,6.5698,Twilight 19:00,3.0,1,-0.88114,-0.77774,2.76556,0.76556,-0.88114,-1.77774,3.13511,-0.00318,0.01118,576.0,47.562
197,6.6034,Twilight 19:00,3.0,1,-0.85869,-0.76964,2.69427,0.69427,-0.85869,-1.76964,3.18813,0.02746,-0.10576,600.0,47.517
198,6.6369,Twilight 19:00,3.0,1,-0.85902,-0.78614,2.6953,0.6953,-0.85902,-1.78614,3.18859,0.02766,-0.10423,600.0,47.529
199,6.6704,Twilight 19:00,3.0,1,-0.88105,-0.81924,2.76527,0.76527,-0.88105,-1.81924,3.13509,-0.0032,0.01067,576.0,47.553
200,6.7039,Twilight 19:00,3.0,1,-0.85951,-0.81093,2.69685,0.69685,-0.85951,-1.81093,3.18924,0.02793,-0.10193,600.0,47.486
201,6.7374,Twilight 19:00,3.0,1,-0.881,-0.84414,2.76511,0.76511,-0.881,-1.84414,3.13509,-0.0032,0.01037,576.0,47.557
202,6.7709,Twilight 19:00,3.0,1,-0.88097,-0.86074,2.765,0.765,-0.88097,-1.86074,3.13508,-0.0032,0.01018,576.0,47.539
203,6.8045,Twilight 19:00,3.0,1,-0.86031,-0.85228,2.69939,0.69939,-0.86031,-1.85228,3.19019,0.0283,-0.09813,600.0,47.502
204,6.838,Twilight 19:00,3.0,1,-0.88092,-0.88564,2.76484,0.76484,-0.88092,-1.88564,3.13509,-0.0032,0.00989,576.0,47.559
205,6.8715,Twilight 19:00,3.0,1,-0.86078,-0.87712,2.70089,0.70089,-0.86078,-1.87712,3.19069,0.02848,-0.09587,600.0,47.486
206,6.905,Twilight 19:00,3.0,1,-0.87252,-0.90222,2.76468,0.76468,-0.87252,-1.90222,3.13503,-0.0032,0.0097,576.0,47.527
207,6.9385,Twilight 19:00,3.0,1,-0.83746,-0.87904,2.6929,0.6929,-0.83746,-1.87904,3.06377,-0.03274,0.08866,600.0,47.489
208,6.9721,Twilight 19:00,3.0,1,-0.82083,-0.87865,2.69168,0.69168,-0.82083,-1.87865,3.0627,-0.03252,0.08792,600.0,47.516
209,7.0056,Twilight 19:00,3.0,1,-0.83069,-0.90213,2.7644,0.7644,-0.83069,-1.90213,3.13473,-0.00319,0.00965,576.0,47.545
210,7.0391,Twilight 19:00,3.0,1,-0.7959,-0.87805,2.68984,0.68984,-0.7959,-1.87805,3.06111,-0.03215,0.08672,600.0,47.491
211,7.0726,Twilight 19:00,3.0,1,-0.80559,-0.90207,2.76423,0.76423,-0.80559,-1.90207,3.13455,-0.00317,0.00961,576.0,47.56
212,7.1061,Twilight 19:00,3.0,1,-0.78886,-0.90203,2.76411,0.76411,-0.78886,-1.90203,3.13442,-0.00316,0.00957,576.0,47.541
213,7.1397,Twilight 19:00,3.0,1,-0.75442,-0.87706,2.68676,0.68676,-0.75442,-1.87706,3.05846,-0.03146,0.08449,600.0,47.523
214,7.1732,Twilight 19:00,3.0,1,-0.76377,-0.90198,2.76393,0.76393,-0.76377,-1.90198,3.13423,-0.00314,0.00951,576.0,47.576
215,7.2067,Twilight 19:00,3.0,1,-0.72958,-0.87646,2.68492,0.68492,-0.72958,-1.87646,3.05688,-0.03099,0.08303,600.0,47.526
216,7.2402,Twilight 19:00,3.0,1,-0.71304,-0.87607,2.68369,0.68369,-0.71304,-1.87607,3.05584,-0.03066,0.08199,600.0,47.573
217,7.2737,Twilight 19:00,3.0,1,-0.72195,-0.90188,2.76363,0.76363,-0.72195,-1.90188,3.1339,-0.0031,0.00938,576.0,47.582
218,7.3073,Twilight 19:00,3.0,1,-0.68826,-0.87547,2.68185,0.68185,-0.68826,-1.87547,3.05428,-0.03012,0.08035,600.0,47.529
219,7.3408,Twilight 19:00,3.0,1,-0.69686,-0.90182,2.76344,0.76344,-0.69686,-1.90182,3.1337,-0.00307,0.00929,576.0,47.607
220,7.3743,Twilight 19:00,3.0,1,-0.66351,-0.87488,2.68003,0.68003,-0.66351,-1.87488,3.05274,-0.02954,0.07861,600.0,47.576
221,7.4078,Twilight 19:00,3.0,1,-0.64703,-0.87449,2.67882,0.67882,-0.64703,-1.87449,3.05173,-0.02913,0.07739,600.0,47.583
222,7.4413,Twilight 19:00,3.0,1,-0.65506,-0.90171,2.76312,0.76312,-0.65506,-1.90171,3.13336,-0.00301,0.0091,576.0,47.623
223,7.4749,Twilight 19:00,3.0,1,-0.62235,-0.87391,2.67702,0.67702,-0.62235,-1.87391,3.05023,-0.02848,0.07548,600.0,47.565
224,7.5084,Twilight 19:00,3.0,1,-0.62998,-0.90165,2.76292,0.76292,-0.62998,-1.90165,3.13315,-0.00297,0.00897,576.0,47.622
225,7.5419,Twilight 19:00,3.0,1,-0.61326,-0.90161,2.76279,0.76279,-0.61326,-1.90161,3.13302,-0.00294,0.00887,576.0,47.617
226,7.5754,Twilight 19:00,3.0,1,-0.58129,-0.87296,2.67409,0.67409,-0.58129,-1.87296,3.04779,-0.0273,0.07208,600.0,47.58
227,7.6089,Twilight 19:00,3.0,1,-0.58819,-0.90154,2.76259,0.76259,-0.58819,-1.90154,3.13281,-0.00289,0.00871,576.0,47.642
228,7.6425,Twilight 19:00,3.0,1,-0.55671,-0.87241,2.67236,0.67236,-0.55671,-1.87241,3.04636,-0.02653,0.0699,600.0,47.6
229,7.676,Twilight 19:00,3.0,1,-0.54035,-0.87204,2.67123,0.67123,-0.54035,-1.87204,3.04543,-0.026,0.0684,600.0,47.624
230,7.7095,Twilight 19:00,3.0,1,-0.54641,-0.90144,2.76226,0.76226,-0.54641,-1.90144,3.13246,-0.00279,0.00841,576.0,47.644
231,7.743,Twilight 19:00,3.0,1,-0.51583,-0.8715,2.66957,0.66957,-0.51583,-1.8715,3.04407,-0.02517,0.06606,600.0,47.585
232,7.7765,Twilight 19:00,3.0,1,-0.52134,-0.90137,2.76207,0.76207,-0.52134,-1.90137,3.13224,-0.00272,0.0082,576.0,47.663
233,7.8101,Twilight 19:00,3.0,1,-0.49135,-0.87098,2.66795,0.66795,-0.49135,-1.87098,3.04275,-0.02429,0.06364,600.0,47.634
234,7.8436,Twilight 19:00,3.0,1,-0.47505,-0.87064,2.66689,0.66689,-0.47505,-1.87064,3.0419,-0.02369,0.06197,600.0,47.612
235,7.8771,Twilight 19:00,3.0,1,-0.47958,-0.90127,2.76174,0.76174,-0.47958,-1.90127,3.1319,-0.00259,0.00782,576.0,47.674
236,7.9106,Twilight 19:00,3.0,1,-0.45063,-0.87014,2.66535,0.66535,-0.45063,-1.87014,3.04065,-0.02275,0.05939,600.0,47.614
237,7.9441,Twilight 19:00,3.0,1,-0.45452,-0.9012,2.76154,0.76154,-0.45452,-1.9012,3.13169,-0.00251,0.00756,576.0,47.661
238,7.9777,Twilight 19:00,3.0,1,-0.43782,-0.90116,2.76142,0.76142,-0.43782,-1.90116,3.13156,-0.00245,0.00738,576.0,47.667
239,8.0112,Twilight 19:00,3.0,1,-0.41002,-0.86935,2.6629,0.6629,-0.41002,-1.86935,3.03868,-0.0211,0.05491,600.0,47.612
240,8.0447,Twilight 19:00,3.0,1,-0.41278,-0.9011,2.76123,0.76123,-0.41278,-1.9011,3.13136,-0.00236,0.0071,576.0,47.68
241,8.0782,Twilight 19:00,3.0,1,-0.3695,-0.86861,2.66062,0.66062,-0.3695,-1.86861,3.03686,-0.01934,0.05021,600.0,47.642
242,8.1117,Twilight 19:00,3.0,1,-0.3695,-0.86861,2.66062,0.66062,-0.3695,-1.86861,3.03686,-0.01934,0.05021,600.0,47.642
243,8.1453,Twilight 19:00,3.0,1,-0.37104,-0.901,2.76092,0.76092,-0.37104,-1.901,3.13103,-0.00218,0.00657,576.0,47.677
244,8.1788,Twilight 19:00,3.0,1,-0.34524,-0.8682,2.65934,0.65934,-0.34524,-1.8682,3.03584,-0.01825,0.04728,600.0,47.599
245,8.2123,Twilight 19:00,3.0,1,-0.346,-0.90095,2.76075,0.76075,-0.346,-1.90095,3.13085,-0.00207,0.00623,576.0,47.681
246,8.2458,Twilight 19:00,3.0,1,-0.32931,-0.90091,2.76063,0.76063,-0.32931,-1.90091,3.13073,-0.00199,0.006,576.0,47.662
247,8.2793,Twilight 19:00,3.0,1,-0.30486,-0.86756,2.65737,0.65737,-0.30486,-1.86756,3.03427,-0.01635,0.04226,600.0,47.627
248,8.3128,Twilight 19:00,3.0,1,-0.30429,-0.90086,2.76047,0.76047,-0.30429,-1.90086,3.13056,-0.00187,0.00563,576.0,47.695
249,8.3464,Twilight 19:00,3.0,1,-0.28068,-0.86721,2.65628,0.65628,-0.28068,-1.86721,3.03342,-0.01517,0.03917,600.0,47.625
250,8.3799,Twilight 19:00,3.0,1,-0.26457,-0.86699,2.6556,0.6556,-0.26457,-1.86699,3.03288,-0.01437,0.03707,600.0,47.666
251,8.4134,Twilight 19:00,3.0,1,-0.26258,-0.90078,2.76022,0.76022,-0.26258,-1.90078,3.13029,-0.00165,0.00497,576.0,47.685
252,8.4469,Twilight 19:00,3.0,1,-0.24043,-0.86668,2.65464,0.65464,-0.24043,-1.86668,3.03213,-0.01315,0.03388,600.0,47.61
253,8.4804,Twilight 19:00,3.0,1,-0.23756,-0.90073,2.76008,0.76008,-0.23756,-1.90073,3.13014,-0.00152,0.00455,576.0,47.685
254,8.514,Twilight 19:00,3.0,1,-0.21632,-0.8664,2.65377,0.65377,-0.21632,-1.8664,3.03145,-0.0119,0.03063,600.0,47.645
255,8.5475,Twilight 19:00,3.0,1,-0.20026,-0.86622,2.65324,0.65324,-0.20026,-1.86622,3.03103,-0.01106,0.02845,600.0,47.646
256,8.581,Twilight 19:00,3.0,1,-0.19587,-0.90067,2.75987,0.75987,-0.19587,-1.90067,3.12993,-0.00127,0.00382,576.0,47.69
257,8.6145,Twilight 19:00,3.0,1,-0.17618,-0.86599,2.65251,0.65251,-0.17618,-1.86599,3.03046,-0.00978,0.02513,600.0,47.612
258,8.648,Twilight 19:00,3.0,1,-0.17086,-0.90063,2.75976,0.75976,-0.17086,-1.90063,3.12981,-0.00112,0.00337,576.0,47.685
259,8.6816,Twilight 19:00,3.0,1,-0.15418,-0.90061,2.7597,0.7597,-0.15418,-1.90061,3.12975,-0.00102,0.00305,576.0,47.674
260,8.7151,Twilight 19:00,3.0,1,-0.13608,-0.86566,2.6515,0.6515,-0.13608,-1.86566,3.02967,-0.00761,0.01953,600.0,47.619
261,8.7486,Twilight 19:00,3.0,1,-0.12918,-0.90058,2.75961,0.75961,-0.12918,-1.90058,3.12966,-0.00086,0.00258,576.0,47.698
262,8.7821,Twilight 19:00,3.0,1,-0.11205,-0.8655,2.65101,0.65101,-0.11205,-1.8655,3.02929,-0.00629,0.01612,600.0,47.641
263,8.8156,Twilight 19:00,3.0,1,-0.09603,-0.86541,2.65073,0.65073,-0.09603,-1.86541,3.02908,-0.0054,0.01384,600.0,47.664
264,8.8492,Twilight 19:00,3.0,1,-0.0875,-0.90055,2.7595,0.7595,-0.0875,-1.90055,3.12954,-0.00059,0.00176,576.0,47.692
265,8.8827,Twilight 19:00,3.0,1,-0.07201,-0.86531,2.6504,0.6504,-0.07201,-1.86531,3.02882,-0.00406,0.0104,600.0,47.598
266,8.9162,Twilight 19:00,3.0,1,-0.0625,-0.90053,2.75945,0.75945,-0.0625,-1.90053,3.12949,-0.00042,0.00126,576.0,47.689
267,8.9497,Twilight 19:00,3.0,1,-0.04801,-0.86523,2.65016,0.65016,-0.04801,-1.86523,3.02863,-0.00271,0.00694,600.0,47.662
268,8.9832,Twilight 19:00,3.0,1,-0.032,-0.8652,2.65006,0.65006,-0.032,-1.8652,3.02855,-0.00181,0.00463,600.0,47.633
269,9.0168,Twilight 19:00,3.0,1,-0.02083,-0.90052,2.75941,0.75941,-0.02083,-1.90052,3.12944,-0.00014,0.00042,576.0,47.696
270,9.0503,Twilight 19:00,3.0,1,-0.008,-0.86517,2.64998,0.64998,-0.008,-1.86517,3.02849,-0.00045,0.00116,600.0,47.616
271,9.0838,Twilight 19:00,3.0,1,0.00417,-0.90052,2.75941,0.75941,0.00417,-1.90052,3.12944,3e-05,-8e-05,576.0,47.68
272,9.1173,Twilight 19:00,3.0,1,0.008,-0.85721,2.64999,0.64999,0.008,-1.85721,3.02773,0.00045,-0.00117,600.0,47.679
273,9.1508,Twilight 19:00,3.0,1,0.008,-0.84128,2.65002,0.65002,0.008,-1.84128,3.02618,0.00046,-0.0012,600.0,47.693
274,9.1844,Twilight 19:00,3.0,1,0.008,-0.82865,2.64905,0.64905,0.008,-1.82865,3.12898,6e-05,-0.00018,625.0,47.619
275,9.2179,Twilight 19:00,3.0,1,0.008,-0.81739,2.65006,0.65006,0.008,-1.81739,3.02379,0.00046,-0.00124,600.0,47.697
276,9.2514,Twilight 19:00,3.0,1,0.008,-0.80476,2.64906,0.64906,0.008,-1.80476,3.12864,6e-05,-0.00019,625.0,47.66
277,9.2849,Twilight 19:00,3.0,1,0.008,-0.78882,2.64907,0.64907,0.008,-1.78882,3.12841,6e-05,-0.0002,625.0,47.646
278,9.3184,Twilight 19:00,3.0,1,0.008,-0.77758,2.65013,0.65013,0.008,-1.77758,3.01961,0.00048,-0.00132,600.0,47.693
279,9.352,Twilight 19:00,3.0,1,0.008,-0.76493,2.64907,0.64907,0.008,-1.76493,3.12804,6e-05,-0.00021,625.0,47.616
280,9.3855,Twilight 19:00,3.0,1,0.008,-0.75369,2.65018,0.65018,0.008,-1.75369,3.01698,0.00048,-0.00137,600.0,47.689
281,9.419,Twilight 19:00,3.0,1,0.008,-0.73776,2.65021,0.65021,0.008,-1.73776,3.01517,0.00049,-0.0014,600.0,47.683
282,9.4525,Twilight 19:00,3.0,1,0.008,-0.7251,2.64909,0.64909,0.008,-1.7251,3.12737,7e-05,-0.00023,625.0,47.618
283,9.486,Twilight 19:00,3.0,1,0.008,-0.71387,2.65026,0.65026,0.008,-1.71387,3.01238,0.00049,-0.00145,600.0,47.704
284,9.5196,Twilight 19:00,3.0,1,0.008,-0.7012,2.6491,0.6491,0.008,-1.7012,3.12694,7e-05,-0.00025,625.0,47.641
285,9.5531,Twilight 19:00,3.0,1,0.00816,-0.68669,2.64597,0.64597,0.00816,-1.68669,-3.2244,-0.00714,-0.0713,612.5,47.67
286,9.5866,Twilight 19:00,3.0,1,0.008,-0.67406,2.65035,0.65035,0.008,-1.67406,3.00748,0.00051,-0.00154,600.0,47.703
287,9.6201,Twilight 19:00,3.0,1,0.008,-0.66137,2.64913,0.64913,0.008,-1.66137,3.12617,7e-05,-0.00027,625.0,47.607
288,9.6536,Twilight 19:00,3.0,1,0.008,-0.65017,2.65041,0.65041,0.008,-1.65017,3.00439,0.00051,-0.0016,600.0,47.697
289,9.6872,Twilight 19:00,3.0,1,0.008,-0.63747,2.64914,0.64914,0.008,-1.63747,3.12567,7e-05,-0.00029,625.0,47.664
290,9.7207,Twilight 19:00,3.0,1,0.008,-0.62154,2.64915,0.64915,0.008,-1.62154,3.12532,7e-05,-0.0003,625.0,47.64
291,9.7542,Twilight 19:00,3.0,1,0.008,-0.61035,2.65051,0.65051,0.008,-1.61035,2.99898,0.00052,-0.00171,600.0,47.695
292,9.7877,Twilight 19:00,3.0,1,0.008,-0.58646,2.65057,0.65057,0.008,-1.58646,2.99557,0.00053,-0.00177,600.0,47.682
293,9.8212,Twilight 19:00,3.0,1,0.008,-0.58646,2.65057,0.65057,0.008,-1.58646,2.99557,0.00053,-0.00177,600.0,47.682
294,9.8547,Twilight 19:00,3.0,1,0.008,-0.57054,2.65062,0.65062,0.008,-1.57054,2.99322,0.00054,-0.00182,600.0,47.687
295,9.8883,Twilight 19:00,3.0,1,0.008,-0.55781,2.6492,0.6492,0.008,-1.55781,3.12377,8e-05,-0.00037,625.0,47.625
296,9.9218,Twilight 19:00,3.0,1,0.008,-0.54665,2.65069,0.65069,0.008,-1.54665,2.98958,0.00054,-0.00189,600.0,47.704
297,9.9553,Twilight 19:00,3.0,1,0.008,-0.53392,2.64922,0.64922,0.008,-1.53392,3.12311,8e-05,-0.00039,625.0,47.64
298,9.9888,Twilight 19:00,3.0,1,0.008,-0.51799,2.64924,0.64924,0.008,-1.51799,3.12265,9e-05,-0.00041,625.0,47.652
299,10.0223,Twilight 19:00,3.0,1,0.008,-0.50683,2.65081,0.65081,0.008,-1.50683,2.98319,0.00055,-0.00201,600.0,47.697
300,10.0559,Twilight 19:00,3.0,1,0.008,-0.48295,2.65089,0.65089,0.008,-1.48295,2.97915,0.00056,-0.00209,600.0,47.677
301,10.0894,Twilight 19:00,3.0,1,0.008,-0.48295,2.65089,0.65089,0.008,-1.48295,2.97915,0.00056,-0.00209,600.0,47.677
302,10.1229,Twilight 19:00,3.0,1,0.008,-0.4702,2.6493,0.6493,0.008,-1.4702,3.12113,9e-05,-0.00048,625.0,47.655
303,10.1564,Twilight 19:00,3.0,1,0.008,-0.45427,2.64932,0.64932,0.008,-1.45427,3.12058,9e-05,-0.00051,625.0,47.622
304,10.1899,Twilight 19:00,3.0,1,0.008,-0.44313,2.65103,0.65103,0.008,-1.44313,2.97207,0.00057,-0.00222,600.0,47.677
305,10.2235,Twilight 19:00,3.0,1,0.008,-0.43037,2.64936,0.64936,0.008,-1.43037,3.1197,0.0001,-0.00055,625.0,47.606
306,10.257,Twilight 19:00,3.0,1,0.00818,-0.41612,2.64518,0.64518,0.00818,-1.41612,-3.25851,-0.01024,-0.08244,612.5,47.649
307,10.2905,Twilight 19:00,3.0,1,0.008,-0.40331,2.65118,0.65118,0.008,-1.40331,2.9645,0.00058,-0.00237,600.0,47.665
308,10.324,Twilight 19:00,3.0,1,0.008,-0.39055,2.64943,0.64943,0.008,-1.39055,3.11808,0.0001,-0.00064,625.0,47.586
309,10.3575,Twilight 19:00,3.0,1,0.008,-0.36665,2.64948,0.64948,0.008,-1.36665,3.117,0.00011,-0.0007,625.0,47.622
310,10.3911,Twilight 19:00,3.0,1,0.008,-0.35072,2.64952,0.64952,0.008,-1.35072,3.11624,0.00011,-0.00074,625.0,47.609
311,10.4246,Twilight 19:00,3.0,1,0.008,-0.35072,2.64952,0.64952,0.008,-1.35072,3.11624,0.00011,-0.00074,625.0,47.609
312,10.4581,Twilight 19:00,3.0,1,0.008,-0.3396,2.65144,0.65144,0.008,-1.3396,2.95132,0.0006,-0.00262,600.0,47.653
313,10.4916,Twilight 19:00,3.0,1,0.008,-0.32683,2.64958,0.64958,0.008,-1.32683,3.11502,0.00011,-0.00082,625.0,47.554
314,10.5251,Twilight 19:00,3.0,1,0.008,-0.31571,2.65155,0.65155,0.008,-1.31571,2.94602,0.0006,-0.00272,600.0,47.63
315,10.5587,Twilight 19:00,3.0,1,0.008,-0.29978,2.65162,0.65162,0.008,-1.29978,2.94236,0.0006,-0.00279,600.0,47.618
316,10.5922,Twilight 19:00,3.0,1,0.008,-0.287,2.64971,0.64971,0.008,-1.287,3.11277,0.00012,-0.00096,625.0,47.559
317,10.6257,Twilight 19:00,3.0,1,0.008,-0.27589,2.65173,0.65173,0.008,-1.27589,2.9367,0.00061,-0.00289,600.0,47.624
318,10.6592,Twilight 19:00,3.0,1,0.008,-0.26311,2.6498,0.6498,0.008,-1.26311,3.11128,0.00012,-0.00106,625.0,47.558
319,10.6927,Twilight 19:00,3.0,1,0.008,-0.24718,2.64986,0.64986,0.008,-1.24718,3.11022,0.00013,-0.00114,625.0,47.593
320,10.7263,Twilight 19:00,3.0,1,0.008,-0.23606,2.65193,0.65193,0.008,-1.23606,2.92677,0.00062,-0.00307,600.0,47.616
321,10.7598,Twilight 19:00,3.0,1,0.008,-0.22329,2.64998,0.64998,0.008,-1.22329,3.10852,0.00013,-0.00126,625.0,47.534
322,10.7933,Twilight 19:00,3.0,1,0.008,-0.21217,2.65205,0.65205,0.008,-1.21217,2.9205,0.00062,-0.00318,600.0,47.61
323,10.8268,Twilight 19:00,3.0,1,0.0076,-0.19717,2.6409,0.6409,0.0076,-1.19717,-3.29953,0.00974,0.16826,612.5,47.573
324,10.8603,Twilight 19:00,3.0,1,0.008,-0.18347,2.65021,0.65021,0.008,-1.18347,3.10541,0.00014,-0.00151,625.0,47.541
325,10.8939,Twilight 19:00,3.0,1,0.008,-0.17234,2.65226,0.65226,0.008,-1.17234,2.90952,0.00062,-0.00337,600.0,47.595
326,10.9274,Twilight 19:00,3.0,1,0.008,-0.15957,2.65039,0.65039,0.008,-1.15957,3.10337,0.00014,-0.00167,625.0,47.502
327,10.9609,Twilight 19:00,3.0,1,0.008,-0.14844,2.65239,0.65239,0.008,-1.14844,2.90259,0.00063,-0.00348,600.0,47.569
328,10.9944,Twilight 19:00,3.0,1,0.008,-0.13251,2.65248,0.65248,0.008,-1.13251,2.89784,0.00063,-0.00356,600.0,47.568
329,11.0279,Twilight 19:00,3.0,1,0.008,-0.11974,2.65074,0.65074,0.008,-1.11974,3.09971,0.00014,-0.00199,625.0,47.5
330,11.0615,Twilight 19:00,3.0,1,0.008,-0.1086,2.65262,0.65262,0.008,-1.1086,2.89049,0.00063,-0.00368,600.0,47.561
331,11.095,Twilight 19:00,3.0,1,0.008,-0.09585,2.651,0.651,0.008,-1.09585,3.0974,0.00014,-0.0022,625.0,47.508
332,11.1285,Twilight 19:00,3.0,1,0.008,-0.07991,2.6512,0.6512,0.008,-1.07991,3.09584,0.00014,-0.00235,625.0,47.511
333,11.162,Twilight 19:00,3.0,1,0.008,-0.06876,2.65286,0.65286,0.008,-1.06876,2.87764,0.00063,-0.00387,600.0,47.549
334,11.1955,Twilight 19:00,3.0,1,0.008,-0.056,2.65155,0.65155,0.008,-1.056,3.09358,0.00014,-0.00258,625.0,47.471
335,11.2291,Twilight 19:00,3.0,1,0.008,-0.04486,2.653,0.653,0.008,-1.04486,2.86958,0.00063,-0.00399,600.0,47.555
336,11.2626,Twilight 19:00,3.0,1,0.008,-0.02892,2.6531,0.6531,0.008,-1.02892,2.86405,0.00063,-0.00407,600.0,47.552
337,11.2961,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
338,11.3296,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
339,11.3631,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
340,11.3966,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
341,11.4302,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
342,11.4637,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
343,11.4972,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
344,11.5307,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
345,11.5642,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
346,11.5978,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
347,11.6313,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
348,11.6648,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
349,11.6983,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
350,11.7318,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
351,11.7654,Twilight 19:00,3.0,1,0.008,-0.02412,2.65212,0.65212,0.008,-1.02412,3.09107,0.00013,-0.00287,625.0,47.496
