frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
37,1.2437,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
38,1.2773,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
39,1.3109,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
40,1.3445,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
41,1.3782,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
42,1.4118,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
43,1.4454,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
44,1.479,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
45,1.5126,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
46,1.5462,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
47,1.5798,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
48,1.6134,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
49,1.6471,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
50,1.6807,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
51,1.7143,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
52,1.7479,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
53,1.7815,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
54,1.8151,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
55,1.8487,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
56,1.8824,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
57,1.916,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
58,1.9496,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
59,1.9832,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
60,2.0168,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
61,2.0504,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
62,2.084,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
63,2.1176,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
64,2.1513,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
65,2.1849,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
66,2.2185,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
67,2.2521,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
68,2.2857,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
69,2.3193,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
70,2.3529,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
71,2.3866,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
72,2.4202,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
73,2.4538,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
74,2.4874,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
75,2.521,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
76,2.5546,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
77,2.5882,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
78,2.6218,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
79,2.6555,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
80,2.6891,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
81,2.7227,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
82,2.7563,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
83,2.7899,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
84,2.8235,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
85,2.8571,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
86,2.8908,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
87,2.9244,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
88,2.958,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
89,2.9916,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
90,3.0252,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
91,3.0588,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
92,3.0924,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
93,3.1261,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
94,3.1597,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
95,3.1933,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
96,3.2269,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
97,3.2605,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.911
98,3.2941,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.915
99,3.3277,Midnight 00:00,simulation,0.1,1,-0.07606,-0.01628,2.61376,0.61376,-0.07606,-1.01628,2.82024,-0.00677,0.03961,625.0,4.915
100,3.3613,Midnight 00:00,simulation,0.1,1,-0.07607,-0.02791,2.61424,0.61424,-0.07607,-1.02791,2.72228,-0.00864,0.03842,600.0,4.937
101,3.395,Midnight 00:00,simulation,0.1,1,-0.07605,-0.05406,2.61353,0.61353,-0.07605,-1.05406,2.83378,-0.00679,0.03801,625.0,4.922
102,3.4286,Midnight 00:00,simulation,0.1,1,-0.07607,-0.0657,2.61404,0.61404,-0.07607,-1.0657,2.73597,-0.00867,0.03725,600.0,4.945
103,3.4622,Midnight 00:00,simulation,0.1,1,-0.07607,-0.0657,2.61404,0.61404,-0.07607,-1.0657,2.73597,-0.00867,0.03725,600.0,4.945
104,3.4958,Midnight 00:00,simulation,0.1,1,-0.07607,-0.0657,2.61404,0.61404,-0.07607,-1.0657,2.73597,-0.00867,0.03725,600.0,4.945
105,3.5294,Midnight 00:00,simulation,0.1,1,-0.07605,-0.07673,2.6134,0.6134,-0.07605,-1.07673,2.8416,-0.0068,0.03705,625.0,4.937
106,3.563,Midnight 00:00,simulation,0.1,1,-0.07606,-0.10349,2.61384,0.61384,-0.07606,-1.10349,2.7492,-0.0087,0.03608,600.0,4.949
107,3.5966,Midnight 00:00,simulation,0.1,1,-0.07606,-0.10349,2.61384,0.61384,-0.07606,-1.10349,2.7492,-0.0087,0.03608,600.0,4.949
108,3.6303,Midnight 00:00,simulation,0.1,1,-0.07605,-0.1145,2.61317,0.61317,-0.07605,-1.1145,2.85414,-0.0068,0.03545,625.0,4.931
109,3.6639,Midnight 00:00,simulation,0.1,1,-0.07606,-0.12616,2.61372,0.61372,-0.07606,-1.12616,2.75692,-0.0087,0.03537,600.0,4.954
110,3.6975,Midnight 00:00,simulation,0.1,1,-0.07605,-0.13717,2.61304,0.61304,-0.07605,-1.13717,2.86138,-0.0068,0.0345,625.0,4.946
111,3.7311,Midnight 00:00,simulation,0.1,1,-0.07605,-0.13717,2.61304,0.61304,-0.07605,-1.13717,2.86138,-0.0068,0.0345,625.0,4.946
112,3.7647,Midnight 00:00,simulation,0.1,1,-0.07605,-0.15227,2.61295,0.61295,-0.07605,-1.15227,2.86608,-0.00679,0.03386,625.0,4.944
113,3.7983,Midnight 00:00,simulation,0.1,1,-0.07606,-0.16394,2.61353,0.61353,-0.07606,-1.16394,2.7694,-0.00871,0.03419,600.0,4.961
114,3.8319,Midnight 00:00,simulation,0.1,1,-0.07605,-0.17494,2.61282,0.61282,-0.07605,-1.17494,2.87296,-0.00678,0.03292,625.0,4.946
115,3.8655,Midnight 00:00,simulation,0.1,1,-0.07606,-0.1866,2.61341,0.61341,-0.07606,-1.1866,2.77667,-0.0087,0.03348,600.0,4.964
116,3.8992,Midnight 00:00,simulation,0.1,1,-0.07606,-0.20171,2.61334,0.61334,-0.07606,-1.20171,2.78143,-0.0087,0.03301,600.0,4.968
117,3.9328,Midnight 00:00,simulation,0.1,1,-0.07605,-0.2127,2.6126,0.6126,-0.07605,-1.2127,2.88395,-0.00674,0.03137,625.0,4.956
118,3.9664,Midnight 00:00,simulation,0.1,1,-0.07606,-0.22438,2.61322,0.61322,-0.07606,-1.22438,2.78843,-0.00869,0.03231,600.0,4.981
119,4.0,Midnight 00:00,simulation,0.1,1,-0.07606,-0.23949,2.61315,0.61315,-0.07606,-1.23949,2.793,-0.00868,0.03184,600.0,4.968
120,4.0336,Midnight 00:00,simulation,0.1,1,-0.07604,-0.25046,2.61239,0.61239,-0.07604,-1.25046,2.89438,-0.0067,0.02985,625.0,4.976
121,4.0672,Midnight 00:00,simulation,0.1,1,-0.07604,-0.25046,2.61239,0.61239,-0.07604,-1.25046,2.89438,-0.0067,0.02985,625.0,4.976
122,4.1008,Midnight 00:00,simulation,0.1,1,-0.07606,-0.26215,2.61303,0.61303,-0.07606,-1.26215,2.79973,-0.00867,0.03114,600.0,4.992
123,4.1345,Midnight 00:00,simulation,0.1,1,-0.07604,-0.27311,2.61227,0.61227,-0.07604,-1.27311,2.90038,-0.00667,0.02896,625.0,4.972
124,4.1681,Midnight 00:00,simulation,0.1,1,-0.07605,-0.28481,2.61292,0.61292,-0.07605,-1.28481,2.8063,-0.00865,0.03045,600.0,4.99
125,4.2017,Midnight 00:00,simulation,0.1,1,-0.07604,-0.29577,2.61215,0.61215,-0.07604,-1.29577,2.90618,-0.00663,0.02809,625.0,4.986
126,4.2353,Midnight 00:00,simulation,0.1,1,-0.07604,-0.31087,2.61207,0.61207,-0.07604,-1.31087,2.90994,-0.00661,0.02752,625.0,4.978
127,4.2689,Midnight 00:00,simulation,0.1,1,-0.07605,-0.32257,2.61274,0.61274,-0.07605,-1.32257,2.81691,-0.00861,0.02932,600.0,4.994
128,4.3025,Midnight 00:00,simulation,0.1,1,-0.07605,-0.32257,2.61274,0.61274,-0.07605,-1.32257,2.81691,-0.00861,0.02932,600.0,4.994
129,4.3361,Midnight 00:00,simulation,0.1,1,-0.07604,-0.33352,2.61195,0.61195,-0.07604,-1.33352,2.91543,-0.00657,0.02667,625.0,4.982
130,4.3697,Midnight 00:00,simulation,0.1,1,-0.07605,-0.34523,2.61263,0.61263,-0.07605,-1.34523,2.82307,-0.00858,0.02865,600.0,4.994
131,4.4034,Midnight 00:00,simulation,0.1,1,-0.07605,-0.36033,2.61256,0.61256,-0.07605,-1.36033,2.82709,-0.00856,0.0282,600.0,5.001
132,4.437,Midnight 00:00,simulation,0.1,1,-0.07604,-0.37127,2.61176,0.61176,-0.07604,-1.37127,2.92419,-0.00649,0.02531,625.0,4.983
133,4.4706,Midnight 00:00,simulation,0.1,1,-0.07605,-0.38299,2.61246,0.61246,-0.07605,-1.38299,2.83299,-0.00853,0.02755,600.0,5.01
134,4.5042,Midnight 00:00,simulation,0.1,1,-0.07604,-0.39392,2.61165,0.61165,-0.07604,-1.39392,2.92921,-0.00644,0.02451,625.0,4.999
135,4.5378,Midnight 00:00,simulation,0.1,1,-0.07534,-0.41448,2.65867,0.65867,-0.07534,-1.41448,2.92137,0.02189,0.03505,600.5,4.997
136,4.5714,Midnight 00:00,simulation,0.1,1,-0.07605,-0.42075,2.61229,0.61229,-0.07605,-1.42075,2.84252,-0.00847,0.02647,600.0,5.012
137,4.605,Midnight 00:00,simulation,0.1,1,-0.07605,-0.42075,2.61229,0.61229,-0.07605,-1.42075,2.84252,-0.00847,0.02647,600.0,5.012
138,4.6387,Midnight 00:00,simulation,0.1,1,-0.07604,-0.43166,2.61147,0.61147,-0.07604,-1.43166,2.93722,-0.00636,0.02324,625.0,4.991
139,4.6723,Midnight 00:00,simulation,0.1,1,-0.07605,-0.4434,2.61219,0.61219,-0.07605,-1.4434,2.84804,-0.00843,0.02584,600.0,5.011
140,4.7059,Midnight 00:00,simulation,0.1,1,-0.07605,-0.4585,2.61212,0.61212,-0.07605,-1.4585,2.85164,-0.0084,0.02543,600.0,5.01
141,4.7395,Midnight 00:00,simulation,0.1,1,-0.07603,-0.46941,2.6113,0.6113,-0.07603,-1.46941,2.9448,-0.00626,0.02202,625.0,4.997
142,4.7731,Midnight 00:00,simulation,0.1,1,-0.07604,-0.48115,2.61203,0.61203,-0.07604,-1.48115,2.85693,-0.00835,0.02482,600.0,5.014
143,4.8067,Midnight 00:00,simulation,0.1,1,-0.07603,-0.49205,2.6112,0.6112,-0.07603,-1.49205,2.94914,-0.00621,0.02132,625.0,5.0
144,4.8403,Midnight 00:00,simulation,0.1,1,-0.07581,-0.50525,2.61034,0.61034,-0.07581,-1.50525,-3.37694,0.00093,-0.1129,612.5,5.009
145,4.8739,Midnight 00:00,simulation,0.1,1,-0.07604,-0.5189,2.61187,0.61187,-0.07604,-1.5189,2.86546,-0.00827,0.02382,600.0,5.015
146,4.9076,Midnight 00:00,simulation,0.1,1,-0.07603,-0.52979,2.61105,0.61105,-0.07603,-1.52979,2.95607,-0.00611,0.0202,625.0,4.995
147,4.9412,Midnight 00:00,simulation,0.1,1,-0.07603,-0.52979,2.61105,0.61105,-0.07603,-1.52979,2.95607,-0.00611,0.0202,625.0,4.995
148,4.9748,Midnight 00:00,simulation,0.1,1,-0.07604,-0.54155,2.61178,0.61178,-0.07604,-1.54155,2.8704,-0.00822,0.02324,600.0,5.018
149,5.0084,Midnight 00:00,simulation,0.1,1,-0.07604,-0.55665,2.61172,0.61172,-0.07604,-1.55665,2.87362,-0.00819,0.02286,600.0,5.01
150,5.042,Midnight 00:00,simulation,0.1,1,-0.07603,-0.56753,2.6109,0.6109,-0.07603,-1.56753,2.96261,-0.00601,0.01913,625.0,5.002
151,5.0756,Midnight 00:00,simulation,0.1,1,-0.07604,-0.57929,2.61163,0.61163,-0.07604,-1.57929,2.87836,-0.00814,0.02229,600.0,5.017
152,5.1092,Midnight 00:00,simulation,0.1,1,-0.07603,-0.59018,2.61081,0.61081,-0.07603,-1.59018,2.96637,-0.00594,0.01852,625.0,5.001
153,5.1429,Midnight 00:00,simulation,0.1,1,-0.07603,-0.59018,2.61081,0.61081,-0.07603,-1.59018,2.96637,-0.00594,0.01852,625.0,5.001
154,5.1765,Midnight 00:00,simulation,0.1,1,-0.07604,-0.60194,2.61154,0.61154,-0.07604,-1.60194,2.88297,-0.00808,0.02175,600.0,5.013
155,5.2101,Midnight 00:00,simulation,0.1,1,-0.07604,-0.61704,2.61149,0.61149,-0.07604,-1.61704,2.88597,-0.00805,0.02139,600.0,5.014
156,5.2437,Midnight 00:00,simulation,0.1,1,-0.07603,-0.62791,2.61067,0.61067,-0.07603,-1.62791,2.97237,-0.00584,0.01755,625.0,4.999
157,5.2773,Midnight 00:00,simulation,0.1,1,-0.07604,-0.63968,2.6114,0.6114,-0.07604,-1.63968,2.89039,-0.00799,0.02086,600.0,5.017
158,5.3109,Midnight 00:00,simulation,0.1,1,-0.07603,-0.65055,2.6106,0.6106,-0.07603,-1.65055,2.97581,-0.00578,0.017,625.0,5.004
159,5.3445,Midnight 00:00,simulation,0.1,1,-0.07603,-0.66565,2.61054,0.61054,-0.07603,-1.66565,2.97804,-0.00573,0.01664,625.0,5.007
160,5.3782,Midnight 00:00,simulation,0.1,1,-0.07603,-0.66565,2.61054,0.61054,-0.07603,-1.66565,2.97804,-0.00573,0.01664,625.0,5.007
161,5.4118,Midnight 00:00,simulation,0.1,1,-0.07604,-0.67742,2.61127,0.61127,-0.07604,-1.67742,2.8975,-0.00789,0.02,600.0,5.016
162,5.4454,Midnight 00:00,simulation,0.1,1,-0.07603,-0.68829,2.61047,0.61047,-0.07603,-1.68829,2.98129,-0.00567,0.01611,625.0,4.996
163,5.479,Midnight 00:00,simulation,0.1,1,-0.07604,-0.70007,2.61119,0.61119,-0.07604,-1.70007,2.90161,-0.00783,0.01951,600.0,5.015
164,5.5126,Midnight 00:00,simulation,0.1,1,-0.07602,-0.71093,2.6104,0.6104,-0.07602,-1.71093,2.98445,-0.00561,0.01561,625.0,5.012
