scenario,source,target_lux,total_frames,detected_frames,detection_rate_pct,mean_err_x,std_err_x,mean_err_y,std_err_y,mean_err_z,std_err_z,mean_brightness,source_video
Twilight 19:00,simulation,3.0,912,879,96.38,1.3734,0.74092,-0.36445,0.49937,-1.28519,0.44206,44.76,recordings/sim_19h_run2.mp4
