scenario,source,target_lux,total_frames,detected_frames,detection_rate_pct,mean_err_x,std_err_x,mean_err_y,std_err_y,mean_err_z,std_err_z,mean_brightness,source_video
Evening 21:00,real-world,0.3,468,417,89.1,0.4025,0.4351,-0.37791,0.35251,-1.11119,0.1696,13.59,recordings/real_21h_run1.mp4
