scenario,source,target_lux,total_frames,detected_frames,detection_rate_pct,mean_err_x,std_err_x,mean_err_y,std_err_y,mean_err_z,std_err_z,mean_brightness,source_video
Evening 21:00,real-world,0.3,443,357,80.59,0.42559,0.46708,-0.31776,0.34057,-1.1295,0.18846,12.2,recordings/real_21h_run2.mp4
