scenario,source,target_lux,total_frames,detected_frames,detection_rate_pct,mean_err_x,std_err_x,mean_err_y,std_err_y,mean_err_z,std_err_z,mean_brightness,source_video
Twilight 19:00,real-world,3.0,487,447,91.79,0.50407,0.39079,-0.22785,0.26471,-1.07938,0.20608,57.37,recordings/real_19h_run2.mp4
