scenario,source,target_lux,total_frames,detected_frames,detection_rate_pct,mean_err_x,std_err_x,mean_err_y,std_err_y,mean_err_z,std_err_z,mean_brightness,source_video
Twilight 19:00,real-world,3.0,514,477,92.8,0.54132,0.4536,-0.22512,0.29788,-1.08172,0.20992,64.5,recordings/real_19h_run1.mp4
