scenario,source,target_lux,total_frames,detected_frames,detection_rate_pct,mean_err_x,std_err_x,mean_err_y,std_err_y,mean_err_z,std_err_z,mean_brightness,source_video
Midnight 00:00,simulation,0.1,924,721,78.03,1.19591,0.70139,-0.23592,0.45246,-1.28098,0.39145,5.03,recordings/sim_midnight_run1.mp4
