scenario,source,target_lux,total_frames,detected_frames,detection_rate_pct,mean_err_x,std_err_x,mean_err_y,std_err_y,mean_err_z,std_err_z,mean_brightness,source_video
Midnight 00:00,simulation,0.1,926,686,74.08,1.28326,0.71147,0.56348,0.50599,-1.30435,0.42108,4.87,recordings/sim_midnight_run4.mp4
