scenario,source,target_lux,total_frames,detected_frames,detection_rate_pct,mean_err_x,std_err_x,mean_err_y,std_err_y,mean_err_z,std_err_z,mean_brightness,source_video
Evening 21:00,simulation,0.3,971,534,54.99,1.27233,1.12548,0.22592,0.76115,-1.5656,0.34185,11.93,recordings/sim_21h_run4.mp4
